N	2gram	Vygotskiy__7	FransuaR
1	и в	26	29
2	таким образом	23	20
3	и не	18	16
4	в этой	3	13
5	как и	15	12
6	но в	4	12
7	так и	3	11
8	в этом	29	11
9	то же	8	10
10	во время	2	10
11	как мы	14	10
12	мы уже	3	10
13	в то	3	10
14	не только	24	10
15	вовсе не	2	9
16	в конце	4	9
17	но и	11	9
18	все эти	6	9
19	и с	5	9
20	его в	2	9
21	прежде всего	7	8
22	в его	4	8
23	и его	12	8
24	как бы	6	8
25	мы видели	3	7
26	так же	14	7
27	в том	18	7
28	так как	14	7
29	в большинстве	2	6
30	в сущности	9	6
31	но он	2	6
32	что это	6	5
33	это не	3	5
34	это и	4	5
35	до конца	5	5
36	и о	3	5
37	в нем	2	5
38	в своей	3	5
39	и до	2	5
40	большинстве случаев	2	5
41	и по	3	5
42	сказать что	8	5
43	перед нами	2	4
44	в нашем	4	4
45	что он	8	4
46	но это	3	4
47	по своему	9	4
48	еще не	4	4
49	и есть	2	4
50	один из	2	4
51	то что	24	4
52	все это	3	4
53	на самом	3	4
54	с помощью	13	4
55	с другой	4	4
56	связана с	3	4
57	также и	2	4
58	тем что	9	4
59	точки зрения	28	4
60	в которой	11	4
61	в качестве	5	3
62	в пределе	3	3
63	с ее	2	3
64	самого начала	7	3
65	и здесь	2	3
66	что у	4	3
67	в ее	6	3
68	а затем	2	3
69	все же	6	3
70	с самого	7	3
71	том что	17	3
72	мы видим	3	3
73	то в	2	3
74	такой же	3	3
75	мы можем	3	3
76	ведь это	2	3
77	слов и	2	3
78	того что	14	3
79	той же	8	3
80	и их	5	3
81	он не	3	3
82	к нему	3	3
83	за счет	2	3
84	как к	3	3
85	одновременно и	2	3
86	и других	2	3
87	образом в	2	3
88	того чтобы	19	3
89	для того	18	3
90	в ней	3	3
91	границы между	2	3
92	в себе	9	3
93	по своей	10	3
94	в чем	3	3
95	уже в	2	2
96	связи с	4	2
97	к этому	2	2
98	в этих	2	2
99	форм и	2	2
100	но мы	3	2
101	его к	2	2
102	к тому	7	2
103	и к	7	2
104	одной из	4	2
105	подобного рода	2	2
106	о его	3	2
107	но только	3	2
108	ни в	2	2
109	образом все	2	2
110	из этого	2	2
111	что они	10	2
112	есть в	3	2
113	именно в	6	2
114	но не	3	2
115	как известно	2	2
116	то время	2	2
117	одной стороны	5	2
118	не может	11	2
119	о чем	4	2
120	о своем	2	2
121	на его	2	2
122	может быть	7	2
123	том же	2	2
124	никогда не	4	2
125	в виду	5	2
126	все те	2	2
127	в котором	4	2
128	если в	4	2
129	на котором	3	2
130	раз в	2	2
131	и для	5	2
132	его и	2	2
133	как в	4	2
134	в их	2	2
135	где они	2	2
136	как раз	3	2
137	с одной	5	2
138	о природе	7	2
139	во второй	5	2
140	в той	4	2
141	и наконец	4	2
142	с точки	21	2
143	между ними	3	2
144	друг друга	4	2
145	как на	6	2
146	в слове	11	2
147	или в	2	2
148	не мог	2	2
149	в своих	2	2
150	и то	7	2
151	и при	2	2
152	и первый	2	2
153	в основе	3	2
154	в одной	3	2
155	только в	8	2
156	но этот	2	2
157	о том	4	2
158	если же	2	2
159	с ним	3	2
160	учения о	4	2
