N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	53	49
2	то есть	48	32
3	прежде всего	15	19
4	в его	8	18
5	не только	4	17
6	и его	10	17
7	и на	18	17
8	и не	15	15
9	в этом	8	15
10	в них	2	13
11	только в	4	13
12	но и	7	13
13	в эпоху	10	13
14	как и	11	11
15	как бы	14	11
16	и т.п	31	11
17	вовсе не	3	10
18	рабле и	2	10
19	в средние	10	9
20	все это	8	9
21	xvii века	3	9
22	и др	14	9
23	в нем	10	9
24	средние века	11	8
25	в сущности	10	8
26	отношение к	6	8
27	до нас	2	8
28	один из	6	7
29	жизни и	9	7
30	не может	2	7
31	таким образом	6	7
32	то же	6	7
33	все эти	9	7
34	как мы	5	7
35	на протяжении	5	7
36	именно в	2	6
37	то что	9	6
38	в литературе	5	6
39	и обновления	2	6
40	xviii века	3	6
41	в истории	3	6
42	в себя	6	6
43	же время	5	6
44	здесь в	10	6
45	мы уже	5	6
46	времени и	2	6
47	во всех	12	6
48	так и	6	6
49	у рабле	3	6
50	с их	2	6
51	сказать что	10	6
52	и с	6	6
53	но он	2	6
54	точки зрения	4	6
55	в то	5	6
56	так как	7	6
57	в творчестве	8	6
58	с его	2	5
59	никогда не	2	5
60	уже в	2	5
61	пародии на	2	5
62	в начале	2	5
63	но не	5	5
64	при этом	3	5
65	тот же	2	5
66	может быть	12	5
67	и потому	5	5
68	уже говорили	2	5
69	в своей	3	5
70	в особенности	2	5
71	с точки	2	5
72	и смерти	2	5
73	в эту	3	5
74	и более	2	4
75	в последующие	2	4
76	в духе	8	4
77	и образов	2	4
78	с другой	2	4
79	и мировоззрения	2	4
80	нового времени	8	4
81	и во	4	4
82	в жизни	8	4
83	священные тексты	2	4
84	и к	5	4
85	в себе	5	4
86	том что	5	4
87	жить и	4	4
88	одна из	7	4
89	тексты и	2	4
90	в своих	2	4
91	в этих	5	4
92	значение в	4	4
93	и до	5	4
94	сих пор	5	4
95	до сих	5	4
96	в форме	6	4
97	на священные	2	4
98	смерти и	4	4
99	в известной	2	4
100	не было	4	4
101	а в	2	4
102	мы находим	2	4
103	в области	3	4
104	тем что	2	4
105	с ним	2	4
106	но в	5	4
107	например у	3	3
108	место в	2	3
109	связана с	2	3
110	но они	4	3
111	существенное значение	3	3
112	жизни в	3	3
113	но здесь	2	3
114	человека и	7	3
115	на все	2	3
116	в собственном	2	3
117	что он	4	3
118	утрачивает свою	2	3
119	в ее	3	3
120	в том	14	3
121	да и	2	3
122	а затем	4	3
123	во всем	2	3
124	большей или	3	3
125	в большей	2	3
126	известной мере	2	3
127	было бы	5	3
128	из них	4	3
129	несмотря на	2	3
130	в самом	2	3
131	меньшей степени	2	3
132	наконец в	2	3
133	нужно сказать	2	3
134	и особенно	3	3
135	и символов	2	3
136	направлен на	2	3
137	мы видели	2	3
138	образов и	4	3
139	века и	5	3
140	связь с	2	3
141	на земле	14	3
142	и все	10	3
143	и других	9	3
144	менее всего	2	3
145	или меньшей	3	3
146	его творчества	6	3
147	также и	4	3
148	их в	2	3
149	карнавального типа	15	3
150	и вообще	3	3
151	далеко не	2	3
152	о том	2	3
153	и под	3	3
154	и это	3	3
155	средневековья в	2	3
156	смех в	2	3
157	мире и	2	3
158	это был	2	2
159	что в	2	2
160	отчасти и	2	2
161	могут быть	4	2
162	мы еще	3	2
163	до наших	3	2
164	характерно что	2	2
165	мировой литературы	3	2
166	что касается	2	2
167	даже и	2	2
168	в смысле	2	2
169	для понимания	2	2
170	на площади	2	2
171	в условиях	4	2
172	можно сказать	8	2
173	официальной и	2	2
174	пародии и	2	2
175	по существу	5	2
176	в дальнейшем	7	2
177	сочетается с	3	2
178	но это	3	2
179	эти два	2	2
180	литературы и	2	2
181	связаны с	3	2
182	есть в	3	2
183	литературы в	3	2
184	связанные с	3	2
185	по сравнению	4	2
186	так например	2	2
187	и без	3	2
188	ничего не	6	2
189	мы здесь	3	2
190	еще не	5	2
191	и другие	9	2
192	со всеми	8	2
193	понять и	2	2
194	очень хорошо	3	2
195	вплоть до	4	2
196	одним из	3	2
197	таковы основные	2	2
198	в новое	4	2
199	в какой-то	4	2
200	хотя и	4	2
201	в ней	7	2
202	широкое и	2	2
203	в обряде	2	2
204	линии развития	3	2
205	в мире	5	2
206	вместе с	2	2
207	собственном смысле	2	2
208	ее в	3	2
209	связанная с	2	2
210	в их	2	2
211	продолжает жить	2	2
212	своей обычной	2	2
213	всех других	2	2
214	произведение это	2	2
215	в связи	2	2
216	средневековой литературы	2	2
217	пор еще	2	2
218	форм и	2	2
219	и даже	2	2
220	карнавальные формы	2	2
221	мы наблюдаем	3	2
222	и прежде	6	2
223	особенно в	4	2
224	на основе	2	2
225	второй половины	2	2
226	власти и	2	2
227	одной из	4	2
228	на литературу	3	2
229	наших дней	3	2
230	на его	3	2
231	еще раз	5	2
232	со смертью	2	2
233	во все	5	2
234	мы должны	4	2
235	и т.д	2	2
236	сравнению с	4	2
237	в конце	3	2
238	еще вернемся	3	2
239	здесь не	4	2
240	эпоху возрождения	5	2
241	художественной литературы	2	2
242	мы можем	5	2
