N	2gram	Vygotskiy__1	Problema
1	то есть	26	39
2	то что	32	38
3	и не	16	37
4	вовсе не	6	37
5	и в	31	35
6	не есть	3	33
7	сказать что	7	24
8	не только	13	24
9	том что	16	19
10	о том	7	18
11	может быть	22	18
12	у нас	4	18
13	что такое	2	18
14	в этом	12	17
15	в настоящее	2	16
16	но и	2	16
17	настоящее время	2	16
18	что мы	8	14
19	только в	14	14
20	не менее	2	13
21	и что	8	13
22	потому что	10	13
23	во всяком	8	13
24	не может	17	13
25	тем не	2	12
26	в том	30	12
27	того что	10	12
28	что в	23	11
29	прежде всего	4	11
30	так что	5	11
31	и даже	6	11
32	никак не	4	11
33	не будет	3	11
34	в таком	3	11
35	всяком случае	6	10
36	и с	2	10
37	таком случае	2	10
38	а не	13	10
39	и то	2	10
40	ничего не	2	10
41	если мы	12	9
42	для нас	5	9
43	в этой	3	9
44	что же	2	9
45	только на	3	9
46	только о	2	8
47	уже не	2	8
48	было бы	6	8
49	в виду	4	8
50	есть только	2	8
51	ясно что	19	8
52	по себе	9	8
53	как раз	2	8
54	все же	5	8
55	при помощи	20	8
56	казалось бы	2	7
57	в конце	3	7
58	совсем не	3	7
59	смысле слова	3	7
60	не является	5	7
61	есть нечто	2	7
62	в его	6	7
63	конце концов	3	7
64	так и	3	7
65	бы и	2	7
66	так как	18	7
67	тем самым	2	7
68	мы не	12	7
69	можно ли	2	6
70	с другой	5	6
71	что все	3	6
72	а только	2	6
73	ни в	9	6
74	но это	3	6
75	о чем	2	6
76	настоящей работы	2	6
77	был бы	5	6
78	и т	26	6
79	т д	8	6
80	но как	2	6
81	в то	5	6
82	когда мы	3	6
83	не существует	2	6
84	на то	10	6
85	есть не	2	6
86	же самое	2	6
87	и для	5	6
88	мы можем	4	6
89	но в	3	6
90	как будто	5	6
91	в области	11	6
92	в частности	3	5
93	и без	2	5
94	представление о	3	5
95	в самом	11	5
96	отнюдь не	6	5
97	в связи	2	5
98	с этим	3	5
99	с одной	5	5
100	так же	12	5
101	и все	5	5
102	этом смысле	2	5
103	как и	16	5
104	указывает на	4	5
105	то же	5	5
106	как мы	2	5
107	одной стороны	6	5
108	другой стороны	5	5
109	в себе	4	5
110	будто бы	2	5
111	и это	3	5
112	не могут	3	4
113	сама по	2	4
114	и есть	5	4
115	в этих	4	4
116	в своем	3	4
117	эта теория	5	4
118	что на	3	4
119	без всякого	2	4
120	и как	2	4
121	есть в	7	4
122	более или	2	4
123	не можем	3	4
124	случае не	2	4
125	и той	3	4
126	и следовательно	2	4
127	как бы	5	4
128	и тем	2	4
129	до тех	2	4
130	что она	6	4
131	все это	8	4
132	и только	3	4
133	таким образом	20	4
134	в область	2	4
135	но только	3	4
136	заключается в	7	4
137	а в	6	4
138	этой теории	6	4
139	в результате	4	4
140	их в	2	4
141	и здесь	2	4
142	если бы	6	4
143	представить себе	3	4
144	что он	7	4
145	стороны и	3	4
146	но не	3	4
147	что при	3	4
148	до сих	3	4
149	тот же	2	4
150	и о	4	4
151	гораздо более	2	4
152	сих пор	3	4
153	или менее	2	4
154	на самом	2	4
155	самом деле	9	4
156	то и	2	4
157	в каком	2	4
158	далеко не	2	4
159	уже в	3	3
160	но даже	2	3
161	тому что	4	3
162	и от	2	3
163	из этих	6	3
164	точно так	3	3
165	вопрос о	3	3
166	к тому	4	3
167	мы все	2	3
168	и всякий	2	3
169	что они	2	3
170	нашего исследования	3	3
171	слова то	2	3
172	никак нельзя	2	3
173	несмотря на	5	3
174	и если	4	3
175	это отношение	2	3
176	хотя и	3	3
177	один из	4	3
178	но мы	3	3
179	в целом	5	3
180	только то	2	3
181	и их	2	3
182	не было	3	3
183	при этом	19	3
184	этой области	2	3
185	в науке	2	3
186	и по	3	3
187	что для	2	3
188	в своих	4	3
189	в основе	2	3
190	его в	2	3
191	бы в	2	3
192	с тем	3	3
193	уже и	2	3
194	только не	3	3
195	по этому	2	3
196	тогда когда	5	3
197	и к	3	3
198	только тогда	7	3
199	это и	3	3
200	одна из	4	3
201	все что	3	3
202	она не	5	3
203	и тот	2	3
204	по самому	5	3
205	тех или	2	3
206	если же	2	3
207	чистом виде	3	3
208	не знаем	2	3
209	оказывается что	5	3
210	для того	6	3
211	то или	2	3
212	в слове	3	3
213	тому как	7	3
214	нас в	2	3
215	большей частью	2	3
216	это только	2	3
217	или иное	2	2
218	она должна	2	2
219	по тому	3	2
220	учению о	2	2
221	бы что	2	2
222	не в	11	2
223	независимо от	2	2
224	что с	2	2
225	по поводу	2	2
226	из которых	3	2
227	совпадает с	4	2
228	как они	2	2
229	в него	2	2
230	в зависимости	5	2
231	в состоянии	3	2
232	к нему	2	2
233	отличается от	2	2
234	мышления и	3	2
235	совершенно правильно	4	2
236	что оно	3	2
237	самое же	3	2
238	даже в	2	2
239	как на	3	2
240	составляющих его	3	2
241	само по	5	2
242	или не	2	2
243	или как	2	2
244	точки зрения	15	2
245	что всякое	5	2
246	предмета с	2	2
247	то на	2	2
248	том случае	2	2
249	нет никакой	3	2
250	это в	2	2
251	для всех	4	2
252	в разные	2	2
253	бы мы	2	2
254	думается что	3	2
255	русском языке	2	2
256	в них	2	2
257	с и	5	2
258	в такой	2	2
259	утверждать что	5	2
260	мы считаем	2	2
261	представляет собой	2	2
262	зависимости от	6	2
263	в качестве	2	2
264	ли это	2	2
265	он не	3	2
266	отношение и	2	2
267	речь идет	3	2
268	из отдельных	2	2
269	что и	13	2
270	или его	3	2
271	вместе с	8	2
272	мысли и	2	2
273	только при	3	2
274	совершенно не	5	2
275	этому поводу	2	2
276	в голове	2	2
277	одной и	4	2
278	того чтобы	7	2
279	это обстоятельство	3	2
280	той же	3	2
281	роль в	3	2
282	подобно тому	5	2
283	на это	2	2
284	из этого	2	2
285	не то	2	2
286	то чтобы	2	2
287	и поэтому	2	2
