N	2gram	Medvedev_F_2	KulturaY
1	т е	26	38
2	и т	14	33
3	в том	11	30
4	и в	38	24
5	потому что	2	23
6	том что	2	21
7	т п	9	18
8	что в	7	17
9	того чтобы	3	17
10	для того	3	16
11	и пр	21	15
12	было бы	6	15
13	т д	5	14
14	в этом	27	14
15	точки зрения	8	14
16	может быть	23	13
17	языка в	9	12
18	все же	8	12
19	таким образом	20	12
20	в его	10	12
21	и не	20	12
22	не в	15	11
23	только в	6	11
24	вовсе не	11	10
25	в самом	16	10
26	не только	9	10
27	хотя бы	6	10
28	если бы	5	9
29	то что	6	9
30	прежде всего	15	9
31	язык как	8	9
32	самом деле	8	9
33	того что	3	9
34	с точки	7	9
35	так как	4	9
36	а только	2	8
37	языка и	12	8
38	в языке	6	8
39	то же	6	8
40	уже не	7	8
41	а не	6	8
42	как раз	6	8
43	тем что	8	8
44	о языке	4	8
45	с другой	3	7
46	связи с	13	7
47	в качестве	2	7
48	как бы	4	7
49	вместе с	6	7
50	не может	14	7
51	с помощью	10	7
52	это не	2	7
53	бы в	5	7
54	в области	3	7
55	так и	8	7
56	однако не	3	6
57	в какой	3	6
58	именно в	5	6
59	что он	5	6
60	зависимости от	3	6
61	при этом	9	6
62	в ней	6	6
63	но и	13	6
64	что же	5	6
65	все это	3	6
66	другой стороны	4	6
67	все эти	6	6
68	в которой	2	6
69	с тем	11	5
70	что это	3	5
71	в зависимости	3	5
72	к тому	4	5
73	языка как	11	5
74	но не	2	5
75	что не	4	5
76	например в	3	5
77	всяком случае	5	5
78	этом отношении	7	5
79	в виду	2	5
80	язык в	2	5
81	не просто	2	5
82	в той	2	5
83	а в	6	5
84	и его	21	5
85	в результате	6	5
86	во всяком	5	5
87	между тем	2	5
88	речи и	3	5
89	так сказать	3	5
90	с ним	2	5
91	и с	9	5
92	с его	11	4
93	в этих	2	4
94	в нем	13	4
95	в тех	2	4
96	по существу	7	4
97	что они	4	4
98	в пределах	12	4
99	из них	4	4
100	е как	2	4
101	на язык	2	4
102	это и	5	4
103	один из	2	4
104	что и	8	4
105	не есть	3	4
106	в целом	3	4
107	со стороны	2	4
108	как в	4	4
109	с этим	5	4
110	следует что	3	4
111	тем самым	2	4
112	роль в	3	4
113	с ними	2	4
114	и на	3	4
115	из этих	3	4
116	того или	4	4
117	слова и	7	4
118	там где	4	4
119	значение слова	2	3
120	уже в	2	3
121	состоит в	2	3
122	для этого	2	3
123	представление о	2	3
124	этом смысле	2	3
125	была бы	3	3
126	или иного	5	3
127	то это	3	3
128	грамматических форм	2	3
129	сводится к	5	3
130	в первом	7	3
131	в этой	6	3
132	очевидно что	2	3
133	и может	3	3
134	в общем	5	3
135	в сущности	4	3
136	слова как	2	3
137	в котором	2	3
138	в истории	6	3
139	даже в	2	3
140	оно не	4	3
141	тому что	2	3
142	в связи	10	3
143	в особенности	4	3
144	языке как	4	3
145	не было	6	3
146	что оно	4	3
147	только и	3	3
148	в их	6	3
149	есть лишь	2	3
150	и даже	4	3
151	в таком	2	3
152	должно быть	2	3
153	социального общения	4	3
154	должна быть	5	3
155	и здесь	3	3
156	языку как	2	3
157	и то	2	3
158	языка не	2	3
159	хотя и	3	3
160	даже и	4	3
161	они не	4	3
162	науки о	2	3
163	здесь не	4	3
164	как это	2	3
165	и более	2	2
166	для них	3	2
167	никогда не	2	2
168	превращается в	2	2
169	не является	3	2
170	и все	3	2
171	на самом	3	2
172	как они	4	2
173	значение и	3	2
174	не могут	7	2
175	по себе	7	2
176	идет о	2	2
177	если мы	5	2
178	в то	5	2
179	как о	4	2
180	как и	9	2
181	и как	3	2
182	но все	3	2
183	можно говорить	2	2
184	лишь как	4	2
185	в сторону	4	2
186	в большинстве	4	2
187	же время	5	2
188	было в	2	2
189	общения и	2	2
190	языка то	2	2
191	в своей	7	2
192	по преимуществу	5	2
193	же и	2	2
194	как таковой	3	2
195	значения в	2	2
196	если в	3	2
197	подойти к	2	2
198	языка если	2	2
199	и тем	2	2
200	ее в	2	2
201	ни в	2	2
202	а именно	2	2
203	то и	3	2
204	как например	2	2
205	смысл и	2	2
206	мы говорим	4	2
207	он не	6	2
208	и для	5	2
209	в слове	5	2
210	этого термина	2	2
211	лишь в	7	2
212	во втором	7	2
213	между ними	2	2
214	не имеет	2	2
215	или в	3	2
216	не столько	4	2
217	от этого	3	2
218	нужно было	2	2
219	но ведь	3	2
220	до конца	2	2
221	языка который	3	2
222	и должно	5	2
223	ничего не	4	2
224	но в	4	2
225	это было	3	2
