N	2gram	Propp_Isto_2	RusskieA
1	и в	15	36
2	не только	18	22
3	что в	12	19
4	том что	7	19
5	в том	6	17
6	т е	29	17
7	но и	14	16
8	так как	14	15
9	во время	2	14
10	и другие	4	13
11	в этом	11	12
12	в других	3	11
13	это не	2	10
14	как и	2	10
15	и т	19	10
16	вместе с	7	10
17	и на	4	10
18	потому что	9	10
19	об этом	11	9
20	т д	18	9
21	а в	12	9
22	с тем	9	8
23	состоит в	2	8
24	мы увидим	8	8
25	из них	2	8
26	может быть	17	8
27	один из	8	8
28	д к	3	8
29	и по	2	8
30	о том	3	8
31	как это	3	8
32	что они	10	7
33	что и	6	7
34	так и	5	7
35	представляют собой	3	7
36	и не	11	6
37	для нас	4	6
38	при этом	4	6
39	таким образом	7	6
40	мы не	3	6
41	все это	3	6
42	то что	12	6
43	видно что	6	6
44	будто бы	2	6
45	показывает что	4	5
46	этом случае	5	5
47	все же	9	5
48	как будто	3	5
49	как бы	6	5
50	к зеленин	2	5
51	с ними	2	5
52	в которых	2	5
53	одно из	2	5
54	как в	5	5
55	того как	4	5
56	из этих	3	4
57	в тех	2	4
58	к тому	5	4
59	по существу	2	4
60	представляет собой	5	4
61	одна из	2	4
62	после этого	4	4
63	еще не	9	4
64	связи с	8	4
65	не совсем	3	4
66	и др	4	4
67	во всех	2	4
68	в некоторых	2	4
69	и их	2	4
70	в их	3	4
71	так в	3	4
72	не может	5	4
73	в связи	5	4
74	а с	2	4
75	мы имеем	15	4
76	и что	6	4
77	того что	3	4
78	что этот	3	4
79	но это	4	4
80	тем что	4	4
81	только в	6	4
82	в русском	2	4
83	слова в	2	3
84	что это	6	3
85	в этих	11	3
86	в качестве	3	3
87	но все	5	3
88	но они	4	3
89	в одном	5	3
90	представление о	2	3
91	увидим ниже	4	3
92	этого обряда	2	3
93	в основном	2	3
94	а также	2	3
95	или на	4	3
96	и из	2	3
97	не будем	4	3
98	также в	2	3
99	приводит к	2	3
100	в разных	2	3
101	то же	10	3
102	к таким	2	3
103	так же	13	3
104	ничего не	7	3
105	их в	2	3
106	других случаях	2	3
107	наших целей	2	2
108	в дом	3	2
109	не было	2	2
110	всех этих	3	2
111	они были	2	2
112	и более	2	2
113	могут быть	2	2
114	его и	4	2
115	что у	2	2
116	с этим	5	2
117	не просто	2	2
118	главным образом	2	2
119	в нем	7	2
120	стоит в	3	2
121	не что	2	2
122	у него	4	2
123	в жизни	2	2
124	он был	3	2
125	так что	6	2
126	представления и	2	2
127	мы видим	8	2
128	в силу	2	2
129	такой же	2	2
130	в земле	2	2
131	предположить что	3	2
132	но не	2	2
133	после того	3	2
134	она не	5	2
135	только у	2	2
136	но есть	2	2
137	когда он	3	2
138	например в	2	2
139	к материалу	2	2
140	заупокойном культе	3	2
141	так называемый	2	2
142	в ней	4	2
143	должно было	3	2
144	в его	6	2
145	в доме	3	2
146	подойти к	2	2
147	и с	4	2
148	на этой	2	2
149	что она	5	2
150	находится в	2	2
151	для наших	2	2
152	в свете	2	2
153	в особенности	2	2
154	показывают что	2	2
155	должны были	8	2
156	между прочим	3	2
157	все эти	4	2
158	на самом	2	2
159	а не	5	2
160	и пр	7	2
161	и для	2	2
162	или в	2	2
163	эти представления	3	2
164	тут же	2	2
165	мы можем	8	2
166	себя и	2	2
167	к ней	2	2
168	и здесь	9	2
169	что иное	2	2
170	ниже при	2	2
171	но в	6	2
172	мы должны	4	2
173	как он	3	2
174	иное как	2	2
175	еще до	2	2
