N	2gram	Potebnia_M_2	Problema
1	то есть	30	39
2	то что	20	38
3	и не	19	37
4	вовсе не	9	37
5	и в	24	35
6	не есть	6	33
7	сказать что	2	24
8	не только	15	24
9	том что	8	19
10	даже и	2	18
11	о том	5	18
12	может быть	23	18
13	у нас	2	18
14	что такое	2	18
15	в этом	8	17
16	но и	9	16
17	и вообще	3	16
18	в языке	3	15
19	что мы	11	14
20	только в	11	14
21	не менее	5	13
22	и что	4	13
23	потому что	49	13
24	во всяком	7	13
25	не может	12	13
26	тем не	6	12
27	в том	18	12
28	того что	7	12
29	хотя бы	2	12
30	что в	16	11
31	прежде всего	7	11
32	так что	10	11
33	в таком	4	11
34	всяком случае	7	10
35	таком случае	2	10
36	еще не	4	10
37	а не	18	10
38	и то	3	10
39	если мы	3	9
40	для нас	31	9
41	уже не	4	8
42	было бы	13	8
43	есть только	6	8
44	значение и	2	8
45	по себе	15	8
46	все же	5	8
47	совсем не	2	7
48	есть нечто	3	7
49	все эти	2	7
50	не имеет	6	7
51	в его	2	7
52	так и	5	7
53	так как	10	7
54	тем самым	4	7
55	мы не	11	7
56	с другой	6	6
57	что все	2	6
58	а только	8	6
59	но это	3	6
60	и т	6	6
61	а а	2	6
62	т д	3	6
63	в то	6	6
64	когда мы	2	6
65	на то	5	6
66	по крайней	5	6
67	есть не	5	6
68	относится к	3	6
69	крайней мере	5	6
70	и для	3	6
71	мы можем	12	6
72	но в	4	6
73	в самом	4	5
74	языка и	3	5
75	в связи	2	5
76	с этим	7	5
77	с одной	4	5
78	так же	2	5
79	и на	8	5
80	и все	3	5
81	этом смысле	2	5
82	как и	7	5
83	связи с	6	5
84	указывает на	2	5
85	то же	12	5
86	одной стороны	3	5
87	что не	5	5
88	другой стороны	2	5
89	с другими	5	5
90	в себе	10	5
91	и это	2	5
92	для меня	4	5
93	не могут	7	4
94	сама по	2	4
95	предполагает что	2	4
96	что если	6	4
97	и есть	2	4
98	в этих	3	4
99	человеческой речи	5	4
100	что на	3	4
101	и как	6	4
102	есть в	2	4
103	более или	8	4
104	не можем	6	4
105	есть прежде	2	4
106	в общем	2	4
107	и той	2	4
108	между собою	7	4
109	и следовательно	2	4
110	как бы	9	4
111	и тем	3	4
112	что она	3	4
113	все это	2	4
114	и только	6	4
115	мы говорим	3	4
116	таким образом	11	4
117	но только	2	4
118	а в	8	4
119	их в	2	4
120	но если	2	4
121	и здесь	2	4
122	тем что	7	4
123	всех этих	2	4
124	если бы	11	4
125	что он	4	4
126	но не	12	4
127	до сих	4	4
128	тот же	5	4
129	нами не	2	4
130	сих пор	4	4
131	или менее	8	4
132	если не	4	4
133	на самом	2	4
134	самом деле	2	4
135	то и	9	4
136	в каком	3	4
137	или по	2	4
138	далеко не	3	4
139	слова и	3	4
140	не все	2	4
141	уже в	5	3
142	но даже	3	3
143	в нашем	2	3
144	тому что	2	3
145	и от	3	3
146	из этих	4	3
147	точно так	9	3
148	вопрос о	2	3
149	что они	5	3
150	значением слова	2	3
151	в нашей	2	3
152	и если	4	3
153	которые мы	3	3
154	хотя и	3	3
155	только один	4	3
156	один из	2	3
157	но мы	3	3
158	то это	3	3
159	в целом	3	3
160	и их	5	3
161	или что	2	3
162	не было	6	3
163	при этом	13	3
164	и по	2	3
165	что для	3	3
166	о котором	2	3
167	мы должны	2	3
168	могли бы	2	3
169	его в	3	3
170	а это	2	3
171	бы в	2	3
172	то не	3	3
173	это будет	3	3
174	с тем	4	3
175	как именно	2	3
176	перестает быть	2	3
177	что слово	2	3
178	тогда когда	10	3
179	о которых	3	3
180	только тогда	3	3
181	и того	6	3
182	одна из	4	3
183	все что	3	3
184	только как	6	3
185	и тот	2	3
186	мы в	3	3
187	оно не	3	3
188	не знаем	2	3
189	внимание на	2	3
190	бы не	5	3
191	с самого	2	3
192	для того	5	3
193	и притом	3	3
194	в слове	13	3
195	тому как	4	3
196	нас в	2	3
197	быть только	2	3
198	предмета и	4	3
199	не во	2	3
200	указание на	2	3
201	мы бы	2	3
202	самого начала	2	2
203	время и	2	2
204	что многие	2	2
205	что может	2	2
206	бы что	2	2
207	не в	13	2
208	только по	3	2
209	в нее	4	2
210	но все	2	2
211	независимо от	9	2
212	что с	2	2
213	по поводу	6	2
214	в действительности	2	2
215	а скорее	2	2
216	в состоянии	6	2
217	нам кажется	4	2
218	ни с	2	2
219	допустим что	2	2
220	вообще и	2	2
221	имея в	2	2
222	что оно	4	2
223	в одно	8	2
224	не так	3	2
225	или в	2	2
226	должно быть	2	2
227	как на	3	2
228	это содержание	2	2
229	само по	2	2
230	в данное	2	2
231	или не	5	2
232	в ней	3	2
233	себе в	3	2
234	во все	2	2
235	от другого	3	2
236	мы произносим	2	2
237	в них	5	2
238	сами по	7	2
239	с нею	2	2
240	звука и	10	2
241	без которой	2	2
242	и при	3	2
243	ли мы	2	2
244	мысль о	7	2
245	общего с	2	2
246	что и	11	2
247	во всех	7	2
248	вместе с	11	2
249	на него	3	2
250	одной и	2	2
251	что без	3	2
252	того чтобы	2	2
253	той же	3	2
254	ничем не	2	2
255	нас на	2	2
256	подобно тому	4	2
257	предмета в	2	2
258	сознание и	4	2
259	существует только	2	2
260	во многих	3	2
261	не то	2	2
262	которые не	3	2
263	если это	2	2
264	и поэтому	2	2
265	это было	2	2
