N	2gram	Vygotskiy__1	Myshleni
1	в том	30	28
2	и в	31	28
3	то что	32	28
4	в этом	12	27
5	того что	10	24
6	потому что	10	22
7	не может	17	19
8	том что	16	19
9	таким образом	20	18
10	что он	7	18
11	только в	14	18
12	что в	23	17
13	в силу	3	17
14	не только	13	16
15	так же	12	15
16	может быть	22	13
17	сказать что	7	13
18	точки зрения	15	13
19	тому что	4	11
20	и не	16	11
21	к другим	2	11
22	как бы	5	11
23	что мы	8	11
24	к тому	4	10
25	как мы	2	10
26	но и	2	10
27	от того	3	10
28	так как	18	10
29	но не	3	10
30	того чтобы	7	10
31	с точки	2	10
32	понятий и	2	10
33	было бы	6	9
34	в процессе	5	9
35	мы можем	4	9
36	никогда не	8	8
37	в самом	11	8
38	мы видели	2	8
39	тем самым	2	8
40	для того	6	8
41	того же	2	7
42	показывает что	5	7
43	если бы	6	7
44	в нем	2	7
45	в сущности	10	7
46	в своем	3	7
47	мышления и	3	7
48	и других	3	7
49	заключается в	7	7
50	что оно	3	7
51	мы видим	5	7
52	отношение к	2	7
53	он не	3	7
54	вместе с	8	7
55	то же	5	7
56	там где	4	7
57	в которой	4	7
58	и к	3	6
59	же как	4	6
60	так что	5	6
61	и как	2	6
62	и что	8	6
63	в то	5	6
64	же самое	2	6
65	когда мы	3	6
66	тогда когда	5	6
67	его в	2	6
68	как и	16	6
69	то время	5	6
70	так и	3	6
71	приводит к	2	6
72	как раз	2	6
73	в мышлении	2	6
74	мы не	12	6
75	в чем	2	6
76	в области	11	6
77	не могут	3	5
78	иначе как	2	5
79	вопрос о	3	5
80	по самой	2	5
81	и тем	2	5
82	силу того	2	5
83	время как	5	5
84	и все	5	5
85	но в	3	5
86	что все	3	5
87	нашего исследования	3	5
88	с тем	3	5
89	думается что	3	5
90	в зависимости	5	5
91	зависимости от	6	5
92	том же	2	5
93	показать что	8	5
94	могут быть	11	5
95	в этой	3	5
96	в частности	3	4
97	на то	10	4
98	что на	3	4
99	мы знаем	3	4
100	не в	11	4
101	но что	2	4
102	например в	3	4
103	совпадает с	4	4
104	к жизни	2	4
105	целый ряд	6	4
106	с этим	3	4
107	сущности говоря	3	4
108	в состоянии	3	4
109	на основе	2	4
110	в одной	3	4
111	и следовательно	2	4
112	мысли в	3	4
113	мы имеем	4	4
114	в сознании	2	4
115	ясно что	19	4
116	только тогда	7	4
117	в качестве	2	4
118	что при	3	4
119	одного и	2	4
120	что и	13	4
121	той же	3	4
122	и то	2	4
123	в себе	4	4
124	независимо от	2	3
125	в другой	2	3
126	из этих	6	3
127	в каждом	3	3
128	совершенно очевидно	3	3
129	это мы	2	3
130	все время	4	3
131	как это	4	3
132	очевидно что	6	3
133	всякий раз	8	3
134	это есть	5	3
135	есть в	7	3
136	отличается от	2	3
137	что с	2	3
138	до конца	6	3
139	при этом	19	3
140	же точно	3	3
141	и той	3	3
142	хотя и	3	3
143	но мы	3	3
144	в целом	5	3
145	как на	3	3
146	и только	3	3
147	этом отношении	2	3
148	те же	4	3
149	и по	3	3
150	действия и	2	3
151	что то	2	3
152	в своих	4	3
153	в основе	2	3
154	нуждается в	3	3
155	и здесь	2	3
156	но как	2	3
157	на примере	3	3
158	только то	2	3
159	бы в	2	3
160	и составляет	2	3
161	видели что	2	3
162	только не	3	3
163	в них	2	3
164	представить себе	3	3
165	по себе	9	3
166	остановиться на	2	3
167	это и	3	3
168	до сих	3	3
169	иначе говоря	5	3
170	один из	4	3
171	в его	6	3
172	сих пор	3	3
173	как в	9	3
174	одной и	4	3
175	в себя	2	3
176	а не	13	3
177	что такое	2	3
178	и его	7	3
179	в психологии	6	3
180	представляет собой	2	3
181	ту же	2	3
182	исследования и	3	3
183	не менее	2	2
184	на вопрос	2	2
185	исследования мы	2	2
186	казалось бы	2	2
187	и другие	4	2
188	из которого	2	2
189	мыслей и	2	2
190	в этих	4	2
191	работу мысли	2	2
192	точку зрения	3	2
193	с другой	5	2
194	с этой	4	2
195	в конце	3	2
196	это в	2	2
197	прежде всего	4	2
198	заключается только	2	2
199	а только	2	2
200	для нас	5	2
201	но это	3	2
202	самом деле	9	2
203	этого вопроса	2	2
204	несмотря на	5	2
205	имеет место	2	2
206	как они	2	2
207	и от	2	2
208	что всякое	5	2
209	но совершенно	2	2
210	в котором	4	2
211	из них	2	2
212	если мы	12	2
213	все это	8	2
214	другой стороны	5	2
215	в связи	2	2
216	этой области	2	2
217	но только	3	2
218	отношений и	2	2
219	в которых	3	2
220	с достаточной	2	2
221	приходит к	2	2
222	от него	2	2
223	что у	3	2
224	с ним	2	2
225	и там	2	2
226	состоит в	3	2
227	у него	4	2
228	для всех	4	2
229	в такой	2	2
230	когда оно	2	2
231	в одном	2	2
232	этом смысле	2	2
233	различие между	4	2
234	у нас	4	2
235	по существу	4	2
236	мысль что	3	2
237	психологического исследования	2	2
238	последнее время	2	2
239	в последнее	4	2
240	она не	5	2
241	для объяснения	3	2
242	означает что	2	2
243	к решению	2	2
244	как таковое	2	2
245	во внимание	2	2
246	по самому	5	2
247	в своей	3	2
248	из этого	2	2
249	этого слова	4	2
250	все же	5	2
251	когда он	2	2
252	каждой из	3	2
253	так точно	3	2
254	мысли и	2	2
255	только на	3	2
256	дело с	3	2
257	а в	6	2
258	только что	2	2
259	нас в	2	2
260	что я	4	2
261	что они	2	2
262	что эта	3	2
263	в совершенно	4	2
