N	2gram	Voloshinov_1	Problemy
1	и в	19	34
2	и не	26	29
3	как бы	15	27
4	что он	2	23
5	в его	6	22
6	к другому	3	20
7	может быть	26	19
8	в нем	10	19
9	не может	24	19
10	и все	5	19
11	как и	12	18
12	но в	7	16
13	все это	3	16
14	и его	19	16
15	в этом	16	16
16	и с	2	15
17	прежде всего	13	15
18	он не	3	15
19	то же	7	14
20	самом деле	10	13
21	для него	9	13
22	но и	8	12
23	же время	3	12
24	и к	3	12
25	в то	3	12
26	вовсе не	5	11
27	в сущности	3	11
28	то что	8	11
29	на самом	3	11
30	не только	8	10
31	слова и	3	10
32	в отношении	4	9
33	не в	5	9
34	а не	7	9
35	самого начала	4	8
36	никогда не	2	8
37	с самого	4	8
38	в самом	10	8
39	так же	7	8
40	точки зрения	34	8
41	что же	4	8
42	и для	11	8
43	в другом	2	8
44	что в	4	7
45	и даже	2	7
46	отношении к	4	7
47	этого слова	2	7
48	все же	8	7
49	как мы	13	7
50	что не	2	7
51	там где	2	7
52	в пределах	6	6
53	не знает	2	6
54	и на	4	6
55	от него	2	6
56	мы уже	2	6
57	отношению к	2	6
58	так и	11	6
59	в себе	2	6
60	только в	9	6
61	и от	3	5
62	в конце	5	5
63	к тому	2	5
64	но все	3	5
65	того что	3	5
66	дело идет	4	5
67	всяком случае	2	5
68	себе и	2	5
69	из них	3	5
70	во внутренний	2	5
71	по отношению	3	5
72	таким образом	17	5
73	лишь в	9	5
74	а в	4	5
75	мы должны	3	5
76	что и	2	5
77	к своему	2	5
78	хотя бы	5	5
79	в слове	10	5
80	во всяком	5	5
81	в чем	2	5
82	то ни	8	4
83	с другой	5	4
84	что все	2	4
85	переходим к	3	4
86	ни было	10	4
87	ни в	2	4
88	при этом	8	4
89	бы то	8	4
90	как к	2	4
91	все эти	7	4
92	рядом с	5	4
93	в начале	5	4
94	его в	3	4
95	так как	2	4
96	если бы	2	4
97	как раз	2	4
98	этом смысле	2	4
99	еще не	4	4
100	внутренней речи	9	4
101	бы и	2	4
102	как в	4	4
103	только на	4	4
104	и прежде	2	4
105	с точки	20	4
106	с другими	3	4
107	тем что	2	4
108	и это	3	4
109	ничего не	6	4
110	не менее	4	3
111	в каждом	7	3
112	его к	2	3
113	словом и	2	3
114	в том	6	3
115	до конца	5	3
116	он ни	2	3
117	но для	2	3
118	в виду	2	3
119	в котором	3	3
120	с ее	2	3
121	жизни и	2	3
122	другой стороны	6	3
123	в одной	2	3
124	к одному	4	3
125	должно быть	2	3
126	для других	2	3
127	говорит он	2	3
128	в ней	4	3
129	нуждается в	3	3
130	в высшей	3	3
131	как он	2	3
132	конце концов	3	3
133	большинстве случаев	3	3
134	бы в	2	3
135	сознания и	3	3
136	внутренняя речь	9	3
137	установкой на	2	3
138	не как	2	3
139	и во	2	3
140	по себе	4	3
141	в ее	7	3
142	том что	3	3
143	между тем	3	3
144	нет и	4	3
145	в своей	3	3
146	сводится к	3	3
147	и как	3	3
148	без исключения	8	3
149	высшей степени	3	3
150	далеко не	4	3
151	не было	3	2
152	сама по	2	2
153	понятно что	3	2
154	и внешнего	4	2
155	тому что	2	2
156	с этой	2	2
157	вопрос о	4	2
158	этом случае	3	2
159	или иной	3	2
160	тем не	2	2
161	мы знаем	5	2
162	в большинстве	3	2
163	мог бы	2	2
164	что такое	2	2
165	совпадает с	2	2
166	же и	2	2
167	со всею	2	2
168	в эти	2	2
169	не является	4	2
170	он может	3	2
171	друг друга	8	2
172	в своем	2	2
173	и только	2	2
174	мысль и	2	2
175	те же	5	2
176	пределах одного	2	2
177	с этим	4	2
178	о том	2	2
179	сказать что	4	2
180	слово в	3	2
181	как она	2	2
182	нет ни	2	2
183	а как	3	2
184	и этот	2	2
185	смысле этого	3	2
186	отнюдь не	6	2
187	конечно в	2	2
188	все без	3	2
189	и того	6	2
190	это и	3	2
191	более того	3	2
192	то в	2	2
193	громадное значение	2	2
194	того же	6	2
195	тот же	4	2
196	но именно	3	2
197	было бы	4	2
198	конечно не	5	2
199	за пределы	5	2
200	во всех	7	2
201	вполне понятно	3	2
202	внутреннего и	3	2
203	и потому	5	2
204	войти в	3	2
205	благодаря этому	2	2
206	быть и	3	2
207	слова как	7	2
208	в отличие	5	2
209	входит в	5	2
210	и он	2	2
211	речи в	3	2
212	в которой	3	2
213	той же	2	2
214	между двумя	3	2
215	и ее	3	2
216	внутренней жизни	4	2
217	и вообще	2	2
218	глаза и	2	2
219	так сказать	6	2
220	этими двумя	2	2
221	отличие от	5	2
