N	2gram	Vygotskiy__7	Istorich
1	и в	26	26
2	так же	14	18
3	то что	24	16
4	не только	24	15
5	что в	12	14
6	может быть	7	14
7	же как	8	13
8	но и	11	12
9	между двумя	3	12
10	что он	8	10
11	показывает что	2	10
12	так и	3	10
13	таким образом	23	10
14	и его	12	10
15	что и	3	9
16	все же	6	9
17	и не	18	9
18	его в	2	9
19	так как	14	9
20	мы знаем	2	8
21	то же	8	8
22	а в	2	8
23	в этих	2	7
24	во время	2	7
25	об этом	3	7
26	как и	15	7
27	в качестве	5	7
28	нас к	6	7
29	он не	3	7
30	как в	4	7
31	в этом	29	7
32	мы видим	3	6
33	что они	10	6
34	еще не	4	6
35	мы видели	3	6
36	вместе с	12	6
37	не может	11	6
38	а не	6	6
39	к нему	3	6
40	и то	7	6
41	потому что	16	6
42	мы можем	3	6
43	могут быть	2	6
44	это не	3	5
45	точно так	2	5
46	к этому	2	5
47	это и	4	5
48	в силу	5	5
49	но не	3	5
50	и только	4	5
51	ничего не	2	5
52	в его	4	5
53	мы уже	3	5
54	до сих	3	5
55	сих пор	3	5
56	как мы	14	5
57	эта связь	2	5
58	и что	6	5
59	из которых	2	5
60	и по	3	5
61	не в	4	5
62	и с	5	5
63	тем что	9	5
64	и здесь	2	5
65	мы должны	6	5
66	но в	4	5
67	с собой	3	5
68	с другой	4	4
69	вовсе не	2	4
70	вопрос о	6	4
71	а по	2	4
72	все что	6	4
73	приводит нас	3	4
74	в своей	3	4
75	в этот	3	4
76	даже в	2	4
77	того как	2	4
78	но эта	2	4
79	что этот	5	4
80	но он	2	4
81	в которых	2	4
82	о том	4	4
83	только что	5	3
84	на вопрос	5	3
85	перед нами	2	3
86	сравнению с	8	3
87	что у	4	3
88	по сравнению	9	3
89	в одной	3	3
90	из этих	3	3
91	на котором	3	3
92	этом случае	14	3
93	для нас	2	3
94	в том	18	3
95	а затем	2	3
96	том что	17	3
97	и других	2	3
98	его к	2	3
99	но это	3	3
100	и при	2	3
101	во всем	3	3
102	она не	5	3
103	на его	2	3
104	относится к	2	3
105	как бы	6	3
106	все эти	6	3
107	и он	2	3
108	на то	4	3
109	но мы	3	3
110	наряду с	2	3
111	данном случае	5	3
112	что она	8	3
113	о природе	7	3
114	как это	5	3
115	в свете	4	3
116	не мог	2	3
117	между ними	3	3
118	не имеет	2	3
119	есть только	2	3
120	или в	2	3
121	в данном	5	3
122	связи с	4	3
123	что мы	9	3
124	только в	8	3
125	что эта	6	3
126	к этой	2	3
127	о чем	4	3
128	связана с	3	2
129	содержит в	3	2
130	уже в	2	2
131	не могут	4	2
132	с тем	5	2
133	не менее	4	2
134	и есть	2	2
135	никогда не	4	2
136	смысле этого	3	2
137	его и	2	2
138	и во	4	2
139	с этим	2	2
140	в одну	2	2
141	по себе	3	2
142	и тем	6	2
143	с помощью	13	2
144	это мы	2	2
145	тем не	3	2
146	ни в	2	2
147	его от	2	2
148	так что	4	2
149	представляет собой	19	2
150	есть в	3	2
151	у нее	5	2
152	говорит что	2	2
153	было бы	6	2
154	если бы	5	2
155	у нас	2	2
156	но для	2	2
157	в современной	2	2
158	что на	2	2
159	по своей	10	2
160	в нем	2	2
161	не есть	4	2
162	в целом	5	2
163	отношение к	2	2
164	не по	4	2
165	и их	5	2
166	все это	3	2
167	что это	6	2
168	связь между	6	2
169	лишь в	2	2
170	того что	14	2
171	в мышлении	2	2
172	с этой	5	2
173	сказать что	8	2
174	показывают что	2	2
175	его с	3	2
176	в себе	9	2
177	же самое	5	2
178	этот факт	2	2
179	в этой	3	2
180	но этот	2	2
181	этого слова	3	2
182	в области	4	2
