N	2gram	Bakhtin_Fr_2	Komedia
1	и в	49	22
2	том что	4	12
3	в г	3	11
4	в том	3	11
5	но и	13	11
6	не только	17	10
7	из них	3	10
8	в то	6	10
9	как и	11	9
10	может быть	5	9
11	в одном	3	8
12	таким образом	7	8
13	и не	15	8
14	и его	17	8
15	о том	3	8
16	в этой	10	7
17	и других	3	7
18	что в	2	6
19	в отношении	2	6
20	в конце	2	6
21	одного из	2	6
22	что он	3	6
23	ни в	3	6
24	такого рода	2	6
25	то же	7	6
26	а в	4	6
27	уже в	5	5
28	с другой	4	5
29	во время	12	5
30	прежде всего	19	5
31	при этом	5	5
32	в его	18	5
33	еще в	2	5
34	один из	7	5
35	на его	2	5
36	в истории	6	5
37	так и	6	5
38	до нас	8	5
39	все это	9	5
40	другой стороны	3	5
41	нового времени	4	5
42	и даже	2	5
43	именно в	6	4
44	в их	2	4
45	по поводу	2	4
46	несмотря на	3	4
47	как мы	7	4
48	же в	3	4
49	в другом	2	4
50	на протяжении	7	4
51	что они	2	4
52	в качестве	2	4
53	же время	6	4
54	и особенно	3	4
55	в нем	9	4
56	так в	3	4
57	тем что	4	4
58	и вот	3	4
59	точки зрения	6	4
60	так как	6	4
61	но в	4	4
62	мы можем	2	4
63	место в	3	3
64	в них	13	3
65	на то	2	3
66	в тех	2	3
67	перед лицом	2	3
68	здесь в	6	3
69	тот же	5	3
70	одной стороны	3	3
71	одной из	2	3
72	в начале	5	3
73	и о	4	3
74	у него	2	3
75	да и	3	3
76	хотя и	2	3
77	даже в	3	3
78	все же	7	3
79	отношение к	8	3
80	к этим	3	3
81	так же	2	3
82	того как	2	3
83	этом отношении	3	3
84	с одной	3	3
85	в течение	3	3
86	в году	13	3
87	там же	2	3
88	его творчества	3	3
89	и на	17	3
90	за счет	2	3
91	в этом	15	3
92	и с	6	3
93	могут быть	2	3
94	и еще	2	3
95	только в	13	3
96	и все	3	3
97	ничего не	2	3
98	в vii	2	3
99	времени и	6	2
100	к году	2	2
101	в противоположность	2	2
102	для них	2	2
103	за пределы	2	2
104	связанные с	2	2
105	и без	2	2
106	были в	2	2
107	и во	4	2
108	на все	3	2
109	вовсе не	10	2
110	протяжении всего	5	2
111	он был	2	2
112	раз в	3	2
113	мы видели	3	2
114	одна из	4	2
115	но не	5	2
116	именно на	2	2
117	в себя	6	2
118	как известно	2	2
119	до конца	2	2
120	до сих	4	2
121	еще не	2	2
122	было бы	3	2
123	в самом	3	2
124	в первую	2	2
125	в новое	2	2
126	относится к	5	2
127	всяком случае	2	2
128	к числу	2	2
129	с ее	3	2
130	видеть в	2	2
131	то что	6	2
132	вместе с	2	2
133	ее в	2	2
134	все что	2	2
135	в сущности	8	2
136	не может	7	2
137	в форме	4	2
138	к нему	3	2
139	но это	2	2
140	во всяком	2	2
141	одну из	2	2
142	к ней	2	2
143	но он	6	2
144	что касается	2	2
145	в своих	4	2
146	в себе	4	2
147	тех же	2	2
148	из своей	2	2
149	из наиболее	2	2
150	в области	4	2
151	сих пор	4	2
