N	2gram	Voloshinov_1	Myshleni
1	в том	4	33
2	том что	5	27
3	точки зрения	13	26
4	в развитии	4	26
5	то что	10	20
6	в этом	13	19
7	с точки	10	18
8	того что	2	17
9	и в	15	15
10	у ребенка	2	15
11	не только	5	15
12	что в	6	14
13	таким образом	21	14
14	что он	8	12
15	того чтобы	2	12
16	в самом	6	11
17	в процессе	4	11
18	ребенка в	3	10
19	в целом	2	10
20	но и	4	10
21	было бы	6	10
22	мы не	4	10
23	мы можем	12	10
24	в своем	2	9
25	может быть	13	9
26	не является	3	9
27	не может	13	9
28	что мы	2	9
29	для ребенка	2	9
30	так и	10	8
31	никогда не	7	8
32	не в	4	8
33	и что	3	8
34	если бы	3	8
35	к тому	4	7
36	мы знаем	7	7
37	высшей степени	2	7
38	и не	16	7
39	в высшей	2	7
40	потому что	4	7
41	как бы	11	7
42	по себе	2	7
43	тот же	5	7
44	он не	4	7
45	и т.п	2	7
46	во всяком	4	7
47	что это	3	6
48	в отношении	2	6
49	точку зрения	4	6
50	как мы	10	6
51	в этой	5	6
52	мы уже	5	6
53	мы видели	5	6
54	по отношению	11	6
55	сказать что	6	6
56	в истории	3	6
57	мы должны	7	6
58	но в	9	6
59	в зависимости	2	6
60	вовсе не	2	6
61	и к	7	6
62	как и	6	6
63	зависимости от	2	6
64	вместе с	4	6
65	если мы	5	6
66	самом деле	7	6
67	всяком случае	3	6
68	это не	2	5
69	смысле слова	2	5
70	и др	8	5
71	с помощью	9	5
72	и даже	2	5
73	социальной среды	3	5
74	все что	9	5
75	отношению к	9	5
76	внутренней речи	3	5
77	приводит к	2	5
78	то же	7	5
79	прежде всего	11	4
80	из этих	4	4
81	что все	5	4
82	по поводу	2	4
83	все это	5	4
84	в совершенно	2	4
85	что оно	2	4
86	речи мы	2	4
87	а в	6	4
88	их в	2	4
89	и с	7	4
90	так как	9	4
91	с его	8	4
92	для всех	2	4
93	к этому	7	4
94	все же	5	4
95	в качестве	2	4
96	в своей	9	4
97	как в	3	4
98	как раз	2	4
99	из того	2	4
100	хотя бы	7	4
101	и его	15	4
102	значение для	2	4
103	только в	6	4
104	в эту	2	4
105	он сам	4	3
106	все время	4	3
107	для этого	4	3
108	во время	5	3
109	человека и	6	3
110	в собственном	2	3
111	об этом	4	3
112	не можем	3	3
113	для него	5	3
114	при этом	7	3
115	но мы	2	3
116	и до	3	3
117	данном случае	3	3
118	со стороны	2	3
119	и только	4	3
120	этом отношении	2	3
121	все эти	9	3
122	те же	4	3
123	они не	2	3
124	и по	5	3
125	с другими	5	3
126	в основе	3	3
127	с ним	12	3
128	и все	4	3
129	не существует	3	3
130	с этим	6	3
131	но не	5	3
132	что при	2	3
133	в заключение	3	3
134	бы и	2	3
135	что она	2	3
136	на самом	2	3
137	а не	2	3
138	значение в	3	3
139	в данном	3	3
140	и ее	3	3
141	ничего не	2	3
142	не могут	3	2
143	на всем	2	2
144	и есть	2	2
145	свести к	2	2
146	в этих	2	2
147	на все	2	2
148	на место	3	2
149	можно сказать	4	2
150	ни в	6	2
151	но все	2	2
152	человека к	2	2
153	на язык	2	2
154	с ее	3	2
155	на этой	2	2
156	могут быть	6	2
157	от того	3	2
158	как по	2	2
159	должно быть	2	2
160	увидим что	4	2
161	не следует	2	2
162	в более	3	2
163	к себе	3	2
164	в первый	4	2
165	но если	2	2
166	роли в	2	2
167	однако и	2	2
168	в одном	3	2
169	или как	3	2
170	все те	4	2
171	у него	3	2
172	отнюдь не	2	2
173	он должен	2	2
174	этих двух	2	2
175	связь с	4	2
176	современной психологии	5	2
177	ту сторону	3	2
178	именно в	3	2
179	с их	3	2
180	мы увидим	4	2
181	за пределы	2	2
182	к ней	2	2
183	в его	9	2
184	о своих	3	2
185	должен быть	2	2
186	что и	2	2
187	ее в	2	2
188	по ту	3	2
189	во всех	8	2
190	находится в	3	2
191	что же	4	2
192	и для	2	2
193	в течение	2	2
194	в себя	5	2
195	тому чтобы	3	2
196	которой мы	3	2
197	той же	2	2
198	нас в	2	2
199	в себе	4	2
200	на протяжении	5	2
201	жизни человека	12	2
