N	2gram	Voloshinov_2	FransuaR
1	и в	19	41
2	то есть	2	24
3	и т.п	10	19
4	мы уже	6	18
5	во всех	6	17
6	таким образом	14	17
7	в нем	11	16
8	и с	2	16
9	и его	16	13
10	но и	10	13
11	как мы	15	12
12	в этом	15	12
13	все эти	3	11
14	прежде всего	7	10
15	в самом	6	10
16	не только	13	10
17	так как	3	10
18	то что	4	10
19	здесь в	2	9
20	и на	5	9
21	границы между	2	9
22	и все	6	9
23	о том	3	9
24	никогда не	7	8
25	в сущности	14	8
26	в этой	3	8
27	но в	7	8
28	у него	2	7
29	вовсе не	11	7
30	том что	10	7
31	как бы	19	7
32	и до	3	7
33	в особенности	2	7
34	как и	9	7
35	что в	2	7
36	в его	5	7
37	в следующей	2	6
38	что он	4	6
39	вместе с	2	6
40	с помощью	6	6
41	следующей главе	2	6
42	или в	2	6
43	сказать что	4	6
44	в то	8	6
45	то же	16	5
46	с его	8	5
47	в ее	3	5
48	так же	5	5
49	же время	8	5
50	и он	2	5
51	так и	10	5
52	в своем	2	5
53	рядом с	2	5
54	большинстве случаев	5	5
55	в той	5	5
56	той же	3	5
57	тем что	2	5
58	в себе	4	5
59	все то	2	5
60	там где	2	5
61	что это	2	5
62	уже в	2	4
63	все время	2	4
64	с другой	3	4
65	но они	2	4
66	и от	3	4
67	он был	2	4
68	именно в	2	4
69	у нас	3	4
70	и как	6	4
71	не в	10	4
72	в большинстве	5	4
73	одной стороны	3	4
74	в ней	3	4
75	в котором	3	4
76	все же	5	4
77	не может	18	4
78	с одной	3	4
79	самом деле	9	4
80	того чтобы	6	4
81	и даже	2	4
82	одним из	2	4
83	а в	3	4
84	конечно и	2	4
85	более того	6	4
86	в основе	9	4
87	в другом	3	4
88	того же	5	4
89	мы увидим	2	3
90	перед нами	3	3
91	в одной	2	3
92	с этим	3	3
93	на все	2	3
94	одной из	3	3
95	нас не	2	3
96	до сих	3	3
97	было бы	4	3
98	в начале	2	3
99	конечно не	4	3
100	и их	4	3
101	и особенно	2	3
102	жизни и	2	3
103	связано с	3	3
104	сих пор	3	3
105	и для	7	3
106	при этом	9	3
107	на языке	2	3
108	и не	19	3
109	они не	2	3
110	того что	4	3
111	мы встречаем	2	3
112	что не	2	3
113	между ними	2	3
114	к нему	5	3
115	с другими	3	3
116	в данном	5	3
117	только в	8	3
118	только с	2	3
119	все основные	2	2
120	для его	3	2
121	ведь это	2	2
122	связана с	2	2
123	в этих	3	2
124	значение в	4	2
125	они уже	2	2
126	характерно что	3	2
127	одного и	4	2
128	стороны и	2	2
129	конечно в	3	2
130	если мы	6	2
131	в корне	3	2
132	для всего	3	2
133	в том	7	2
134	находятся в	2	2
135	тем более	5	2
136	связи с	13	2
137	что они	2	2
138	дело обстоит	2	2
139	от него	2	2
140	но не	2	2
141	в значительной	2	2
142	должна быть	4	2
143	находит себе	2	2
144	до конца	2	2
145	может быть	28	2
146	за пределы	3	2
147	в своей	3	2
148	вполне понятно	4	2
149	они могут	2	2
150	он не	3	2
151	и потому	2	2
152	если б	3	2
153	должен быть	2	2
154	мы видели	4	2
155	себя в	2	2
156	в форме	5	2
157	и прежде	2	2
158	как раз	4	2
159	не на	2	2
160	еще более	2	2
161	в истории	3	2
162	лишь в	14	2
163	а не	9	2
164	и у	2	2
165	с точки	13	2
166	мы не	2	2
167	и то	3	2
168	между тем	6	2
169	о происхождении	2	2
170	точки зрения	17	2
171	прямо сказать	2	2
172	степени в	2	2
173	так сказать	14	2
174	бы в	4	2
175	это было	2	2
176	как о	2	2
