N	2gram	Voloshinov_1	Problema
1	то что	8	42
2	вовсе не	2	35
3	то есть	4	33
4	и в	38	32
5	и не	14	31
6	не просто	2	23
7	в этом	10	19
8	не только	27	17
9	потому что	5	16
10	а не	6	15
11	в себе	9	15
12	как бы	28	14
13	может быть	13	14
14	у нас	4	14
15	но в	5	14
16	и тем	6	13
17	в нем	4	13
18	сказать что	3	13
19	что мы	11	13
20	том что	3	12
21	так и	6	12
22	и даже	3	11
23	также и	2	11
24	о том	4	11
25	так как	7	11
26	если мы	4	11
27	то же	14	10
28	прежде всего	21	10
29	в этой	6	10
30	отнюдь не	10	10
31	об этом	3	10
32	нет ничего	2	10
33	ничего не	8	10
34	но не	2	9
35	в том	2	9
36	но и	13	9
37	так же	4	9
38	же самое	5	9
39	по своему	3	9
40	еще не	3	9
41	что же	8	9
42	того чтобы	7	9
43	и это	7	9
44	не может	12	8
45	все эти	2	8
46	и на	6	8
47	даже и	2	8
48	когда мы	6	8
49	было бы	7	8
50	в своей	2	8
51	как нечто	2	8
52	для того	9	8
53	но это	2	8
54	никогда не	7	7
55	и является	5	7
56	все это	4	7
57	того что	4	7
58	и все	4	7
59	что он	2	7
60	во всех	6	7
61	как мы	9	7
62	тем что	2	7
63	только в	6	7
64	здесь не	2	7
65	в конце	6	6
66	и как	9	6
67	при этом	9	6
68	в самом	4	6
69	хотя и	3	6
70	в виду	3	6
71	таким образом	7	6
72	это не	3	6
73	и здесь	3	6
74	но как	2	6
75	и то	3	6
76	его в	4	6
77	как это	5	6
78	не существует	4	6
79	есть не	2	6
80	в то	9	6
81	совершенно не	3	6
82	в его	6	6
83	на самом	3	6
84	самом деле	4	6
85	что такое	4	6
86	перед нами	3	5
87	или иной	4	5
88	можно сказать	4	5
89	для нас	3	5
90	мы уже	10	5
91	той или	3	5
92	в котором	3	5
93	еще и	2	5
94	мы должны	10	5
95	в сознании	3	5
96	с тем	8	5
97	не является	5	5
98	связи с	3	5
99	тому что	5	4
100	не в	6	4
101	в дальнейшем	2	4
102	и пр	4	4
103	один из	4	4
104	не говоря	2	4
105	всякое выражение	2	4
106	мы говорили	2	4
107	не было	2	4
108	или в	2	4
109	а в	5	4
110	их в	3	4
111	ни на	3	4
112	конце концов	3	4
113	серп и	2	4
114	если бы	4	4
115	самое время	2	4
116	как в	2	4
117	только на	3	4
118	и ни	2	4
119	если не	3	4
120	перейти к	2	4
121	тем самым	7	4
122	и для	3	4
123	мы можем	7	4
124	в связи	2	4
125	и вообще	2	4
126	уже в	5	3
127	прежде чем	2	3
128	что это	4	3
129	в этих	2	3
130	в отношении	2	3
131	но все	4	3
132	несмотря на	2	3
133	но для	3	3
134	хотя бы	18	3
135	и уже	3	3
136	другими словами	7	3
137	из них	3	3
138	и его	7	3
139	что оно	3	3
140	тех или	4	3
141	в которых	2	3
142	с этим	2	3
143	точки зрения	10	3
144	необходимо чтобы	3	3
145	но ведь	6	3
146	и следовательно	5	3
147	с ним	2	3
148	помнить что	2	3
149	или как	6	3
150	бы мы	3	3
151	в жизни	2	3
152	ясно что	2	3
153	в ее	3	3
154	как и	10	3
155	только потому	2	3
156	не нужно	2	3
157	мы увидим	5	3
158	мы в	3	3
159	к тому	4	3
160	он не	2	3
161	мы никогда	5	3
162	сих пор	2	3
163	да и	4	3
164	уже не	4	3
165	к нему	2	3
166	с точки	5	3
167	можно было	4	3
168	в каком	2	3
169	все время	5	2
170	мы будем	6	2
171	друг другу	2	2
172	которые являются	2	2
173	само собой	4	2
174	мы называем	4	2
175	иное как	2	2
176	этом случае	3	2
177	нас не	2	2
178	себе все	2	2
179	бы нам	2	2
180	ведь если	2	2
181	но что	3	2
182	для него	3	2
183	кроме того	2	2
184	и все-таки	2	2
185	на его	5	2
186	то или	4	2
187	в нас	2	2
188	должно быть	2	2
189	и с	5	2
190	и эту	2	2
191	того или	5	2
192	который мы	2	2
193	мы имеем	2	2
194	я и	2	2
195	между тем	3	2
196	с собой	2	2
197	же мы	5	2
198	с его	7	2
199	нашего исследования	2	2
200	для них	2	2
201	однако в	2	2
202	он должен	3	2
203	то он	3	2
204	и так	6	2
205	или иных	3	2
206	или иного	5	2
207	не что	4	2
208	на возможность	2	2
209	мы видим	3	2
210	и при	2	2
211	в качестве	4	2
212	о своем	3	2
213	и потому	2	2
214	нет и	3	2
215	гораздо более	2	2
216	не будет	3	2
217	вместе с	5	2
218	мы не	9	2
219	с другими	2	2
220	тем и	2	2
221	что иное	2	2
222	вопроса о	4	2
223	которые в	2	2
224	в которой	7	2
225	в области	5	2
