N	2gram	Bakhtin_Fr_7	Istorich
1	и в	41	24
2	что он	3	21
3	не только	5	21
4	может быть	4	14
5	не может	3	14
6	в этих	2	13
7	что в	9	13
8	мы имеем	2	12
9	как в	5	12
10	в этом	15	12
11	и здесь	4	12
12	но и	9	11
13	это не	6	10
14	у него	6	10
15	том что	4	10
16	а в	5	10
17	мы видим	6	10
18	и другие	3	9
19	не в	9	9
20	о том	6	9
21	потому что	5	9
22	еще не	2	8
23	что и	5	8
24	все это	10	8
25	то же	13	8
26	а не	2	8
27	или в	2	8
28	так как	3	8
29	в том	11	7
30	мы видели	5	7
31	одна из	4	7
32	во всех	3	7
33	то что	8	7
34	вместе с	5	7
35	к нему	5	7
36	таким образом	19	7
37	тем что	3	6
38	как и	14	6
39	так же	5	6
40	в нем	7	6
41	он не	4	6
42	и все	14	6
43	того что	2	6
44	во время	3	6
45	только в	6	6
46	как он	2	6
47	что это	4	6
48	отношение к	2	5
49	дело не	2	5
50	так и	10	5
51	в чем	2	5
52	с ним	2	5
53	ничего не	4	5
54	имеем в	2	5
55	но в	8	5
56	никогда не	2	4
57	что у	3	4
58	в состоянии	2	4
59	вовсе не	7	4
60	он может	3	4
61	по существу	8	4
62	но все	4	4
63	при этом	3	4
64	есть и	3	4
65	после того	4	4
66	одной из	2	4
67	мы уже	12	4
68	своего рода	2	4
69	как бы	7	4
70	в их	3	4
71	и не	7	4
72	не имеет	3	4
73	мы не	2	4
74	начинается с	2	4
75	точки зрения	5	4
76	в данном	2	4
77	уже в	5	3
78	с его	2	3
79	из одного	4	3
80	в качестве	9	3
81	в них	7	3
82	в образе	4	3
83	кроме того	3	3
84	но есть	3	3
85	например в	3	3
86	его в	3	3
87	здесь нет	2	3
88	связано с	2	3
89	в свете	3	3
90	как мы	11	3
91	и наконец	4	3
92	и по	3	3
93	и его	9	3
94	но это	3	3
95	хотя и	4	3
96	он дает	4	3
97	которой он	2	3
98	в конце	8	3
99	того как	5	3
100	на земле	4	2
101	из самых	3	2
102	перед нами	2	2
103	сам он	3	2
104	на небе	2	2
105	но по	2	2
106	по этому	3	2
107	того же	3	2
108	та же	4	2
109	и так	2	2
110	и от	8	2
111	же что	2	2
112	к этому	5	2
113	прежде всего	11	2
114	в одну	4	2
115	в литературе	2	2
116	новые и	2	2
117	то ли	2	2
118	и ее	2	2
119	в то	10	2
120	ни в	6	2
121	нас не	2	2
122	в руках	3	2
123	связаны с	2	2
124	связанные с	3	2
125	в форме	3	2
126	тот же	2	2
127	было бы	4	2
128	здесь и	2	2
129	и эта	3	2
130	не совсем	2	2
131	и др	2	2
132	был в	2	2
133	в преисподнюю	21	2
134	другими словами	2	2
135	на том	2	2
136	в отдельности	2	2
137	оказывается что	3	2
138	в ад	7	2
139	дает ему	2	2
140	в связи	2	2
141	уже не	2	2
142	в особенности	2	2
143	характерно что	2	2
144	не просто	2	2
145	в другое	5	2
146	мы здесь	2	2
147	и у	5	2
148	в которой	2	2
149	рассказ о	2	2
150	ничем не	3	2
151	из них	3	2
152	в одной	2	2
153	с этим	2	2
154	но он	4	2
155	и на	4	2
156	только на	2	2
157	все эти	13	2
158	и это	5	2
159	на глазах	2	2
160	все его	3	2
