N	2gram	Losev_Vlad_2	Problema
1	и в	30	44
2	вовсе не	4	37
3	и не	18	35
4	не есть	4	35
5	то есть	7	34
6	может быть	7	28
7	потому что	9	25
8	по себе	5	25
9	то что	20	23
10	в том	18	21
11	только в	6	19
12	а не	7	18
13	в этом	20	17
14	для нас	7	16
15	также и	6	16
16	сказать что	11	16
17	даже и	3	16
18	когда мы	3	15
19	и даже	10	14
20	не только	12	14
21	и то	5	14
22	не в	9	13
23	то же	4	13
24	так что	5	12
25	но в	8	12
26	том что	12	12
27	не менее	7	10
28	то это	4	10
29	но и	8	10
30	в виду	2	10
31	у нас	6	10
32	как и	5	10
33	некоторого рода	2	10
34	тем не	6	10
35	так и	5	10
36	это не	2	9
37	и от	2	9
38	в нем	4	9
39	не имеет	2	9
40	и с	14	9
41	как бы	5	9
42	так как	5	9
43	что он	13	9
44	в то	9	9
45	никак не	3	9
46	в его	11	9
47	что и	3	9
48	в данном	3	9
49	во всяком	6	9
50	и это	3	9
51	таким образом	3	9
52	что в	12	8
53	только и	3	8
54	ни в	7	8
55	а именно	6	8
56	есть нечто	2	8
57	того что	5	8
58	но это	4	8
59	было бы	9	8
60	он не	4	8
61	что же	8	8
62	как мы	11	8
63	в себе	6	8
64	связи с	8	8
65	и вообще	10	8
66	здесь не	4	8
67	данном случае	2	7
68	не может	9	7
69	в связи	8	7
70	уже не	3	7
71	еще и	6	7
72	все эти	5	7
73	мы находим	2	7
74	и что	5	7
75	мы должны	4	7
76	с ним	5	7
77	и потому	2	7
78	мы не	2	7
79	никогда не	7	6
80	можно сказать	4	6
81	и если	4	6
82	всяком случае	6	6
83	в целом	4	6
84	такого рода	2	6
85	другими словами	5	6
86	жизни и	6	6
87	нет ничего	3	6
88	и к	6	6
89	о том	4	6
90	все же	9	6
91	сам по	2	6
92	в виде	3	6
93	не было	10	5
94	в конце	13	5
95	крайней мере	4	5
96	да и	3	5
97	с тем	2	5
98	и сам	2	5
99	и есть	2	5
100	хотя и	6	5
101	в ней	4	5
102	все это	5	5
103	в своем	8	5
104	и вполне	3	5
105	а в	11	5
106	точки зрения	7	5
107	по крайней	4	5
108	в таком	3	5
109	и о	4	5
110	с ней	2	5
111	гораздо более	2	5
112	в своей	5	5
113	как в	3	5
114	так же	4	5
115	собственно говоря	2	5
116	и его	6	5
117	едва ли	3	5
118	он сам	2	4
119	это значит	2	4
120	при этом	5	4
121	и притом	2	4
122	время как	2	4
123	ни с	2	4
124	никакого отношения	3	4
125	всякого рода	6	4
126	заключается в	2	4
127	же и	2	4
128	сколько угодно	2	4
129	же касается	5	4
130	раз и	2	4
131	на первый	2	4
132	то время	6	4
133	мы уже	2	4
134	а также	10	4
135	на этот	4	4
136	в чем	2	4
137	можно было	2	4
138	нас в	2	4
139	тут же	2	4
140	или по	2	4
141	дело в	3	4
142	содержит в	4	3
143	уже в	3	3
144	что это	4	3
145	точно так	3	3
146	прежде всего	6	3
147	на то	2	3
148	к тому	2	3
149	без всякого	2	3
150	и как	3	3
151	но все	2	3
152	в этой	4	3
153	для него	9	3
154	кроме того	9	3
155	в самом	2	3
156	отношения к	3	3
157	и больше	3	3
158	и очень	2	3
159	что для	2	3
160	с этой	4	3
161	но вот	3	3
162	его в	4	3
163	конце концов	3	3
164	очень много	2	3
165	а это	3	3
166	или как	2	3
167	само по	2	3
168	необходимо сказать	5	3
169	имеет никакого	2	3
170	об этом	6	3
171	же в	2	3
172	то в	5	3
173	тем более	3	3
174	петра i	2	3
175	но не	3	3
176	а то	2	3
177	здесь в	2	3
178	она не	2	3
179	но уже	2	3
180	из этого	5	3
181	иной раз	2	3
182	если не	2	3
183	и все	7	3
184	в той	2	3
185	хотя бы	3	3
186	отличие от	3	3
187	как будто	2	3
188	будто бы	2	3
189	это за	2	3
190	ничего не	2	3
191	этот раз	3	3
192	не был	2	2
193	вот это	2	2
194	мы будем	3	2
195	именно в	4	2
196	в частности	2	2
197	в этих	4	2
198	не очень	4	2
199	в отношении	3	2
200	того же	5	2
201	не столько	3	2
202	само собой	3	2
203	и можно	2	2
204	всех этих	3	2
205	нас выше	3	2
206	мы читаем	4	2
207	совсем не	4	2
208	i и	2	2
209	но что	5	2
210	никак нельзя	3	2
211	у с	2	2
212	по поводу	4	2
213	о чем	6	2
214	в котором	5	2
215	однако в	2	2
216	и до	2	2
217	в их	2	2
218	от нас	2	2
219	а мы	2	2
220	и по	2	2
221	друг друга	2	2
222	его не	2	2
223	есть просто	2	2
224	в результате	5	2
225	с этим	5	2
226	он и	3	2
227	в начале	4	2
228	настоящее время	2	2
229	мы сейчас	3	2
230	с которыми	4	2
231	как это	7	2
232	с которой	2	2
233	нисколько не	2	2
234	это в	3	2
235	на котором	2	2
236	и во	2	2
237	быть в	3	2
238	в стихотворении	2	2
239	о его	5	2
240	это тоже	2	2
241	по существу	3	2
242	мы видели	2	2
243	а к	2	2
244	и при	2	2
245	по своему	2	2
246	есть и	2	2
247	и может	2	2
248	между прочим	7	2
249	во всех	3	2
250	нам представляется	2	2
251	в настоящее	2	2
252	для себя	5	2
253	и особенно	3	2
254	себя в	2	2
255	вместе с	8	2
256	ровно ничего	2	2
257	только тогда	2	2
258	в отличие	3	2
259	и для	3	2
260	с точки	3	2
261	в сравнении	2	2
262	еще на	2	2
263	первый план	2	2
264	не то	3	2
265	разного рода	4	2
266	в которой	4	2
267	это было	4	2
