N	2gram	Voloshinov_2	Problema
1	то есть	2	39
2	то что	4	38
3	и не	19	37
4	вовсе не	11	37
5	и в	19	35
6	не есть	3	33
7	сказать что	4	24
8	не только	13	24
9	том что	10	19
10	даже и	2	18
11	о том	3	18
12	может быть	28	18
13	у нас	3	18
14	в этом	15	17
15	но и	10	16
16	в языке	7	15
17	только в	8	14
18	во всяком	3	13
19	не может	18	13
20	в том	7	12
21	того что	4	12
22	хотя бы	6	12
23	что в	2	11
24	прежде всего	7	11
25	значения и	3	11
26	и даже	2	11
27	не будет	3	11
28	в таком	7	11
29	всяком случае	2	10
30	и с	2	10
31	таком случае	3	10
32	тем более	5	10
33	еще не	3	10
34	да и	3	10
35	а не	9	10
36	в данном	5	10
37	и то	3	10
38	ничего не	4	10
39	если мы	6	9
40	в этой	3	9
41	для себя	4	9
42	только на	4	9
43	было бы	4	8
44	значение и	2	8
45	по себе	3	8
46	как раз	4	8
47	все же	5	8
48	смысле слова	5	7
49	не является	8	7
50	все эти	3	7
51	не имеет	3	7
52	того или	2	7
53	в его	5	7
54	так и	10	7
55	так как	3	7
56	и значения	3	7
57	мы не	2	7
58	с другой	3	6
59	другими словами	2	6
60	ни в	6	6
61	о чем	2	6
62	что значение	2	6
63	но как	2	6
64	в то	8	6
65	не существует	3	6
66	на то	4	6
67	по крайней	2	6
68	же самое	6	6
69	относится к	3	6
70	крайней мере	2	6
71	и для	7	6
72	мы можем	6	6
73	в виде	2	6
74	но в	7	6
75	или иной	5	5
76	в самом	6	5
77	той или	4	5
78	отнюдь не	8	5
79	языка и	15	5
80	в связи	7	5
81	или иного	2	5
82	с этим	3	5
83	с одной	3	5
84	так же	5	5
85	и на	5	5
86	и более	7	5
87	и все	6	5
88	как и	9	5
89	связи с	13	5
90	то же	16	5
91	как мы	15	5
92	одной стороны	3	5
93	что не	2	5
94	с другими	3	5
95	в себе	4	5
96	и это	3	5
97	в этих	3	4
98	в своем	2	4
99	в отношении	4	4
100	и как	6	4
101	более или	2	4
102	и следовательно	6	4
103	и самого	2	4
104	как бы	19	4
105	и тем	4	4
106	значение в	4	4
107	таким образом	14	4
108	ведь если	4	4
109	а в	3	4
110	и значение	6	4
111	именно как	2	4
112	и здесь	5	4
113	значения слова	5	4
114	тем что	2	4
115	если бы	11	4
116	что он	4	4
117	стороны и	2	4
118	но не	2	4
119	до сих	3	4
120	и о	2	4
121	сих пор	3	4
122	или менее	2	4
123	на самом	7	4
124	самом деле	9	4
125	в каком	3	4
126	далеко не	2	4
127	слова и	6	4
128	уже в	2	3
129	каждый раз	3	3
130	в нашем	2	3
131	тому что	4	3
132	и от	3	3
133	вопрос о	2	3
134	язык как	6	3
135	к тому	6	3
136	нас не	2	3
137	что они	2	3
138	является только	2	3
139	мы уже	6	3
140	и является	2	3
141	и их	4	3
142	в их	5	3
143	то ни	5	3
144	не было	3	3
145	при этом	9	3
146	здесь мы	3	3
147	лишь в	14	3
148	не знает	2	3
149	иное как	2	3
150	в основе	9	3
151	языка в	3	3
152	в истории	3	3
153	но ведь	3	3
154	его в	7	3
155	бы в	4	3
156	это будет	2	3
157	и того	5	3
158	одна из	7	3
159	если же	2	3
160	и речи	2	3
161	всем этим	2	3
162	слова как	2	3
163	бы не	2	3
164	в значительной	2	3
165	с самого	5	3
166	мы здесь	2	3
167	для того	6	3
168	в слове	4	3
169	как о	2	3
170	перед нами	3	2
171	самого начала	5	2
172	одним и	2	2
173	язык не	3	2
174	в той	5	2
175	а ведь	2	2
176	не в	10	2
177	является не	5	2
178	ведь все	2	2
179	независимо от	2	2
180	языка а	2	2
181	или может	2	2
182	в зависимости	2	2
183	к нему	5	2
184	на этой	5	2
185	бы то	4	2
186	сводится к	2	2
187	настоящего времени	2	2
188	допустим что	2	2
189	что оно	3	2
190	в системе	2	2
191	не так	2	2
192	или в	2	2
193	должно быть	3	2
194	как на	2	2
195	или как	2	2
196	в ней	3	2
197	точки зрения	17	2
198	значением и	2	2
199	слово в	3	2
200	только с	2	2
201	мы это	2	2
202	сознания и	3	2
203	русском языке	4	2
204	и всякое	2	2
205	в определении	2	2
206	учение о	3	2
207	языка как	9	2
208	как системы	2	2
209	зависимости от	2	2
210	в тех	2	2
211	в качестве	3	2
212	мы возьмем	2	2
213	ведь это	2	2
214	ли это	2	2
215	в корне	3	2
216	конечно не	4	2
217	является для	2	2
218	точном смысле	4	2
219	он не	3	2
220	оно является	2	2
221	мы ни	5	2
222	и особенно	2	2
223	что и	3	2
224	во всех	6	2
225	вместе с	2	2
226	быть и	6	2
227	мысли и	3	2
228	и прежде	2	2
229	совершенно не	5	2
230	нами в	3	2
231	еще более	2	2
232	того чтобы	6	2
233	слово и	3	2
234	свидетельствует о	2	2
235	той же	3	2
236	является в	2	2
237	и ее	4	2
238	здесь как	2	2
239	это было	2	2
