N	2gram	Vygotskiy__3	FransuaR
1	и в	38	29
2	то есть	15	21
3	таким образом	12	20
4	и не	10	16
5	и все	10	13
6	в этой	13	13
7	как и	8	12
8	но в	3	12
9	и на	6	11
10	в этом	13	11
11	то же	10	10
12	как мы	7	10
13	мы уже	7	10
14	в то	3	10
15	не только	12	10
16	вовсе не	8	9
17	в конце	2	9
18	но и	5	9
19	все эти	4	9
20	его в	3	9
21	в его	5	8
22	и его	6	8
23	как бы	14	8
24	в них	3	7
25	мы видели	6	7
26	еще и	2	7
27	так же	2	7
28	в том	25	7
29	так как	6	7
30	из них	6	6
31	здесь в	2	6
32	в сущности	10	6
33	но он	2	6
34	что это	10	5
35	у него	4	5
36	все они	2	5
37	того же	3	5
38	до конца	2	5
39	и о	3	5
40	далеко не	3	5
41	в нем	4	5
42	уже говорили	3	5
43	в своей	5	5
44	и по	2	5
45	сказать что	4	5
46	перед нами	8	4
47	только для	3	4
48	но они	2	4
49	что он	11	4
50	но это	3	4
51	по своему	4	4
52	один из	6	4
53	то что	35	4
54	конечно не	4	4
55	все это	3	4
56	и одновременно	2	4
57	на самом	2	4
58	с другой	7	4
59	тем что	3	4
60	точки зрения	16	4
61	мы слышим	2	4
62	в которой	5	4
63	в плане	3	4
64	все время	30	3
65	всех этих	2	3
66	что образ	2	3
67	в качестве	2	3
68	в своем	5	3
69	с ее	2	3
70	самого начала	6	3
71	и здесь	6	3
72	что у	7	3
73	в ее	7	3
74	все же	8	3
75	но как	2	3
76	с самого	6	3
77	том что	14	3
78	и как	8	3
79	мы видим	12	3
80	такой же	2	3
81	что здесь	2	3
82	мы можем	7	3
83	животных и	2	3
84	слов и	2	3
85	тот же	3	3
86	того что	4	3
87	той же	2	3
88	по преимуществу	2	3
89	он не	6	3
90	здесь не	3	3
91	образом и	2	3
92	другой стороны	5	3
93	как к	2	3
94	одновременно и	3	3
95	при этом	4	3
96	и вот	2	3
97	у них	2	3
98	того чтобы	9	3
99	для того	8	3
100	и даже	4	3
101	в ней	15	3
102	в себе	4	3
103	там где	6	3
104	в эту	2	3
105	это был	2	2
106	место в	3	2
107	бы не	3	2
108	и другие	2	2
109	к этому	3	2
110	в этих	2	2
111	но мы	2	2
112	его к	2	2
113	о мире	2	2
114	к тому	6	2
115	и к	3	2
116	уже давно	2	2
117	но только	8	2
118	ни в	3	2
119	он был	3	2
120	из этого	8	2
121	что они	4	2
122	есть в	2	2
123	мы увидим	12	2
124	на этом	5	2
125	то время	2	2
126	одной стороны	5	2
127	не может	7	2
128	и мы	13	2
129	весь этот	3	2
130	может быть	19	2
131	ссылается на	3	2
132	и дает	2	2
133	никогда не	4	2
134	уже не	2	2
135	в виду	4	2
136	все те	2	2
137	в котором	6	2
138	со стороны	2	2
139	раз в	4	2
140	и для	4	2
141	как в	4	2
142	как раз	8	2
143	с одной	6	2
144	в той	5	2
145	они не	2	2
146	на их	2	2
147	и наконец	2	2
148	с точки	9	2
149	как на	3	2
150	или в	5	2
151	здесь с	2	2
152	не мог	4	2
153	где он	3	2
154	в своих	4	2
155	и то	8	2
156	их в	2	2
157	в основе	3	2
158	в одной	2	2
159	это же	2	2
160	как будто	4	2
161	только в	4	2
162	в один	3	2
163	о том	6	2
164	и это	8	2
165	так сказать	5	2
166	с ним	2	2
