N	2gram	Bakhtin_Pr_1	Istorich
1	что он	10	24
2	не только	13	18
3	может быть	21	17
4	никогда не	5	15
5	и в	23	15
6	но и	11	14
7	так как	7	14
8	так же	6	13
9	что в	8	12
10	а в	7	12
11	то что	18	12
12	в этих	2	11
13	и не	34	11
14	в этом	25	11
15	его в	4	10
16	то же	10	10
17	еще не	5	9
18	все же	5	9
19	и здесь	3	9
20	потому что	12	9
21	один из	2	8
22	он не	4	8
23	мы видим	3	8
24	том что	9	7
25	в нем	20	7
26	вместе с	2	7
27	сих пор	2	7
28	таким образом	11	7
29	не в	6	7
30	ничего не	6	7
31	точно так	2	6
32	до сих	2	6
33	мы уже	2	6
34	в его	24	6
35	как бы	28	6
36	что и	5	6
37	в том	11	6
38	только в	8	6
39	но в	4	6
40	что герой	2	5
41	и есть	5	5
42	прежде всего	7	5
43	в одном	9	5
44	но все	4	5
45	как в	6	5
46	она не	5	5
47	было бы	6	5
48	в котором	2	5
49	на него	2	5
50	так и	10	5
51	что она	2	5
52	не может	11	5
53	а не	20	5
54	и наконец	5	5
55	к нему	3	5
56	можно было	3	5
57	и другие	2	4
58	в другой	3	4
59	но они	4	4
60	вопрос о	4	4
61	у него	6	4
62	для нас	3	4
63	но это	5	4
64	в этой	4	4
65	в одной	4	4
66	при этом	3	4
67	но он	2	4
68	о нем	11	4
69	они не	3	4
70	и с	4	4
71	тем что	3	4
72	и на	10	4
73	в себе	5	4
74	мы должны	2	4
75	все эти	8	4
76	всех этих	3	3
77	и его	13	3
78	из этих	2	3
79	о том	2	3
80	отношению к	11	3
81	в их	3	3
82	все это	7	3
83	по отношению	11	3
84	в себя	3	3
85	того что	2	3
86	роль в	2	3
87	мы не	2	3
88	тому как	3	3
89	он в	2	3
90	подобно тому	3	3
91	он и	5	3
92	как будто	3	3
93	как он	2	3
94	и это	5	3
95	здесь мы	2	3
96	на вопрос	2	2
97	уже в	5	2
98	я не	3	2
99	не было	3	2
100	самого начала	3	2
101	себя и	2	2
102	дано в	2	2
103	на котором	2	2
104	перед нами	4	2
105	с другой	2	2
106	это не	10	2
107	не столько	3	2
108	в жизни	6	2
109	к себе	2	2
110	на самом	4	2
111	с которой	4	2
112	и вызывает	2	2
113	нисколько не	2	2
114	ни в	3	2
115	да и	2	2
116	именно в	6	2
117	в основном	2	2
118	по существу	4	2
119	как и	8	2
120	является не	3	2
121	одна из	2	2
122	но не	8	2
123	ни один	2	2
124	кроме того	3	2
125	того чтобы	4	2
126	например в	3	2
127	на его	2	2
128	и для	3	2
129	в сущности	5	2
130	которые были	3	2
131	был бы	5	2
132	хотя бы	2	2
133	только у	3	2
134	с ее	2	2
135	из них	2	2
136	во всех	5	2
137	и их	2	2
138	приводит к	3	2
139	в свете	3	2
140	другой стороны	2	2
141	той же	6	2
142	с самого	2	2
143	человека в	5	2
144	самом деле	5	2
145	и по	2	2
146	и вполне	2	2
147	с другими	7	2
148	в которых	2	2
149	сказать что	5	2
150	его на	2	2
151	самый факт	2	2
152	так сказать	3	2
153	их в	2	2
154	заметить что	2	2
155	только с	2	2
156	в которой	4	2
157	в мир	3	2
