N	2gram	Vygotskiy__4	Istorich
1	и т	6	27
2	и в	33	26
3	т д	2	24
4	так же	13	18
5	то что	44	16
6	не только	7	15
7	что в	21	14
8	может быть	22	14
9	же как	3	13
10	но и	3	12
11	связь с	5	12
12	между двумя	2	12
13	что он	20	10
14	так и	3	10
15	таким образом	13	10
16	и его	5	10
17	при помощи	4	10
18	что и	3	9
19	все же	5	9
20	и не	13	9
21	его в	3	9
22	так как	12	9
23	мы знаем	2	8
24	то же	9	8
25	а в	4	8
26	во время	6	7
27	об этом	4	7
28	как и	5	7
29	он не	11	7
30	знаем что	4	7
31	как в	3	7
32	их в	3	7
33	в этом	28	7
34	мы имеем	2	7
35	мы видим	6	6
36	что они	6	6
37	когда он	7	6
38	вместе с	8	6
39	не может	10	6
40	а не	6	6
41	и то	2	6
42	потому что	24	6
43	мы можем	5	6
44	как он	5	6
45	у него	6	5
46	и как	5	5
47	это не	6	5
48	точно так	3	5
49	в одном	3	5
50	к этому	4	5
51	это и	5	5
52	но все	2	5
53	но не	3	5
54	и только	7	5
55	ничего не	2	5
56	в его	10	5
57	мы уже	5	5
58	до сих	3	5
59	то это	3	5
60	сих пор	3	5
61	как мы	4	5
62	и что	25	5
63	из которых	3	5
64	не в	2	5
65	и с	2	5
66	тем что	3	5
67	и здесь	3	5
68	мы должны	6	5
69	но в	2	5
70	с другой	2	4
71	вовсе не	5	4
72	вопрос о	2	4
73	в тех	2	4
74	а на	2	4
75	указывает на	3	4
76	в своей	4	4
77	даже в	2	4
78	другой стороны	2	4
79	не просто	4	4
80	что этот	3	4
81	но он	6	4
82	в которых	3	4
83	о том	20	4
84	только что	15	3
85	перед нами	6	3
86	что ни	2	3
87	что у	4	3
88	в одной	2	3
89	из этих	2	3
90	для нас	7	3
91	в том	21	3
92	по существу	2	3
93	том что	22	3
94	и других	4	3
95	во всем	2	3
96	при этом	2	3
97	к своей	3	3
98	она не	3	3
99	мы увидим	2	3
100	и если	9	3
101	например в	3	3
102	большей частью	2	3
103	как бы	25	3
104	все эти	6	3
105	и он	3	3
106	на то	10	3
107	но мы	2	3
108	на него	4	3
109	что она	10	3
110	не на	2	3
111	как это	14	3
112	те же	2	3
113	не имеет	2	3
114	есть только	2	3
115	в руки	2	3
116	связи с	2	3
117	что мы	6	3
118	только в	4	3
119	в русской	2	3
120	что эта	6	3
121	должен был	3	3
122	к этой	3	3
123	мы читаем	2	2
124	уже в	2	2
125	с тем	4	2
126	и есть	4	2
127	никогда не	5	2
128	смысле этого	3	2
129	бы мы	3	2
130	он может	2	2
131	его и	2	2
132	в своем	7	2
133	основана на	2	2
134	с этим	5	2
135	этот материал	4	2
136	и все	12	2
137	а как	2	2
138	по себе	9	2
139	видим что	2	2
140	ни в	3	2
141	говорит о	4	2
142	так что	7	2
143	представляет собой	2	2
144	одна из	4	2
145	на этом	3	2
146	говорит что	10	2
147	было бы	12	2
148	том как	3	2
149	если бы	10	2
150	конечно не	3	2
151	у нас	4	2
152	в частности	4	2
153	он говорит	3	2
154	ни одной	3	2
155	хотя бы	2	2
156	в нем	7	2
157	с той	2	2
158	себя в	4	2
159	в целом	5	2
160	из них	4	2
161	вот как	3	2
162	не по	2	2
163	все это	13	2
164	что это	13	2
165	только одна	2	2
166	и за	3	2
167	этот вопрос	4	2
168	и вот	6	2
169	здесь мы	3	2
170	совершенно ясно	8	2
171	того что	4	2
172	только с	2	2
173	на этот	3	2
174	чтобы он	2	2
175	увидим что	3	2
176	и на	5	2
177	с этой	4	2
178	сказать что	13	2
179	совершенно одинаково	3	2
180	в виде	3	2
181	в себе	6	2
182	во все	3	2
183	можно найти	2	2
184	же самое	6	2
185	в этой	9	2
186	этого слова	3	2
187	могло бы	3	2
188	так например	4	2
