N	2gram	Trubetskoy_1	Dialekti
1	не есть	2	40
2	и не	8	30
3	и в	23	18
4	может быть	16	17
5	точки зрения	13	17
6	в нем	3	16
7	так что	5	15
8	потому что	9	14
9	что в	8	13
10	то что	18	13
11	не только	7	13
12	если бы	8	12
13	было бы	3	12
14	и что	8	12
15	с точки	8	12
16	в этом	12	12
17	не может	17	12
18	что это	5	11
19	что он	7	11
20	как бы	10	11
21	все это	11	11
22	в себе	5	11
23	так как	7	11
24	прежде всего	3	10
25	несмотря на	6	10
26	то же	4	10
27	никогда не	4	9
28	отнюдь не	2	9
29	это не	3	9
30	в том	30	9
31	это есть	4	9
32	так и	10	9
33	том что	19	9
34	и то	4	9
35	ясно что	8	8
36	совершенно не	3	8
37	к нему	2	8
38	вовсе не	2	7
39	то в	2	7
40	но и	9	7
41	также и	2	7
42	с другой	6	6
43	хотя бы	4	6
44	она не	2	6
45	не было	2	6
46	не в	8	6
47	в то	6	6
48	с ним	6	6
49	не то	3	6
50	но в	4	6
51	я не	2	5
52	в этих	3	5
53	в своем	10	5
54	на то	9	5
55	в дальнейшем	2	5
56	но если	2	5
57	все же	13	5
58	отношение к	4	5
59	общего с	2	5
60	что оно	3	5
61	а в	3	5
62	и с	5	5
63	говорить о	2	5
64	мы должны	4	5
65	в виду	2	5
66	и более	2	4
67	в конце	4	4
68	к тому	8	4
69	что эта	4	4
70	во всяком	2	4
71	но не	2	4
72	от него	3	4
73	же время	2	4
74	хотя и	4	4
75	в котором	2	4
76	только то	2	4
77	быть и	5	4
78	так же	8	4
79	другой стороны	5	4
80	как мы	2	4
81	мы можем	6	4
82	и вообще	3	4
83	ничего общего	3	4
84	о том	7	4
85	для меня	4	4
86	а лишь	2	3
87	состоит из	4	3
88	всех этих	4	3
89	тому что	2	3
90	в них	2	3
91	точку зрения	2	3
92	та же	3	3
93	должна быть	5	3
94	в одну	4	3
95	что и	7	3
96	при условии	2	3
97	что они	2	3
98	более или	7	3
99	уже и	3	3
100	на себе	2	3
101	конечно не	3	3
102	и из	2	3
103	он не	3	3
104	в его	5	3
105	и потому	3	3
106	даже в	3	3
107	гораздо более	2	3
108	жизни и	2	3
109	или менее	7	3
110	что же	2	3
111	в их	4	3
112	в самом	8	3
113	даже если	2	3
114	в разных	3	3
115	но все	5	3
116	но с	2	3
117	на самом	7	3
118	самом деле	12	3
119	только что	3	3
120	должно быть	4	3
121	что для	4	3
122	у них	6	3
123	жизнь и	3	3
124	конце концов	4	3
125	в данном	3	3
126	очень много	3	3
127	ничем не	4	3
128	в основе	2	3
129	в ней	3	3
130	только в	6	3
131	и все	7	3
132	бы в	3	3
133	в сознании	6	3
134	как у	3	2
135	на этом	2	2
136	не менее	7	2
137	что их	3	2
138	говорить что	3	2
139	того что	6	2
140	же как	3	2
141	это может	2	2
142	именно в	5	2
143	тех кто	5	2
144	в виде	4	2
145	в частности	2	2
146	не знает	2	2
147	и состоит	2	2
148	сравнению с	5	2
149	но так	2	2
150	и говорить	3	2
151	с этой	3	2
152	эти последние	2	2
153	и от	5	2
154	из этих	8	2
155	к этому	5	2
156	вопрос о	3	2
157	большею частью	5	2
158	при чем	6	2
159	и сейчас	4	2
160	не понимают	2	2
161	о которых	6	2
162	очень мало	2	2
163	в мире	6	2
164	ни было	2	2
165	что под	2	2
166	как и	9	2
167	мы и	2	2
168	и при	6	2
169	такой же	2	2
170	бороться с	4	2
171	что если	3	2
172	тому же	6	2
173	для него	2	2
174	до сих	8	2
175	только тогда	2	2
176	еще не	5	2
177	одной стороны	2	2
178	и может	3	2
179	для того	8	2
180	никто не	2	2
181	историческую эпоху	3	2
182	по сравнению	5	2
183	к ним	2	2
184	друг к	2	2
185	всяком случае	2	2
186	тем более	3	2
187	как не	2	2
188	другими словами	2	2
189	из них	5	2
190	и их	5	2
191	к другу	2	2
192	сих пор	8	2
193	образом и	2	2
194	для этого	7	2
195	идет речь	8	2
196	с этим	11	2
197	на земле	3	2
198	а с	4	2
199	с одной	3	2
200	все эти	19	2
201	из того	4	2
202	если мы	4	2
203	и у	4	2
204	и для	6	2
205	отличается от	6	2
206	между собою	5	2
207	с ними	2	2
208	и так	2	2
209	то и	2	2
210	что касается	6	2
211	ко всему	2	2
212	и где	2	2
213	в которых	2	2
214	но как	2	2
215	в другом	2	2
216	во всем	3	2
217	я в	2	2
218	и это	3	2
219	что как	4	2
220	почти все	2	2
221	это конечно	2	2
222	если это	2	2
223	сказали что	3	2
