N	3gram	Vygotskiy__5	Myslijsy
1	в том что	11	13
2	по отношению к	12	13
3	не может быть	3	9
4	с другой стороны	2	5
5	в свою очередь	3	4
6	само по себе	2	4
7	потому что в	2	4
8	с точки зрения	9	3
9	с одной стороны	3	3
10	с самого начала	5	3
11	сама по себе	4	3
12	подобно тому как	4	3
13	и того же	3	2
14	друг от друга	4	2
15	не иначе как	2	2
16	одного и того	3	2
17	то и другое	2	2
18	на этот вопрос	4	2
19	а потому что	2	2
20	так что в	2	2
21	таким образом что	2	2
22	не только не	3	2
23	для того чтобы	14	2
