N	2gram	Vinokur_Ku_3	Myshleni
1	в этом	16	29
2	точки зрения	23	28
3	речи в	7	27
4	и в	23	26
5	не только	17	24
6	то что	4	24
7	таким образом	9	23
8	с точки	16	21
9	того чтобы	11	19
10	в том	22	18
11	и не	10	18
12	для того	12	18
13	том что	11	17
14	потому что	12	16
15	как и	5	15
16	этом случае	4	14
17	того что	11	14
18	так же	2	14
19	так как	9	14
20	как мы	5	14
21	с помощью	6	13
22	что в	13	12
23	вместе с	2	12
24	но и	3	11
25	речи но	3	11
26	мысли и	2	11
27	в слове	4	11
28	не может	6	11
29	что они	2	10
30	слова и	7	10
31	по своему	2	9
32	тому что	4	9
33	в самом	13	9
34	что мы	2	9
35	в сущности	4	9
36	тем что	5	9
37	то же	6	8
38	что она	5	8
39	сказать что	7	8
40	что он	6	8
41	тем самым	4	8
42	той же	3	8
43	только в	6	8
44	к тому	3	7
45	прежде всего	9	7
46	может быть	14	7
47	и к	3	7
48	мы не	3	7
49	в какой	3	6
50	вопрос о	11	6
51	нас к	2	6
52	и тем	6	6
53	по отношению	3	6
54	именно в	3	6
55	заключается в	4	6
56	как на	8	6
57	мы должны	3	6
58	как бы	5	6
59	в ее	4	6
60	и что	7	6
61	было бы	16	6
62	все эти	7	6
63	все же	5	6
64	связь между	3	6
65	речи как	3	6
66	самом деле	14	6
67	а не	11	6
68	что это	3	6
69	слова в	4	5
70	на вопрос	3	5
71	с этой	3	5
72	можно сказать	2	5
73	одной стороны	4	5
74	если бы	8	5
75	в виду	8	5
76	чем это	2	5
77	в целом	4	5
78	данном случае	4	5
79	с одной	4	5
80	никак не	2	5
81	и с	3	5
82	как это	7	5
83	с тем	6	5
84	тогда когда	4	5
85	в силу	6	5
86	в качестве	2	5
87	она не	3	5
88	отношению к	2	5
89	в процессе	3	5
90	только что	2	5
91	слова как	2	5
92	если мы	7	5
93	тем же	2	5
94	в данном	7	5
95	речи а	2	5
96	не менее	12	4
97	не могут	5	4
98	в нашем	7	4
99	перейти к	2	4
100	с другой	7	4
101	отношения между	4	4
102	в котором	2	4
103	не по	3	4
104	в свете	2	4
105	целый ряд	4	4
106	то и	2	4
107	в его	11	4
108	о том	6	4
109	но в	2	4
110	о чем	2	4
111	связи с	6	4
112	чем в	2	4
113	еще не	9	4
114	не есть	3	4
115	как в	4	4
116	это и	3	4
117	в той	4	4
118	не в	5	4
119	речь в	2	4
120	и только	3	4
121	в области	14	4
122	учения о	4	4
123	учение о	2	3
124	я не	5	3
125	для этого	6	3
126	все это	2	3
127	это не	3	3
128	из этих	5	3
129	но также	5	3
130	тем не	9	3
131	но это	5	3
132	такой же	2	3
133	очевидно что	3	3
134	мог бы	2	3
135	в ней	3	3
136	смысле этого	2	3
137	но мы	2	3
138	мы видели	3	3
139	письменной речи	4	3
140	отношений между	2	3
141	как к	2	3
142	мы находим	3	3
143	имеет в	2	3
144	он не	3	3
145	что эти	2	3
146	в первом	5	3
147	состоит в	2	3
148	были бы	4	3
149	не означает	2	3
150	первом случае	2	3
151	к другому	2	3
152	по себе	6	3
153	есть не	3	3
154	в то	3	3
155	но не	3	3
156	до сих	8	3
157	и о	4	3
158	этого слова	4	3
159	что и	6	3
160	в своей	4	3
161	каждой из	2	3
162	собственном смысле	2	3
163	сих пор	8	3
164	так и	6	3
165	как раз	4	3
166	на самом	3	3
167	из того	2	3
168	естественно что	3	3
169	отличается от	2	3
170	с другими	2	3
171	в чем	5	3
172	уже в	3	2
173	что если	2	2
174	известном смысле	2	2
175	одним и	2	2
176	в этих	2	2
177	точку зрения	2	2
178	столь же	4	2
179	нам о	2	2
180	что все	2	2
181	только о	2	2
182	что на	3	2
183	подобного рода	2	2
184	мере не	2	2
185	для нас	4	2
186	ни в	3	2
187	но для	3	2
188	но если	3	2
189	именно поэтому	2	2
190	все те	2	2
191	один из	4	2
192	отношение к	3	2
193	значение в	2	2
194	в их	6	2
195	лишь в	8	2
196	как слово	2	2
197	не имеет	3	2
198	должно быть	7	2
199	а в	5	2
200	смысле можно	2	2
201	также и	5	2
202	в которых	3	2
203	к его	2	2
204	и есть	5	2
205	его в	2	2
206	в известном	2	2
207	нельзя не	2	2
208	что слово	3	2
209	функцию и	2	2
210	вовсе не	5	2
211	и здесь	2	2
212	она может	2	2
213	у нас	10	2
214	то в	3	2
215	и при	2	2
216	бы сказать	3	2
217	слов и	5	2
218	не исчерпывает	2	2
219	совершенно не	5	2
220	убедиться что	4	2
221	время в	3	2
222	относится к	2	2
223	что же	5	2
224	в отношении	3	2
225	внимание на	2	2
226	в отличие	2	2
227	того как	7	2
228	можно говорить	10	2
229	что не	4	2
230	структуре слова	3	2
231	какой мере	2	2
232	можно было	11	2
233	нас в	3	2
234	во всяком	2	2
235	могут быть	6	2
236	вопроса о	3	2
237	если же	2	2
238	которые в	4	2
239	мы говорим	4	2
240	здесь как	2	2
241	женского рода	2	2
242	отличие от	2	2
243	ничего не	6	2
