N	2gram	Vygotskiy__1	Problema
1	и в	31	44
2	вовсе не	6	37
3	и не	16	35
4	не есть	3	35
5	то есть	26	34
6	может быть	22	28
7	потому что	10	25
8	по себе	9	25
9	то что	32	23
10	в том	30	21
11	только в	14	19
12	а не	13	18
13	в этом	12	17
14	для нас	5	16
15	сказать что	7	16
16	если мы	12	16
17	когда мы	3	15
18	и даже	6	14
19	художественного произведения	17	14
20	не только	13	14
21	и то	2	14
22	не в	11	13
23	и т	26	13
24	т д	8	13
25	то же	5	13
26	так что	5	12
27	но в	3	12
28	том что	16	12
29	не является	5	11
30	не менее	2	10
31	но и	2	10
32	в виду	4	10
33	отнюдь не	6	10
34	у нас	4	10
35	как и	16	10
36	тем не	2	10
37	так и	3	10
38	и от	2	9
39	и тем	2	9
40	в нем	2	9
41	и с	2	9
42	же самое	2	9
43	как бы	5	9
44	так как	18	9
45	что он	7	9
46	в то	5	9
47	никак не	4	9
48	в его	6	9
49	что и	13	9
50	во всяком	8	9
51	и это	3	9
52	таким образом	20	9
53	сама по	2	8
54	что в	23	8
55	ни в	9	8
56	смысле слова	3	8
57	есть нечто	2	8
58	того что	10	8
59	что мы	8	8
60	при помощи	20	8
61	но это	3	8
62	было бы	6	8
63	он не	3	8
64	что же	2	8
65	художественное произведение	10	8
66	как раз	2	8
67	как мы	2	8
68	в себе	4	8
69	с другой	5	7
70	не может	17	7
71	в связи	2	7
72	уже не	2	7
73	и что	8	7
74	с ним	2	7
75	это и	3	7
76	указывает на	4	7
77	и потому	2	7
78	на самом	2	7
79	мы не	12	7
80	никогда не	8	6
81	и если	4	6
82	всяком случае	6	6
83	в целом	5	6
84	жизни и	3	6
85	и только	3	6
86	но только	3	6
87	у пушкина	3	6
88	ясно что	19	6
89	и к	3	6
90	о том	7	6
91	все же	5	6
92	мы можем	4	6
93	не было	3	5
94	в конце	3	5
95	а только	2	5
96	что они	2	5
97	с тем	3	5
98	и есть	5	5
99	хотя и	3	5
100	другой стороны	5	5
101	все это	8	5
102	то и	2	5
103	в своем	3	5
104	а в	6	5
105	точки зрения	15	5
106	и здесь	2	5
107	что здесь	2	5
108	есть не	2	5
109	в таком	3	5
110	и о	4	5
111	тех или	2	5
112	гораздо более	2	5
113	в своей	3	5
114	как в	9	5
115	так же	12	5
116	только на	3	5
117	тем самым	2	5
118	и его	7	5
119	этого слова	4	5
120	можно ли	2	4
121	но даже	2	4
122	тому что	4	4
123	при этом	19	4
124	время как	5	4
125	совершенно не	5	4
126	и без	2	4
127	отличается от	2	4
128	заключается в	7	4
129	есть только	2	4
130	в искусстве	4	4
131	но как	2	4
132	что даже	2	4
133	таком случае	2	4
134	или иных	2	4
135	то время	5	4
136	в ее	5	4
137	только при	3	4
138	в чем	2	4
139	нас в	2	4
140	в каком	2	4
141	уже в	3	3
142	же как	4	3
143	и другие	4	3
144	что это	6	3
145	формы и	5	3
146	что у	3	3
147	только о	2	3
148	точно так	3	3
149	прежде всего	4	3
150	на то	10	3
151	к тому	4	3
152	без всякого	2	3
153	себе а	3	3
154	и как	2	3
155	это есть	5	3
156	в этой	3	3
157	случае не	2	3
158	в самом	11	3
159	и очень	2	3
160	что для	2	3
161	с этой	4	3
162	в которых	3	3
163	его в	2	3
164	конце концов	3	3
165	могло бы	4	3
166	или как	2	3
167	если бы	6	3
168	само по	5	3
169	художественном произведении	3	3
170	но не	3	3
171	в качестве	2	3
172	в художественном	3	3
173	она не	5	3
174	этого произведения	2	3
175	образы и	2	3
176	художественным произведением	3	3
177	из этого	2	3
178	и все	5	3
179	самом деле	9	3
180	и тогда	2	3
181	что такое	2	3
182	то или	2	3
183	отличие от	4	3
184	образ и	2	3
185	как будто	5	3
186	будто бы	2	3
187	если же	2	3
188	есть в	7	3
189	ничего не	2	3
190	или иное	2	2
191	в известном	2	2
192	в частности	3	2
193	в этих	4	2
194	того же	2	2
195	что все	3	2
196	ее и	2	2
197	заключается только	2	2
198	до сих	3	2
199	совсем не	3	2
200	но что	2	2
201	никак нельзя	2	2
202	по поводу	2	2
203	о чем	2	2
204	от себя	4	2
205	и следовательно	2	2
206	тем же	3	2
207	искусства и	15	2
208	в котором	4	2
209	из них	2	2
210	от того	3	2
211	во внимание	2	2
212	по мнению	2	2
213	с одной	5	2
214	что оно	3	2
215	этой точки	5	2
216	и по	3	2
217	его не	2	2
218	как на	3	2
219	в результате	4	2
220	в основе	2	2
221	с этим	3	2
222	настоящее время	2	2
223	зрения на	2	2
224	только то	2	2
225	бы в	2	2
226	как это	4	2
227	мы имеем	4	2
228	нашего исследования	3	2
229	и там	2	2
230	это в	2	2
231	бы мы	2	2
232	и во	2	2
233	быть в	2	2
234	по существу	4	2
235	мы видели	2	2
236	от него	2	2
237	что при	3	2
238	и может	2	2
239	когда она	2	2
240	с теми	2	2
241	является предметом	2	2
242	в слове	3	2
243	в настоящее	2	2
244	себе не	3	2
245	чистом виде	3	2
246	из отдельных	2	2
247	когда он	2	2
248	в процессе	5	2
249	вместе с	8	2
250	сих пор	3	2
251	на основании	7	2
252	только что	2	2
253	только тогда	7	2
254	в отличие	3	2
255	все дело	2	2
256	из которых	3	2
257	и у	4	2
258	который в	3	2
259	и для	5	2
260	с точки	2	2
261	почти всегда	3	2
262	это можно	2	2
263	могут быть	11	2
264	не то	2	2
265	как она	2	2
266	в которой	4	2
267	и состоит	2	2
