N	2gram	Vygotskiy__5	PoTuStor
1	может быть	9	17
2	и в	16	16
3	прежде всего	3	9
4	таким образом	19	9
5	в этом	25	9
6	мы можем	6	9
7	совершенно не	2	8
8	и его	3	8
9	и с	3	8
10	точки зрения	18	8
11	не может	18	8
12	сказать что	13	7
13	не только	16	7
14	и к	2	6
15	с точки	9	6
16	самом деле	3	6
17	для него	5	6
18	при этом	4	6
19	только для	2	5
20	отношение к	11	5
21	все эти	4	5
22	в чем	3	5
23	сознание и	2	5
24	еще не	4	5
25	как бы	5	5
26	с самого	5	4
27	самого начала	5	4
28	в нем	7	4
29	и их	4	4
30	но и	6	4
31	так и	7	4
32	все это	2	4
33	хотя бы	5	4
34	мысли и	5	4
35	так как	16	4
36	и не	12	4
37	а потому	3	4
38	как мы	10	4
39	но мы	5	4
40	можно сказать	5	4
41	и даже	2	4
42	и на	6	4
43	в этой	6	4
44	все что	2	4
45	и может	3	4
46	только в	10	4
47	его в	2	4
48	но в	6	4
49	в его	11	4
50	мы знаем	3	3
51	в этих	3	3
52	по сравнению	5	3
53	что в	16	3
54	жизни и	2	3
55	и есть	7	3
56	во всех	2	3
57	могут быть	4	3
58	вместе с	4	3
59	сих пор	3	3
60	ребенка и	4	3
61	сравнению с	5	3
62	отношения к	2	3
63	в одном	3	3
64	те же	2	3
65	учение о	2	3
66	в том	18	3
67	а в	3	3
68	том что	15	3
69	и как	3	3
70	с их	4	3
71	то что	26	3
72	их в	2	3
73	в основе	8	3
74	на этом	3	3
75	только на	2	3
76	как это	8	3
77	в области	12	3
78	во всяком	2	3
79	и потому	2	3
80	до сих	3	3
81	не менее	3	2
82	ее в	3	2
83	может иметь	2	2
84	не могут	4	2
85	что и	3	2
86	не есть	4	2
87	в развитии	28	2
88	же как	7	2
89	сознания и	2	2
90	потому и	3	2
91	в частности	3	2
92	никогда не	5	2
93	сделать это	2	2
94	между собой	13	2
95	в них	2	2
96	если мы	7	2
97	находится в	2	2
98	того же	7	2
99	вообще не	4	2
100	с этой	4	2
101	с этим	3	2
102	в жизни	2	2
103	в свое	2	2
104	то же	8	2
105	что оно	6	2
106	к этому	3	2
107	не знает	5	2
108	с помощью	10	2
109	что он	25	2
110	мы не	3	2
111	этой теории	5	2
112	что мы	4	2
113	у него	6	2
114	и по	4	2
115	нам кажется	2	2
116	в область	2	2
117	в этот	2	2
118	как и	8	2
119	понятия и	2	2
120	на основе	2	2
121	они не	3	2
122	мы видим	4	2
123	так же	15	2
124	но это	3	2
125	по своему	3	2
126	не на	3	2
127	он не	8	2
128	как с	3	2
129	говорить о	3	2
130	на протяжении	2	2
131	в пределах	4	2
132	ту же	2	2
133	было бы	10	2
134	со всеми	2	2
135	связанные с	6	2
136	о том	8	2
137	в самом	4	2
138	но как	3	2
139	за пределы	4	2
140	в своей	2	2
141	с ним	5	2
142	к ним	2	2
143	из сказанного	2	2
144	себя и	2	2
