N	2gram	Berdyaev_M_1	FransuaR
1	и в	28	65
2	то есть	3	45
3	как бы	2	22
4	и не	11	22
5	в том	6	16
6	в этом	20	15
7	но в	7	14
8	в нем	13	13
9	прежде всего	10	11
10	и на	6	11
11	и его	9	10
12	и потому	10	10
13	не только	29	10
14	но и	25	10
15	все эти	2	10
16	в его	9	9
17	все это	6	9
18	по своему	2	8
19	в своем	10	8
20	в основе	2	8
21	за пределы	4	8
22	его в	3	7
23	жизни и	2	7
24	точки зрения	4	7
25	только в	6	7
26	никогда не	14	6
27	не знает	4	6
28	том что	3	6
29	все же	2	6
30	может быть	30	6
31	в ней	15	6
32	и у	2	6
33	сказать что	2	6
34	одно из	3	6
35	так как	3	6
36	связана с	2	5
37	с его	3	5
38	жизни в	2	5
39	в них	4	5
40	потому что	16	5
41	на протяжении	2	5
42	для него	11	5
43	века в	2	5
44	в своей	15	5
45	как в	2	5
46	как и	5	5
47	в той	2	5
48	с их	2	5
49	xix века	4	5
50	и все	10	5
51	литературы и	2	5
52	и к	2	4
53	не в	16	4
54	в этой	6	4
55	отношение к	4	4
56	в самом	11	4
57	сих пор	2	4
58	до сих	2	4
59	мысли и	2	4
60	в их	4	4
61	для нас	3	4
62	начало в	2	4
63	мира и	5	4
64	и еще	3	4
65	входит в	2	4
66	в жизни	3	4
67	не могут	5	3
68	что в	10	3
69	это не	5	3
70	и во	2	3
71	что он	10	3
72	в ее	3	3
73	в самой	7	3
74	о нем	2	3
75	по своей	2	3
76	к нему	7	3
77	то что	5	3
78	и их	3	3
79	не может	28	3
80	мир в	3	3
81	разного рода	2	3
82	уже не	4	3
83	менее всего	7	3
84	в более	2	3
85	даже и	2	3
86	он и	2	3
87	в себе	7	3
88	нет ничего	7	3
89	с ним	2	3
90	ничего не	3	3
91	и с	3	3
92	в виду	2	3
93	но не	8	2
94	к тому	3	2
95	людьми и	3	2
96	или к	4	2
97	и от	2	2
98	ни с	4	2
99	он был	14	2
100	мы видим	2	2
101	от него	4	2
102	до конца	14	2
103	и человека	5	2
104	и он	12	2
105	интерес к	3	2
106	он не	24	2
107	нет и	5	2
108	и для	2	2
109	не к	4	2
110	в свой	2	2
111	приводит к	2	2
112	в свете	3	2
113	отношения к	4	2
114	истории и	2	2
115	особенно в	3	2
116	и вот	3	2
117	мир этот	2	2
118	того что	7	2
119	на этот	2	2
120	и по	4	2
121	есть только	2	2
122	одним из	2	2
123	не была	3	2
124	который был	2	2
125	в этих	4	2
126	и самый	2	2
127	могут быть	2	2
128	этот мир	2	2
129	о том	2	2
130	и это	12	2
131	это очень	3	2
132	в мир	3	2
