N	2gram	Vygotskiy__5	Formalny
1	и в	16	38
2	в этом	25	27
3	может быть	9	23
4	и его	3	21
5	таким образом	19	20
6	и не	12	20
7	в самом	4	16
8	прежде всего	3	15
9	не в	6	15
10	не может	18	14
11	в нем	7	13
12	но и	6	13
13	связи с	3	13
14	языка и	6	12
15	в пределах	4	12
16	с тем	3	11
17	в том	18	11
18	вовсе не	2	11
19	в его	11	10
20	с помощью	10	10
21	и с	3	9
22	как и	8	9
23	при этом	4	9
24	в процессе	13	9
25	не только	16	9
26	что и	3	8
27	все же	3	8
28	так и	7	8
29	самом деле	3	8
30	тем что	5	8
31	точки зрения	18	8
32	что в	16	7
33	не могут	4	7
34	по себе	7	7
35	для него	5	7
36	по существу	3	7
37	в своей	2	7
38	в корне	2	7
39	язык и	2	7
40	этом отношении	5	7
41	как мы	10	7
42	с точки	9	7
43	в первом	3	7
44	в результате	4	6
45	то что	26	6
46	в истории	2	6
47	в ней	2	6
48	в этой	6	6
49	было бы	10	6
50	вместе с	4	6
51	в их	3	6
52	то же	8	6
53	все эти	4	6
54	а не	10	6
55	могут быть	4	6
56	он не	8	6
57	только в	10	6
58	а в	3	6
59	хотя бы	5	6
60	должна быть	5	5
61	если бы	8	5
62	что он	25	5
63	именно в	4	5
64	это и	3	5
65	во всех	2	5
66	если мы	7	5
67	с этим	3	5
68	еще более	5	5
69	говорит он	2	5
70	в основе	8	5
71	говорить о	3	5
72	в то	5	5
73	бы в	4	5
74	во всяком	2	5
75	к этому	3	4
76	к тому	6	4
77	мы видели	3	4
78	что они	5	4
79	чем он	2	4
80	совершенно не	2	4
81	в сущности	13	4
82	как они	3	4
83	как бы	5	4
84	и к	2	4
85	в высшей	2	4
86	из них	2	4
87	как в	5	4
88	другой стороны	2	4
89	восприятия и	3	4
90	мы говорим	2	4
91	что оно	6	4
92	в теории	4	4
93	и даже	2	4
94	высшей степени	2	4
95	они не	3	4
96	ничего не	5	4
97	так как	16	4
98	но в	6	4
99	все дело	2	3
100	если в	3	3
101	же как	7	3
102	и может	3	3
103	в какой	6	3
104	с другой	4	3
105	мы знаем	3	3
106	и здесь	2	3
107	и как	3	3
108	но все	2	3
109	зависимости от	2	3
110	своего развития	6	3
111	в зависимости	2	3
112	к предмету	2	3
113	не является	5	3
114	то это	2	3
115	не есть	4	3
116	в целом	4	3
117	жизни и	2	3
118	и их	4	3
119	только на	2	3
120	все это	2	3
121	то и	2	3
122	к нему	3	3
123	такой же	4	3
124	того что	16	3
125	того чтобы	17	3
126	для того	14	3
127	мы не	3	3
128	и на	6	3
129	речи и	6	3
130	понятий и	15	3
131	с проблемой	2	3
132	его в	2	3
133	в области	12	3
134	не то	4	3
135	между двумя	3	2
136	самого начала	5	2
137	и более	3	2
138	речи но	2	2
139	и другие	2	2
140	никогда не	5	2
141	состоит в	6	2
142	в этих	3	2
143	в качестве	4	2
144	тому что	5	2
145	говорим о	2	2
146	столь же	2	2
147	это не	4	2
148	в такой	5	2
149	этих двух	3	2
150	основе этой	2	2
151	а только	4	2
152	является для	2	2
153	до конца	3	2
154	с самого	5	2
155	том что	15	2
156	но это	3	2
157	то в	3	2
158	является не	2	2
159	но не	10	2
160	очевидно что	2	2
161	но как	3	2
162	чтобы сделать	2	2
163	и другое	4	2
164	ни на	2	2
165	в единстве	2	2
166	совпадает с	2	2
167	в котором	2	2
168	и тем	3	2
169	в развитии	28	2
170	один шаг	2	2
171	отношение к	11	2
172	во второй	2	2
173	ее в	3	2
174	приводит к	7	2
175	и становятся	2	2
176	тому чтобы	4	2
177	как она	3	2
178	понятия в	3	2
179	при анализе	2	2
180	в известной	3	2
181	на этом	3	2
182	должны были	2	2
183	находится в	2	2
184	в той	6	2
185	тем самым	8	2
186	не имеет	4	2
187	и по	4	2
188	должно быть	8	2
189	что для	2	2
190	отличие от	2	2
191	этот вопрос	6	2
192	и то	4	2
193	их в	2	2
194	языка не	2	2
195	сказать что	13	2
196	между тем	3	2
197	он в	3	2
198	и от	2	2
199	эти функции	2	2
200	в отличие	2	2
201	совершенно иной	2	2
202	к его	3	2
203	своем развитии	5	2
204	вопроса о	3	2
205	в школе	6	2
206	из этого	2	2
207	что эта	3	2
208	этими двумя	2	2
209	функции в	3	2
210	в чем	3	2
211	потому что	21	2
212	от всякого	2	2
213	как это	8	2
214	в которой	5	2
215	с ним	5	2
216	в виду	2	2
