N	2gram	Bakhtin_sl_2	Problema
1	и в	39	30
2	то есть	26	21
3	то что	2	18
4	не только	24	18
5	том что	5	17
6	в этом	16	17
7	и даже	7	14
8	но и	21	13
9	таким образом	8	13
10	людей и	2	13
11	в том	5	12
12	в его	7	12
13	и не	22	12
14	а именно	2	12
15	также и	2	12
16	о том	2	12
17	в своем	6	11
18	у него	3	11
19	в виде	2	10
20	для нас	5	10
21	точки зрения	8	10
22	все же	6	9
23	сказать что	3	9
24	но в	6	9
25	только в	5	9
26	и все	5	9
27	вовсе не	10	8
28	хотя и	2	8
29	с точки	3	8
30	никогда не	7	7
31	что он	2	7
32	как и	6	7
33	в дальнейшем	2	7
34	связи с	3	7
35	но не	6	7
36	может быть	37	7
37	вместе с	2	7
38	так и	15	7
39	в связи	2	7
40	не в	9	7
41	здесь не	4	7
42	в результате	2	7
43	с другой	5	6
44	прежде всего	8	6
45	уже не	5	6
46	и как	3	6
47	и для	5	6
48	как бы	7	6
49	в нем	19	6
50	что и	3	6
51	а в	4	6
52	и его	33	6
53	и на	4	6
54	его в	4	6
55	так как	4	6
56	не менее	4	5
57	что в	3	5
58	и их	5	5
59	не может	20	5
60	а не	14	5
61	но он	2	5
62	того как	2	5
63	и с	9	5
64	жизни в	2	4
65	как о	2	4
66	тогда когда	2	4
67	человека и	3	4
68	ни в	4	4
69	в смысле	4	4
70	но все	5	4
71	при этом	7	4
72	и к	6	4
73	или в	2	4
74	даже и	4	4
75	в себе	2	4
76	в то	4	4
77	далеко не	2	4
78	именно в	2	3
79	и другие	2	3
80	однако в	2	3
81	еще более	2	3
82	в отношении	4	3
83	не всегда	2	3
84	еще не	7	3
85	одной стороны	5	3
86	для того	2	3
87	новое время	2	3
88	он не	2	3
89	в новое	4	3
90	а также	3	3
91	с одной	5	3
92	только и	2	3
93	к нему	3	3
94	в ней	3	3
95	в другом	2	3
96	с ним	7	3
97	в одном	2	3
98	борьбы с	3	2
99	поэтому и	4	2
100	не могут	5	2
101	и более	2	2
102	в них	6	2
103	хотя бы	3	2
104	как в	13	2
105	это не	5	2
106	уже в	2	2
107	не все	2	2
108	один из	5	2
109	по себе	5	2
110	здесь в	3	2
111	то же	4	2
112	как мы	7	2
113	без всякого	2	2
114	и нет	2	2
115	в свою	3	2
116	кроме того	2	2
117	до сих	2	2
118	со всеми	2	2
119	жизни и	6	2
120	в данном	2	2
121	время это	2	2
122	на его	2	2
123	при его	2	2
124	конечно не	5	2
125	борьбу с	2	2
126	всяком случае	2	2
127	отношению к	4	2
128	на него	2	2
129	все что	2	2
130	и дальше	3	2
131	и речи	2	2
132	отношение к	4	2
133	по отношению	4	2
134	все эти	6	2
135	факт что	2	2
136	с помощью	4	2
137	мы не	2	2
138	они не	2	2
139	здесь как	2	2
140	эта идея	2	2
141	именно на	2	2
142	в значительной	6	2
143	того чтобы	2	2
144	в таком	4	2
145	его не	4	2
146	во всяком	3	2
147	между тем	3	2
148	как с	2	2
149	дело в	2	2
150	мира и	5	2
151	в чем	3	2
152	в области	2	2
153	человек и	14	2
154	сих пор	2	2
