N	2gram	Vygotskiy__1	Problemy
1	и в	23	34
2	и не	9	29
3	как бы	11	27
4	что он	7	23
5	в его	14	22
6	может быть	14	19
7	не может	12	19
8	и все	5	19
9	как и	14	18
10	но в	5	16
11	все это	6	16
12	и его	6	16
13	в этом	17	16
14	и с	9	15
15	прежде всего	10	15
16	он не	5	15
17	то же	8	14
18	самом деле	3	13
19	для него	2	13
20	но и	14	12
21	же время	2	12
22	и к	4	12
23	потому что	6	12
24	в то	7	12
25	вовсе не	3	11
26	в сущности	6	11
27	то что	17	11
28	не только	16	10
29	слова и	5	10
30	в отношении	10	9
31	не в	4	9
32	а не	3	9
33	самого начала	8	8
34	никогда не	2	8
35	с самого	8	8
36	в самом	7	8
37	так же	16	8
38	точки зрения	26	8
39	и слово	2	8
40	в другом	7	8
41	я не	3	7
42	что в	14	7
43	и даже	2	7
44	этого слова	4	7
45	все же	3	7
46	на него	2	7
47	как мы	5	7
48	там где	2	7
49	что они	3	6
50	что у	2	6
51	и на	8	6
52	с его	4	6
53	для себя	4	6
54	отношению к	7	6
55	так и	5	6
56	в себе	6	6
57	только в	6	6
58	все время	6	5
59	что это	3	5
60	и от	3	5
61	в конце	2	5
62	к тому	4	5
63	но все	2	5
64	и что	5	5
65	того что	15	5
66	всяком случае	3	5
67	себе и	2	5
68	в целом	20	5
69	по отношению	7	5
70	таким образом	26	5
71	и вот	2	5
72	лишь в	6	5
73	а в	2	5
74	и наконец	2	5
75	мы должны	5	5
76	с тем	7	5
77	в одном	4	5
78	даже в	2	5
79	хотя бы	4	5
80	в слове	2	5
81	во всяком	3	5
82	в чем	4	5
83	на вопрос	2	4
84	друг другу	3	4
85	с другой	10	4
86	что все	4	4
87	ни в	4	4
88	на этом	2	4
89	при этом	4	4
90	в общем	3	4
91	другого как	2	4
92	бы он	2	4
93	все эти	4	4
94	так как	7	4
95	если бы	5	4
96	как раз	4	4
97	он как	2	4
98	но не	4	4
99	с таким	3	4
100	внутренней речи	9	4
101	бы и	2	4
102	как в	4	4
103	с точки	18	4
104	с другими	2	4
105	тем что	6	4
106	он в	3	4
107	в виде	2	4
108	внутреннюю речь	3	4
109	и это	3	4
110	ничего не	3	4
111	вместе с	9	4
112	за собой	2	3
113	уже в	3	3
114	для этого	5	3
115	в такой	3	3
116	словом и	2	3
117	в том	24	3
118	что его	2	3
119	такой же	3	3
120	что с	2	3
121	хотя и	2	3
122	в котором	4	3
123	мы видели	2	3
124	жизни и	2	3
125	другой стороны	9	3
126	в одной	3	3
127	как такового	2	3
128	должно быть	2	3
129	их в	4	3
130	говорит он	15	3
131	нуждается в	2	3
132	говорить о	2	3
133	во всем	3	3
134	в высшей	4	3
135	как он	3	3
136	человека с	2	3
137	бы в	5	3
138	под влиянием	2	3
139	сознания и	3	3
140	внутренняя речь	4	3
141	по себе	5	3
142	в ее	2	3
143	том что	21	3
144	между тем	9	3
145	не могу	3	3
146	наконец в	2	3
147	в своей	4	3
148	только что	4	3
149	а с	4	3
150	если не	3	3
151	и как	5	3
152	про себя	2	3
153	и то	3	3
154	функции в	4	3
155	высшей степени	4	3
156	тому что	5	2
157	столь же	6	2
158	с этой	6	2
159	и речь	4	2
160	вопрос о	7	2
161	мы и	3	2
162	и если	3	2
163	друг с	4	2
164	к слову	6	2
165	был бы	2	2
166	не является	9	2
167	один из	2	2
168	и мысли	2	2
169	почти на	2	2
170	он может	2	2
171	в своем	3	2
172	мысль и	3	2
173	которых мы	2	2
174	что оно	3	2
175	как на	4	2
176	в раннем	2	2
177	в которых	3	2
178	с этим	6	2
179	о том	6	2
180	на нее	2	2
181	сказать что	11	2
182	всех этих	2	2
183	смысле этого	3	2
184	в них	2	2
185	он должен	2	2
186	лежит в	2	2
187	не с	2	2
188	с другом	4	2
189	было бы	4	2
190	со всеми	2	2
191	за пределы	2	2
192	во всех	3	2
193	и потому	2	2
194	но этот	2	2
195	когда он	2	2
196	слова как	2	2
197	уже не	2	2
198	речи в	14	2
199	в которой	3	2
200	той же	2	2
201	со всем	2	2
202	связан с	5	2
203	между двумя	2	2
204	и ее	7	2
205	всех тех	5	2
206	показать что	2	2
207	этими двумя	2	2
208	о чем	2	2
