N	2gram	Voloshinov_2	Myshleni
1	в том	7	42
2	том что	10	35
3	с помощью	6	31
4	в процессе	18	27
5	таким образом	14	25
6	точки зрения	17	24
7	в этом	15	24
8	в качестве	3	21
9	и в	19	20
10	что в	2	19
11	в основе	9	17
12	то же	16	16
13	то что	4	15
14	не только	13	15
15	что они	2	14
16	как мы	15	13
17	с другой	3	12
18	при этом	9	12
19	в их	5	12
20	может быть	28	12
21	так же	5	11
22	в его	5	11
23	с точки	13	11
24	этого слова	5	11
25	того что	4	10
26	на основе	3	10
27	в истории	3	10
28	так как	3	10
29	в отношении	4	10
30	если мы	6	10
31	и то	3	10
32	в себе	4	10
33	только в	8	10
34	слова в	8	9
35	и как	6	9
36	одной стороны	3	9
37	но и	10	9
38	с одной	3	9
39	между тем	6	9
40	как и	9	9
41	того же	5	9
42	что и	3	9
43	и не	19	8
44	и тем	4	8
45	значения слова	5	8
46	было бы	4	8
47	вместе с	2	8
48	в собственном	2	7
49	и более	7	7
50	как бы	19	7
51	смысле этого	4	7
52	же самое	6	7
53	в своей	3	7
54	собственном смысле	2	7
55	самом деле	9	7
56	а не	9	7
57	того чтобы	6	7
58	тем что	2	7
59	могут быть	3	7
60	они являются	3	7
61	уже в	2	6
62	одного и	4	6
63	к тому	6	6
64	тому же	2	6
65	мы видели	4	6
66	в самом	6	6
67	не может	18	6
68	и на	5	6
69	сказать что	4	6
70	его в	7	6
71	слово в	3	6
72	что он	4	6
73	одно и	3	6
74	той же	3	6
75	перед нами	3	5
76	никогда не	7	5
77	это не	4	5
78	на то	4	5
79	не является	8	5
80	если бы	11	5
81	и его	16	5
82	с этим	3	5
83	все же	5	5
84	и того	5	5
85	о том	3	5
86	мы уже	6	5
87	так и	10	5
88	для того	6	5
89	все эти	3	5
90	мы можем	6	5
91	слова и	6	5
92	все время	2	4
93	в нашем	2	4
94	тому что	4	4
95	в своем	2	4
96	является не	5	4
97	с нашей	2	4
98	по мере	4	4
99	что оно	3	4
100	друг друга	2	4
101	и с	2	4
102	к этому	5	4
103	его к	2	4
104	в смысле	6	4
105	в сущности	14	4
106	только что	3	4
107	нами в	3	4
108	в речи	2	4
109	тем же	4	4
110	между ними	2	4
111	не в	10	4
112	и для	7	4
113	во всяком	3	4
114	одним и	2	3
115	в этих	3	3
116	в какой	3	3
117	формы и	2	3
118	и от	3	3
119	на все	2	3
120	же слово	2	3
121	в этой	3	3
122	и мышление	2	3
123	но что	2	3
124	не имеют	3	3
125	одной из	3	3
126	и является	2	3
127	всяком случае	2	3
128	в связи	7	3
129	именно в	2	3
130	столь же	3	3
131	должно быть	3	3
132	оно может	3	3
133	но в	7	3
134	отнюдь не	8	3
135	к пониманию	4	3
136	различие между	2	3
137	бы в	4	3
138	но не	2	3
139	себя в	2	3
140	приводит к	2	3
141	совершенно не	5	3
142	ни в	6	3
143	является в	2	3
144	в виде	2	3
145	связи с	13	3
146	место в	2	2
147	связана с	2	2
148	все основные	2	2
149	данное слово	4	2
150	должна быть	4	2
151	все более	2	2
152	прежде всего	7	2
153	как из	2	2
154	находятся в	2	2
155	же слова	3	2
156	высшей степени	3	2
157	свою очередь	5	2
158	в следующей	2	2
159	в свою	6	2
160	для него	9	2
161	что это	2	2
162	и у	2	2
163	мы встречаем	2	2
164	одним из	2	2
165	следующей главе	2	2
166	они могут	2	2
167	но для	2	2
168	в ней	3	2
169	в нем	11	2
170	к нему	5	2
171	другими словами	2	2
172	в отличие	3	2
173	здесь мы	3	2
174	они не	2	2
175	нашей точки	2	2
176	не имеет	3	2
177	а в	3	2
178	им как	2	2
179	для других	3	2
180	не знает	2	2
181	опирается на	2	2
182	мы постараемся	3	2
183	в данном	5	2
184	и здесь	5	2
185	но как	2	2
186	в начале	2	2
187	но они	2	2
188	к которым	3	2
189	у него	2	2
190	стороны и	2	2
191	на слово	2	2
192	зависимости от	2	2
193	мы возьмем	2	2
194	еще не	3	2
195	в данной	4	2
196	далеко не	2	2
197	не есть	3	2
198	и речи	2	2
199	мысли и	3	2
200	только на	4	2
201	и т.п	10	2
202	и тогда	2	2
203	в языке	7	2
204	а с	2	2
205	в той	5	2
206	слово и	3	2
207	и он	2	2
208	в слове	4	2
209	в высшей	3	2
210	в таком	7	2
211	в каком	3	2
212	более и	2	2
213	может стать	2	2
214	и т.д	4	2
215	и это	3	2
216	отличие от	3	2
217	из него	2	2
