N	2gram	Vygotskiy__1	StatiiOP
1	и в	31	44
2	в том	30	36
3	и т	26	30
4	что в	23	30
5	том что	16	29
6	т д	8	21
7	в этом	12	21
8	вовсе не	6	19
9	то что	32	18
10	не только	13	18
11	было бы	6	17
12	а в	6	17
13	о том	7	17
14	и не	16	16
15	а не	13	16
16	т е	3	15
17	может быть	22	15
18	в области	11	14
19	как в	9	13
20	не в	11	12
21	у нас	4	11
22	в этой	3	11
23	самом деле	9	11
24	того чтобы	7	11
25	я думаю	2	11
26	точки зрения	15	11
27	ясно что	19	10
28	для того	6	10
29	что он	7	10
30	но и	2	10
31	но в	3	10
32	только в	14	10
33	с другой	5	9
34	если бы	6	9
35	в то	5	9
36	как и	16	9
37	того что	10	9
38	т п	16	9
39	так и	3	9
40	в его	6	9
41	у пушкина	3	8
42	например в	3	8
43	все же	5	8
44	из них	2	8
45	не может	17	8
46	и его	7	8
47	с точки	2	8
48	прежде всего	4	7
49	по поводу	2	7
50	в самом	11	7
51	на эти	2	7
52	для нас	5	7
53	сих пор	3	7
54	до сих	3	7
55	другой стороны	5	7
56	таким образом	20	7
57	этом отношении	2	7
58	сказать что	7	7
59	что они	2	7
60	потому что	10	6
61	из этих	6	6
62	так что	5	6
63	но это	3	6
64	что и	13	6
65	в своей	3	6
66	со стороны	4	6
67	что же	2	6
68	на самом	2	6
69	во всяком	8	6
70	всяком случае	6	6
71	не менее	2	5
72	никогда не	8	5
73	такой же	2	5
74	так же	12	5
75	что мы	8	5
76	совершенно не	5	5
77	в котором	4	5
78	в нем	2	5
79	в целом	5	5
80	жизни и	3	5
81	все это	8	5
82	той же	3	5
83	то же	5	5
84	этой области	2	5
85	и даже	6	5
86	и по	3	5
87	в слове	3	5
88	в которых	3	5
89	и то	2	5
90	могут быть	11	5
91	так как	18	5
92	там где	4	5
93	и очень	2	4
94	на вопрос	2	4
95	в основу	2	4
96	речь идет	3	4
97	что это	6	4
98	в частности	3	4
99	можно ли	2	4
100	столь же	4	4
101	что она	6	4
102	научного изучения	2	4
103	гораздо более	2	4
104	представление о	3	4
105	это в	2	4
106	вопрос о	3	4
107	бы и	2	4
108	в ее	5	4
109	это и	3	4
110	должна была	2	4
111	и что	8	4
112	в качестве	2	4
113	как раз	2	4
114	как бы	5	4
115	на то	10	4
116	не было	3	4
117	что у	3	4
118	и сейчас	2	4
119	заключается в	7	4
120	как будто	5	4
121	как это	4	4
122	в которой	4	4
123	случае в	3	4
124	в основе	2	3
125	не существует	2	3
126	по этому	2	3
127	тому что	4	3
128	точку зрения	3	3
129	в какой	5	3
130	и с	2	3
131	с этой	4	3
132	и так	4	3
133	не является	5	3
134	в конце	3	3
135	в применении	2	3
136	должна быть	3	3
137	этих двух	2	3
138	в каждом	3	3
139	эпохи в	3	3
140	очень часто	4	3
141	ни в	9	3
142	же как	4	3
143	но не	3	3
144	того же	2	3
145	и без	2	3
146	или иным	2	3
147	и для	5	3
148	или иное	2	3
149	даже в	2	3
150	и тем	2	3
151	говорит о	2	3
152	и только	3	3
153	по мнению	2	3
154	что для	2	3
155	с одной	5	3
156	что оно	3	3
157	тем или	2	3
158	применении к	2	3
159	говорит что	5	3
160	должны быть	3	3
161	тем же	3	3
162	в таком	3	3
163	в чем	2	3
164	это можно	2	3
165	как к	2	3
166	в результате	4	3
167	то или	2	3
168	в каком	2	3
169	будто бы	2	3
170	между тем	4	3
171	с этим	3	3
172	что все	3	2
173	уже в	3	2
174	совсем не	3	2
175	из которого	2	2
176	бы мы	2	2
177	в этих	4	2
178	в своем	3	2
179	и во	2	2
180	не всегда	2	2
181	в такой	2	2
182	быть в	2	2
183	точно и	2	2
184	смысле этого	2	2
185	что на	3	2
186	бы что	2	2
187	по существу	4	2
188	идет о	2	2
189	всякий раз	8	2
190	каждого из	3	2
191	есть в	7	2
192	при этом	19	2
193	случае не	2	2
194	то время	5	2
195	что при	3	2
196	что с	2	2
197	она не	5	2
198	одной стороны	6	2
199	со всеми	4	2
200	этого вопроса	2	2
201	несмотря на	5	2
202	в сущности	10	2
203	совпадает с	4	2
204	и потому	2	2
205	этого слова	4	2
206	к числу	2	2
207	тем не	2	2
208	отношение к	2	2
209	разница между	3	2
210	без всякого	2	2
211	и их	2	2
212	и тогда	2	2
213	целый ряд	6	2
214	а потому	3	2
215	тем самым	2	2
216	и у	4	2
217	надо сказать	3	2
218	есть только	2	2
219	мы не	12	2
220	что то	2	2
221	ничего не	2	2
222	в своих	4	2
223	дело с	3	2
224	их в	2	2
225	у него	4	2
226	одно из	2	2
227	он не	3	2
228	что эта	3	2
229	в себе	4	2
230	в сознании	2	2
231	что здесь	2	2
232	этому поводу	2	2
233	и все	5	2
234	его в	2	2
235	при помощи	20	2
236	и это	3	2
237	к нему	2	2
238	отметить что	2	2
239	с исчерпывающей	2	2
240	могло бы	4	2
241	мы имеем	4	2
242	время как	5	2
243	то есть	26	2
