N	2gram	Vinokur_Ku_3	Problema
1	и не	10	28
2	не только	17	24
3	только в	6	23
4	вовсе не	5	21
5	в том	22	20
6	и в	23	20
7	ни в	3	17
8	не просто	2	16
9	все эти	7	16
10	смысле слова	2	15
11	то что	4	15
12	потому что	12	15
13	у нас	10	14
14	было бы	16	14
15	той или	5	14
16	но и	3	14
17	точки зрения	23	14
18	или иной	7	13
19	не в	5	13
20	также и	5	13
21	в нашем	7	12
22	не есть	3	12
23	том что	11	12
24	прежде всего	9	11
25	по себе	6	11
26	подобного рода	2	11
27	с точки	16	11
28	не менее	12	10
29	нашем смысле	2	10
30	тем не	9	10
31	отнюдь не	3	10
32	в качестве	2	10
33	так и	6	10
34	может быть	14	9
35	все это	2	9
36	в этом	16	9
37	если бы	8	8
38	что он	6	8
39	таким образом	9	8
40	в той	4	8
41	в результате	3	8
42	во всяком	2	8
43	но в	2	8
44	с другой	7	7
45	это не	3	7
46	ясно что	4	7
47	еще не	9	7
48	мы не	3	7
49	и тем	6	7
50	то же	6	7
51	именно в	3	7
52	а не	11	7
53	сказать что	7	7
54	и с	3	7
55	в ней	3	7
56	здесь не	2	7
57	хотя бы	9	7
58	и без	2	6
59	а также	4	6
60	для нас	4	6
61	как и	5	6
62	но это	5	6
63	есть не	3	6
64	по своему	2	6
65	при этом	6	6
66	но если	3	6
67	в виду	8	6
68	другой стороны	3	6
69	в таком	4	6
70	в данном	7	6
71	сам по	3	6
72	в каком	3	6
73	мы имеем	2	6
74	но не	3	5
75	на самом	3	5
76	хотя и	5	5
77	можно сказать	2	5
78	мере не	2	5
79	в ее	4	5
80	и если	2	5
81	и о	4	5
82	вместе с	2	5
83	данном случае	4	5
84	как в	4	5
85	так же	2	5
86	то и	2	5
87	не может	6	5
88	так как	9	5
89	если мы	7	5
90	уже не	8	5
91	когда мы	3	5
92	в этих	2	5
93	о том	6	5
94	уже в	3	4
95	с тем	6	4
96	и есть	5	4
97	в отношении	3	4
98	в какой	3	4
99	в одном	2	4
100	это и	3	4
101	тем самым	4	4
102	кроме того	2	4
103	в своей	4	4
104	никак не	2	4
105	что она	5	4
106	как бы	5	4
107	какой мере	2	4
108	тем более	5	4
109	не имеет	3	4
110	и т	54	4
111	отличается от	2	4
112	и только	3	4
113	а в	5	4
114	что не	4	4
115	можно было	11	4
116	как раз	4	4
117	в то	3	4
118	здесь как	2	4
119	в связи	5	3
120	к тому	3	3
121	и более	3	3
122	независимо от	5	3
123	это уже	3	3
124	были бы	4	3
125	все они	2	3
126	ни на	2	3
127	или иного	3	3
128	в условиях	2	3
129	и к	3	3
130	как мы	5	3
131	и как	2	3
132	но все	2	3
133	связи с	6	3
134	учение о	2	3
135	совершенно не	5	3
136	конечно не	2	3
137	между прочим	8	3
138	в его	11	3
139	не так	3	3
140	только для	2	3
141	то это	3	3
142	что и	6	3
143	в зависимости	7	3
144	что в	13	3
145	не говоря	2	3
146	дело не	2	3
147	бы и	3	3
148	в своем	4	3
149	т д	8	3
150	не было	4	3
151	еще и	2	3
152	является и	2	3
153	всякого рода	5	3
154	самом деле	14	3
155	для того	12	3
156	что мы	2	3
157	с другими	2	3
158	тем что	5	3
159	чем же	2	3
160	к его	2	3
161	но как	3	3
162	мы должны	3	3
163	зависимости от	8	3
164	того или	3	3
165	как это	7	3
166	в области	14	3
167	как о	3	3
168	если и	2	3
169	в известном	2	2
170	всю эту	2	2
171	от нас	2	2
172	в частности	2	2
173	однако в	2	2
174	для этого	6	2
175	в корне	2	2
176	столь же	4	2
177	то он	3	2
178	что именно	3	2
179	сама по	2	2
180	как же	3	2
181	тому же	3	2
182	тот или	2	2
183	то в	3	2
184	что они	2	2
185	заключается в	4	2
186	в пределах	2	2
187	тот же	6	2
188	что это	3	2
189	в самом	13	2
190	за пределы	2	2
191	по преимуществу	3	2
192	том чтобы	4	2
193	он не	3	2
194	относится к	2	2
195	в котором	2	2
196	говоря уже	2	2
197	все же	5	2
198	каждой из	2	2
199	не будем	5	2
200	или менее	2	2
201	а именно	3	2
202	мы находим	3	2
203	чтобы не	2	2
204	совершенно ясно	2	2
205	и что	7	2
206	того чтобы	11	2
207	к другой	2	2
208	только что	2	2
209	смысловом отношении	3	2
210	а то	2	2
211	как они	2	2
212	то мы	3	2
213	xix века	3	2
214	заключается не	2	2
215	говорить о	6	2
216	далеко не	5	2
217	не понимает	3	2
218	его в	2	2
219	очень много	2	2
220	в чем	5	2
221	того же	4	2
222	более или	2	2
223	учения о	4	2
224	понятие о	2	2
225	которое в	2	2
226	не то	2	2
227	еще более	2	2
