N	2gram	Voloshinov_2	Myshleni
1	внутренней речи	7	67
2	речи и	13	30
3	в этом	15	29
4	точки зрения	17	28
5	речи в	10	27
6	и в	19	26
7	не только	13	24
8	для себя	4	24
9	то что	4	24
10	таким образом	14	23
11	с точки	13	21
12	и речи	2	19
13	того чтобы	6	19
14	в том	7	18
15	и не	19	18
16	для того	6	18
17	том что	10	17
18	для других	3	15
19	как и	9	15
20	того что	4	14
21	так же	5	14
22	так как	3	14
23	как мы	15	14
24	с помощью	6	13
25	что в	2	12
26	вместе с	2	12
27	и его	16	12
28	но и	10	11
29	мысли и	3	11
30	в слове	4	11
31	не может	18	11
32	что они	2	10
33	слова и	6	10
34	тому что	4	9
35	в самом	6	9
36	значения слова	5	9
37	в сущности	14	9
38	слово и	3	9
39	тем что	2	9
40	в себе	4	9
41	то же	16	8
42	сказать что	4	8
43	что он	4	8
44	той же	3	8
45	только в	8	8
46	самого начала	5	7
47	к тому	6	7
48	прежде всего	7	7
49	с самого	5	7
50	может быть	28	7
51	по мере	4	7
52	мы не	2	7
53	и то	3	7
54	в какой	3	6
55	вопрос о	2	6
56	в смысле	6	6
57	и тем	4	6
58	по отношению	8	6
59	именно в	2	6
60	как на	2	6
61	как бы	19	6
62	в учении	2	6
63	в ее	3	6
64	было бы	4	6
65	во всех	6	6
66	все эти	3	6
67	все же	5	6
68	самом деле	9	6
69	а не	9	6
70	выражение в	5	6
71	что это	2	6
72	слова в	8	5
73	до конца	2	5
74	одной стороны	3	5
75	если бы	11	5
76	и следовательно	6	5
77	и значение	6	5
78	и их	4	5
79	с одной	3	5
80	речь и	4	5
81	и с	2	5
82	в начале	2	5
83	же самое	6	5
84	бы в	4	5
85	в качестве	3	5
86	отношению к	8	5
87	в процессе	18	5
88	только что	3	5
89	слова как	2	5
90	в направлении	6	5
91	и значением	6	5
92	если мы	6	5
93	в речи	2	5
94	тем же	4	5
95	и для	7	5
96	в данном	5	5
97	является в	2	5
98	речи а	3	5
99	речи к	2	5
100	никогда не	7	4
101	в нашем	2	4
102	с другой	3	4
103	и от	3	4
104	на то	4	4
105	речи о	2	4
106	в котором	3	4
107	друг друга	2	4
108	в его	5	4
109	о том	3	4
110	но в	7	4
111	о чем	2	4
112	речи можно	2	4
113	речи мы	6	4
114	стороны и	2	4
115	связи с	13	4
116	еще не	3	4
117	одной из	3	4
118	не есть	3	4
119	приводит к	2	4
120	нами в	3	4
121	что оно	3	4
122	в той	5	4
123	должны быть	2	4
124	не в	10	4
125	речь в	4	4
126	связана с	2	3
127	учение о	3	3
128	это не	4	3
129	и речь	2	3
130	в собственном	2	3
131	одно и	3	3
132	для него	9	3
133	из важнейших	2	3
134	в ней	3	3
135	и является	2	3
136	в основе	9	3
137	смысле этого	4	3
138	между ними	2	3
139	не является	8	3
140	мы видели	4	3
141	значения и	3	3
142	в живом	3	3
143	он не	3	3
144	мы уже	6	3
145	речи при	2	3
146	нашей работы	3	3
147	к другому	5	3
148	к пониманию	4	3
149	по себе	3	3
150	в то	8	3
151	но не	2	3
152	в одной	2	3
153	до сих	3	3
154	и о	2	3
155	в основном	4	3
156	его значения	2	3
157	и потому	2	3
158	этого слова	5	3
159	что и	3	3
160	в своей	3	3
161	собственном смысле	2	3
162	сих пор	3	3
163	так и	10	3
164	только на	4	3
165	как раз	4	3
166	на самом	7	3
167	и значения	3	3
168	менее всего	3	3
169	к нему	5	3
170	с другими	3	3
171	мы можем	6	3
172	в этой	3	3
173	перед нами	3	2
174	уже в	2	2
175	одним и	2	2
176	в этих	3	2
177	его и	3	2
178	точку зрения	2	2
179	столь же	3	2
180	она является	3	2
181	его к	2	2
182	мы знаем	2	2
183	ни в	6	2
184	которой мы	2	2
185	его значение	2	2
186	является не	5	2
187	свою очередь	5	2
188	во внутренней	2	2
189	в большинстве	5	2
190	и мышление	2	2
191	в свою	6	2
192	или в	2	2
193	одним из	2	2
194	направлении к	3	2
195	но для	2	2
196	все те	4	2
197	в нем	11	2
198	значение в	4	2
199	в их	5	2
200	отношения к	2	2
201	лишь в	14	2
202	как слово	5	2
203	не имеет	3	2
204	должно быть	3	2
205	а в	3	2
206	от одного	3	2
207	в определенном	2	2
208	к его	2	2
209	его в	7	2
210	большинстве случаев	5	2
211	к целому	4	2
212	выражения в	2	2
213	с этим	3	2
214	к этому	5	2
215	вовсе не	11	2
216	значение и	2	2
217	речи значение	2	2
218	и здесь	5	2
219	у нас	3	2
220	об одном	2	2
221	речи на	2	2
222	ведь это	2	2
223	слов и	3	2
224	внутренней и	2	2
225	совершенно не	5	2
226	речью и	2	2
227	мы ни	5	2
228	относится к	3	2
229	зрения самого	2	2
230	и до	3	2
231	ее от	2	2
232	в отношении	4	2
233	в отличие	3	2
234	развития языка	3	2
235	что не	2	2
236	ко всем	2	2
237	и он	2	2
238	во всяком	3	2
239	могут быть	3	2
240	границы между	2	2
241	и ее	4	2
242	разрыв между	2	2
243	если же	2	2
244	ответ на	2	2
245	здесь как	2	2
246	отличие от	3	2
247	ничего не	4	2
248	в определенных	2	2
