N	2gram	Bakhtin_Fr_2	Istorich
1	и в	49	22
2	в этом	15	17
3	что в	2	15
4	не только	17	14
5	мы видели	3	13
6	но и	13	12
7	и не	15	12
8	может быть	5	11
9	в этих	4	11
10	еще не	2	10
11	таким образом	7	10
12	но в	4	10
13	что он	3	9
14	в нем	9	9
15	вместе с	2	9
16	в том	3	9
17	что они	2	8
18	том что	4	8
19	как мы	7	8
20	другой стороны	3	7
21	с другой	4	7
22	но не	5	7
23	то что	6	7
24	из них	3	7
25	мы должны	2	7
26	так как	6	7
27	там где	4	7
28	связи с	2	6
29	в них	13	6
30	мы уже	6	6
31	связь с	3	6
32	а в	4	6
33	то же	7	6
34	в течение	3	6
35	так в	3	6
36	мы можем	2	6
37	во время	12	6
38	ничего не	2	6
39	в обряде	2	5
40	до сих	4	5
41	один из	7	5
42	все же	7	5
43	сих пор	4	5
44	к нему	3	5
45	могут быть	2	5
46	в этой	10	5
47	и другие	2	4
48	в дальнейшем	2	4
49	в пределах	2	4
50	только в	13	4
51	одним из	2	4
52	к ней	2	4
53	связано с	2	4
54	отношение к	8	4
55	мы здесь	2	4
56	и его	17	4
57	и на	17	4
58	можно найти	2	4
59	не может	7	4
60	но он	6	4
61	тем что	4	4
62	имеем в	2	4
63	все эти	7	4
64	и с	6	4
65	связана с	3	3
66	для них	2	3
67	мы еще	2	3
68	превращается в	3	3
69	целый ряд	2	3
70	и все	3	3
71	прежде всего	19	3
72	и к	4	3
73	и эти	2	3
74	а затем	3	3
75	как и	11	3
76	но это	2	3
77	эти два	2	3
78	он видит	2	3
79	все что	2	3
80	у него	2	3
81	было бы	3	3
82	на его	2	3
83	в его	18	3
84	никогда не	5	3
85	ее в	2	3
86	должен был	2	3
87	в связи	2	3
88	так же	2	3
89	сказать что	6	3
90	из этих	5	3
91	далеко не	3	3
92	о том	3	3
93	здесь не	2	3
94	их в	3	3
95	не было	4	2
96	всех этих	3	2
97	связанных с	3	2
98	и др	9	2
99	в одном	3	2
100	в жизни	4	2
101	на все	3	2
102	вовсе не	10	2
103	в тех	2	2
104	можно сказать	2	2
105	во всяком	2	2
106	же в	3	2
107	ни в	3	2
108	связанное с	2	2
109	но все	4	2
110	и более	4	2
111	но они	3	2
112	одна из	4	2
113	с одной	3	2
114	при этом	5	2
115	в качестве	2	2
116	не дает	3	2
117	себе в	2	2
118	одной стороны	3	2
119	совершенно не	2	2
120	одного из	2	2
121	себе и	2	2
122	и о	4	2
123	да и	3	2
124	хотя и	2	2
125	в ней	2	2
126	и потому	5	2
127	относится к	5	2
128	всяком случае	2	2
129	даже в	3	2
130	и это	3	2
131	жизни и	7	2
132	связан с	3	2
133	так и	6	2
134	за счет	2	2
135	в своем	5	2
136	никто не	2	2
137	в особенности	5	2
138	на самом	2	2
139	и вот	3	2
140	там же	2	2
141	и даже	2	2
142	роль в	5	2
143	очень много	2	2
144	точки зрения	6	2
145	в другом	2	2
146	в то	6	2
147	во все	2	2
148	в него	2	2
