N	2gram	Medvedev_F_1	Myshleni
1	точки зрения	16	26
2	таким образом	13	26
3	в том	6	24
4	и в	24	23
5	в целом	6	20
6	с точки	13	18
7	то что	8	17
8	в этом	15	17
9	так же	4	16
10	не только	7	16
11	того что	5	15
12	говорит он	3	15
13	что в	4	14
14	может быть	14	14
15	но и	7	14
16	как и	11	14
17	в его	23	14
18	с помощью	3	13
19	не может	16	12
20	как бы	6	11
21	с другой	5	10
22	прежде всего	22	10
23	в отношении	3	10
24	одной стороны	4	9
25	и не	20	9
26	между тем	2	9
27	и с	8	9
28	вместе с	2	9
29	с одной	4	8
30	и на	8	8
31	в основе	3	8
32	в процессе	9	8
33	то же	10	8
34	нашей работы	3	8
35	вопрос о	2	7
36	в этой	6	7
37	в самом	5	7
38	по отношению	4	7
39	в то	9	7
40	с тем	2	7
41	что он	3	7
42	отношению к	4	7
43	мы не	3	7
44	и ее	10	7
45	все время	2	6
46	независимо от	4	6
47	с этой	4	6
48	же как	2	6
49	от того	2	6
50	все это	9	6
51	именно в	8	6
52	лишь в	8	6
53	с этим	2	6
54	вопрос об	2	6
55	и его	10	6
56	исследования и	2	6
57	в себе	3	6
58	только в	2	6
59	учения о	2	6
60	и как	3	5
61	по себе	5	5
62	для этого	4	5
63	в своих	2	5
64	и все	6	5
65	бы в	3	5
66	мысли в	2	5
67	если бы	4	5
68	но в	5	5
69	и более	2	5
70	и что	2	5
71	он не	3	5
72	так и	18	5
73	как мы	5	5
74	целом и	4	5
75	тем самым	3	5
76	к действительности	2	5
77	но не	3	4
78	она должна	3	4
79	со всей	3	4
80	в свою	8	4
81	не в	8	4
82	при этом	5	4
83	убедиться в	2	4
84	целый ряд	3	4
85	все эти	6	4
86	фактов и	2	4
87	в результате	2	4
88	проблемы и	2	4
89	с его	4	4
90	в одном	2	4
91	и к	4	4
92	по существу	2	4
93	было бы	6	4
94	к тому	3	4
95	должен быть	5	4
96	в своей	11	4
97	сих пор	6	4
98	как в	8	4
99	приводит к	2	4
100	во всей	2	4
101	как раз	2	4
102	хотя бы	5	4
103	ни в	2	4
104	как на	4	4
105	этого слова	3	4
106	до сих	6	4
107	эту проблему	2	3
108	все более	2	3
109	в своем	11	3
110	и от	7	3
111	на все	3	3
112	свою очередь	6	3
113	в общем	3	3
114	общения и	2	3
115	том чтобы	2	3
116	и если	2	3
117	значение в	3	3
118	в их	11	3
119	отношения к	6	3
120	и других	3	3
121	его не	2	3
122	от всех	3	3
123	вовсе не	10	3
124	во всем	2	3
125	всяком случае	4	3
126	смысле этого	3	3
127	не могло	5	3
128	учение о	4	3
129	во всех	5	3
130	друг от	2	3
131	она не	6	3
132	от друга	2	3
133	все же	3	3
134	самом деле	6	3
135	а не	10	3
136	ко всем	2	3
137	во всяком	4	3
138	он в	2	3
139	связи с	3	3
140	и это	2	3
141	в которой	4	3
142	в области	3	3
143	ничего не	2	3
144	в частности	4	2
145	никогда не	4	2
146	в нашем	2	2
147	целом ряде	2	2
148	является для	2	2
149	как таковой	6	2
150	как если	2	2
151	в зависимости	2	2
152	но все	2	2
153	же время	8	2
154	для него	3	2
155	один из	3	2
156	не с	2	2
157	мы видели	2	2
158	жизни и	7	2
159	значения и	2	2
160	и до	5	2
161	и вот	2	2
162	и наконец	3	2
163	и даже	3	2
164	как такового	2	2
165	должно быть	11	2
166	а в	6	2
167	и те	2	2
168	тех же	2	2
169	на нее	2	2
170	как это	6	2
171	от этого	2	2
172	под влиянием	2	2
173	более и	2	2
174	всех этих	3	2
175	каждого из	2	2
176	главным образом	4	2
177	на их	2	2
178	в них	3	2
179	он должен	3	2
180	ясно что	3	2
181	идет о	2	2
182	в ее	8	2
183	зависимости от	3	2
184	и судьба	2	2
185	со всеми	3	2
186	за пределы	2	2
187	наконец в	3	2
188	и потому	9	2
189	всего в	3	2
190	когда он	3	2
191	на него	2	2
192	если мы	2	2
193	чтобы убедиться	2	2
194	уже не	2	2
195	и пр	17	2
196	между ними	3	2
197	со всем	3	2
198	с другими	4	2
199	эту последнюю	2	2
200	является конечно	2	2
201	из важнейших	2	2
202	из этой	2	2
