N	2gram	Trubetskoy_1	KulturaY
1	и т	3	39
2	потому что	5	25
3	и в	14	23
4	не только	9	20
5	в том	17	19
6	в этом	17	18
7	и не	19	16
8	ни к	7	15
9	было бы	5	15
10	так как	4	15
11	может быть	9	15
12	точки зрения	11	14
13	если бы	6	12
14	в самом	3	12
15	все эти	2	12
16	том что	9	11
17	того чтобы	8	11
18	в области	2	11
19	но в	2	11
20	что в	4	10
21	по себе	2	10
22	а не	2	10
23	вопрос о	5	9
24	то что	13	9
25	самом деле	7	9
26	для того	6	9
27	хотя бы	5	9
28	можно было	4	9
29	не может	22	9
30	прежде всего	8	8
31	не в	4	8
32	в качестве	3	8
33	уже не	2	8
34	и что	2	8
35	с точки	9	8
36	что это	3	7
37	в силу	2	7
38	все же	4	7
39	но и	10	7
40	и с	7	7
41	да и	3	6
42	в этой	4	6
43	но не	4	6
44	то же	11	6
45	этот вопрос	2	6
46	между тем	5	6
47	и на	5	6
48	не могут	4	5
49	должна быть	2	5
50	что все	3	5
51	ясно что	2	5
52	что он	6	5
53	по существу	5	5
54	еще не	3	5
55	несмотря на	3	5
56	в его	4	5
57	всяком случае	6	5
58	и тем	2	5
59	вместе с	4	5
60	что же	4	5
61	приводит к	4	5
62	все это	6	5
63	таким образом	11	5
64	и вот	2	5
65	лишь в	3	5
66	целый ряд	2	5
67	и то	4	5
68	во всяком	9	5
69	только в	5	5
70	можно ли	3	4
71	отнюдь не	7	4
72	на то	5	4
73	к тому	7	4
74	для нас	2	4
75	ни в	2	4
76	должно быть	3	4
77	или в	3	4
78	от того	4	4
79	как бы	4	4
80	в нем	5	4
81	на этой	2	4
82	со стороны	4	4
83	так же	2	4
84	не было	3	4
85	и о	2	4
86	вряд ли	3	4
87	в данном	7	4
88	в результате	2	4
89	говорить о	3	4
90	в то	10	4
91	в конце	3	4
92	нисколько не	2	3
93	вопросу о	3	3
94	у него	2	3
95	всех этих	3	3
96	для этого	3	3
97	точно так	2	3
98	этого не	2	3
99	главным образом	3	3
100	же время	10	3
101	что оно	3	3
102	о которых	3	3
103	но это	2	3
104	лучшем случае	3	3
105	совершенно не	2	3
106	связи с	3	3
107	но для	2	3
108	в ней	2	3
109	он не	5	3
110	что и	3	3
111	отличается от	2	3
112	с этим	2	3
113	именно в	3	3
114	сводится к	3	3
115	того что	3	3
116	из которых	5	3
117	что такое	2	3
118	и по	3	3
119	а в	5	3
120	в лучшем	3	3
121	к вопросу	4	3
122	конце концов	3	3
123	тем что	3	3
124	знаем что	3	3
125	последнее время	2	3
126	на это	2	3
127	в таких	2	3
128	к этой	4	3
129	только для	2	2
130	том случае	4	2
131	и более	2	2
132	с тем	6	2
133	это в	2	2
134	и есть	2	2
135	в частности	2	2
136	никогда не	5	2
137	состоит в	2	2
138	но даже	2	2
139	о котором	3	2
140	случае если	3	2
141	и от	2	2
142	а следовательно	3	2
143	не просто	2	2
144	представить себе	2	2
145	их не	2	2
146	или иного	2	2
147	что они	3	2
148	этом случае	3	2
149	следовательно и	2	2
150	чтобы понять	2	2
151	в другом	3	2
152	и потому	3	2
153	при отсутствии	2	2
154	вся эта	2	2
155	как будто	2	2
156	ли это	4	2
157	она не	2	2
158	при этом	5	2
159	и если	7	2
160	конечно не	5	2
161	таким же	3	2
162	того или	2	2
163	и даже	2	2
164	речь идет	2	2
165	к нему	2	2
166	в своей	5	2
167	на том	3	2
168	все они	3	2
169	данном случае	3	2
170	в их	4	2
171	в своем	6	2
172	и для	6	2
173	на самом	6	2
174	как и	4	2
175	и сейчас	3	2
176	тем самым	2	2
177	в корне	4	2
178	что для	3	2
179	в глазах	2	2
180	даже и	2	2
181	в своих	6	2
182	понять что	2	2
183	это только	2	2
184	мы должны	7	2
185	же образом	2	2
186	большинстве случаев	2	2
187	за последнее	2	2
188	отношения к	2	2
189	что ничего	2	2
