N	2gram	Voloshinov_1	FransuaR
1	и в	19	40
2	и его	19	17
3	прежде всего	13	16
4	в романе	2	15
5	в этом	16	15
6	мы уже	2	13
7	не только	8	13
8	и не	26	13
9	в его	6	13
10	что в	4	12
11	вовсе не	5	12
12	как и	12	11
13	но и	8	11
14	и т.п	10	10
15	таким образом	17	10
16	как мы	13	10
17	и все	5	9
18	в сущности	3	9
19	может быть	26	9
20	он не	3	9
21	в том	6	8
22	все эти	7	8
23	и с	2	8
24	той же	2	8
25	и на	4	8
26	но в	7	8
27	в своем	2	7
28	и др	2	7
29	то же	7	7
30	культуры и	2	7
31	в виду	2	7
32	к этому	5	6
33	же время	3	6
34	в самом	10	6
35	во всех	7	6
36	в своей	3	6
37	и других	2	6
38	связи с	11	6
39	в то	3	6
40	до конца	5	6
41	в литературе	2	5
42	связаны с	2	5
43	как раз	2	5
44	в нем	10	5
45	то что	8	5
46	в связи	7	5
47	не было	3	5
48	те же	5	5
49	а не	7	5
50	и для	11	5
51	в основе	2	5
52	в своих	2	5
53	так сказать	6	5
54	для него	9	5
55	в нашем	2	4
56	и во	2	4
57	xix века	3	4
58	у нас	2	4
59	том что	3	4
60	здесь в	3	4
61	до сих	8	4
62	было бы	4	4
63	в ней	4	4
64	в основном	6	4
65	из них	3	4
66	и потому	5	4
67	ни в	2	4
68	жизни и	2	4
69	не касается	2	4
70	сих пор	8	4
71	все это	3	4
72	только на	4	4
73	о том	2	4
74	в данном	4	4
75	того чтобы	5	4
76	и даже	2	4
77	и здесь	6	4
78	в истории	3	4
79	так как	2	4
80	в области	3	4
81	том числе	2	3
82	если бы	2	3
83	в частности	2	3
84	и от	3	3
85	и к	3	3
86	в ее	7	3
87	в начале	5	3
88	одна из	2	3
89	кроме того	6	3
90	еще не	4	3
91	но именно	3	3
92	и есть	3	3
93	и следовательно	3	3
94	как бы	15	3
95	со всею	2	3
96	что и	2	3
97	другими словами	2	3
98	во все	2	3
99	так и	11	3
100	как в	4	3
101	и прежде	2	3
102	по отношению	3	3
103	не может	24	3
104	а в	4	3
105	на самом	3	3
106	там где	2	3
107	самом деле	10	3
108	слово в	3	3
109	для того	4	3
110	между ними	4	3
111	к этой	2	3
112	и как	3	3
113	но все	3	3
114	можно было	2	3
115	сказать что	4	3
116	между тем	3	3
117	тем что	2	3
118	при этом	8	3
119	же и	2	3
120	нуждается в	3	3
121	в отличие	5	3
122	в себе	2	3
123	в другом	2	3
124	для историка	2	3
125	только в	9	3
126	в конце	5	3
127	отличие от	5	3
128	не менее	4	2
129	связана с	2	2
130	и этот	2	2
131	в общей	2	2
132	связь и	2	2
133	хотя бы	5	2
134	с другой	5	2
135	из этих	2	2
136	одного из	3	2
137	в условиях	4	2
138	быть в	2	2
139	что он	2	2
140	или иной	3	2
141	можно сказать	3	2
142	момент в	3	2
143	мы знаем	5	2
144	все же	8	2
145	следовательно и	2	2
146	это и	3	2
147	в дальнейшем	3	2
148	переход от	4	2
149	конечно не	5	2
150	из важнейших	2	2
151	в первой	2	2
152	по преимуществу	5	2
153	и той	2	2
154	одним из	2	2
155	из этого	2	2
156	ни одной	2	2
157	в котором	3	2
158	в эти	2	2
159	слова и	3	2
160	отношению к	2	2
161	они и	2	2
162	в корне	3	2
163	в языке	4	2
164	этом отношении	3	2
165	именно в	5	2
166	одной и	2	2
167	с помощью	6	2
168	здесь мы	4	2
169	лишь в	9	2
170	должны быть	3	2
171	общества и	2	2
172	рядом с	5	2
173	числе и	2	2
174	образ и	2	2
175	одной из	3	2
176	нового времени	2	2
177	говорит он	2	2
178	с этим	4	2
179	точки зрения	34	2
180	и ее	3	2
181	выражение в	4	2
182	его к	2	2
183	далеко не	4	2
184	этого слова	2	2
185	как он	2	2
186	и это	3	2
187	язык и	2	2
188	в которой	3	2
189	того же	6	2
190	мы не	6	2
191	и сама	2	2
