N	2gram	Vygotskiy__4	Istorich
1	и в	20	26
2	так же	11	18
3	то что	15	16
4	не только	15	15
5	что в	19	14
6	может быть	12	14
7	же как	6	13
8	но и	9	12
9	между двумя	2	12
10	что он	6	10
11	показывает что	2	10
12	так и	5	10
13	таким образом	25	10
14	и его	5	10
15	что и	9	9
16	все же	5	9
17	и не	8	9
18	его в	6	9
19	так как	10	9
20	то же	16	8
21	а в	2	8
22	в этих	3	7
23	как и	9	7
24	в качестве	21	7
25	нас к	3	7
26	как в	5	7
27	их в	2	7
28	в этом	24	7
29	что здесь	2	7
30	мы имеем	2	7
31	таким же	2	6
32	мы видим	10	6
33	что они	14	6
34	еще не	2	6
35	мы видели	6	6
36	когда он	3	6
37	вместе с	8	6
38	не может	6	6
39	а не	7	6
40	к нему	2	6
41	и то	10	6
42	потому что	12	6
43	мы можем	5	6
44	могут быть	7	6
45	как он	4	6
46	к которым	2	5
47	у него	2	5
48	и как	9	5
49	это не	5	5
50	точно так	3	5
51	к этому	4	5
52	в силу	6	5
53	но не	3	5
54	и только	4	5
55	на нем	2	5
56	в его	11	5
57	и у	2	5
58	мы уже	5	5
59	как мы	13	5
60	и что	8	5
61	не в	4	5
62	и с	4	5
63	тем что	7	5
64	и здесь	2	5
65	мы должны	11	5
66	но в	3	5
67	раньше чем	5	5
68	с другой	12	4
69	приводит нас	3	4
70	указывает на	2	4
71	в своей	7	4
72	даже в	2	4
73	другой стороны	9	4
74	здесь не	2	4
75	тогда как	2	4
76	того как	2	4
77	не просто	2	4
78	что этот	2	4
79	о том	5	4
80	только что	4	3
81	перед нами	5	3
82	и более	7	3
83	видели что	2	3
84	в другой	2	3
85	сравнению с	3	3
86	по сравнению	4	3
87	из этих	2	3
88	на котором	2	3
89	этом случае	3	3
90	для нас	4	3
91	в том	42	3
92	а затем	2	3
93	по существу	3	3
94	том что	35	3
95	и других	3	3
96	его к	4	3
97	и при	4	3
98	во всем	3	3
99	при этом	12	3
100	и другие	9	3
101	на его	3	3
102	как бы	7	3
103	все эти	5	3
104	а также	2	3
105	и он	2	3
106	на то	5	3
107	наряду с	3	3
108	данном случае	2	3
109	как это	9	3
110	те же	6	3
111	между ними	4	3
112	не имеет	2	3
113	в данном	2	3
114	связи с	3	3
115	что мы	7	3
116	только в	10	3
117	что эта	3	3
118	связана с	2	2
119	содержит в	2	2
120	уже в	6	2
121	не могут	3	2
122	с тем	6	2
123	должна быть	2	2
124	не менее	3	2
125	никогда не	5	2
126	смысле этого	7	2
127	в своем	4	2
128	формы и	3	2
129	и во	3	2
130	с этим	5	2
131	и тем	8	2
132	с помощью	31	2
133	это мы	2	2
134	видим что	2	2
135	ни в	3	2
136	так что	3	2
137	представляет собой	3	2
138	в истории	10	2
139	на этом	3	2
140	и тот	7	2
141	говорит что	3	2
142	различные предметы	2	2
143	было бы	8	2
144	если бы	5	2
145	такого рода	6	2
146	в частности	5	2
147	видеть в	2	2
148	он говорит	2	2
149	установить что	2	2
150	но для	2	2
151	в современной	2	2
152	указывают на	4	2
153	что на	2	2
154	по своей	6	2
155	в нем	2	2
156	не есть	2	2
157	с той	2	2
158	себя в	3	2
159	в целом	11	2
160	другими словами	2	2
161	из них	4	2
162	на том	4	2
163	не по	2	2
164	от того	3	2
165	что это	2	2
166	в языке	2	2
167	связь между	2	2
168	в связи	3	2
169	здесь мы	2	2
170	того что	10	2
171	в мышлении	21	2
172	на этот	3	2
173	к этим	2	2
174	увидим что	5	2
175	и на	6	2
176	с этой	4	2
177	сказать что	6	2
178	в виде	3	2
179	в себе	10	2
180	же самое	7	2
181	в этой	3	2
182	этого слова	11	2
183	в области	4	2
