N	2gram	Vygotskiy__2	Istorich
1	что он	12	24
2	не только	15	18
3	может быть	9	17
4	никогда не	8	15
5	и в	15	15
6	мы имеем	3	15
7	но и	10	14
8	так как	4	14
9	так же	4	13
10	что в	14	12
11	а в	4	12
12	то что	20	12
13	об этом	3	11
14	в этих	2	11
15	мы знаем	7	11
16	и не	7	11
17	в этом	19	11
18	что они	3	10
19	то же	5	10
20	все же	4	9
21	в другом	2	9
22	потому что	7	9
23	связи с	9	8
24	мы увидим	2	8
25	он не	7	8
26	должны были	3	8
27	детей в	3	8
28	мы видим	4	8
29	мы можем	10	8
30	том что	27	7
31	вместе с	6	7
32	таким образом	14	7
33	не в	8	7
34	ничего не	3	7
35	связана с	4	6
36	мы уже	6	6
37	что это	6	6
38	наряду с	2	6
39	в его	2	6
40	как бы	7	6
41	что и	2	6
42	и что	8	6
43	в том	33	6
44	только в	4	6
45	но в	6	6
46	и есть	2	5
47	с этим	3	5
48	прежде всего	4	5
49	в одном	2	5
50	к тому	7	5
51	но все	2	5
52	как в	4	5
53	было бы	10	5
54	же как	2	5
55	в котором	2	5
56	так и	8	5
57	что она	3	5
58	что при	3	5
59	не может	9	5
60	в связи	6	5
61	а не	3	5
62	можно было	5	5
63	представляет собой	2	5
64	к которому	6	5
65	с одной	7	4
66	в другой	2	4
67	и др	5	4
68	вопрос о	5	4
69	у него	2	4
70	увидим ниже	2	4
71	для нас	4	4
72	в этой	6	4
73	при этом	3	4
74	одной из	3	4
75	после этого	2	4
76	связь с	2	4
77	уже видели	2	4
78	того как	4	4
79	они не	3	4
80	и с	4	4
81	тем что	2	4
82	в себе	2	4
83	что здесь	2	4
84	мы должны	6	4
85	все эти	3	4
86	к этой	3	4
87	видели что	5	3
88	в качестве	4	3
89	и его	4	3
90	из этих	4	3
91	на то	6	3
92	как это	6	3
93	одной стороны	7	3
94	говорит что	5	3
95	когда она	2	3
96	но если	2	3
97	о том	9	3
98	ребенка в	10	3
99	отношению к	5	3
100	когда он	3	3
101	в их	2	3
102	все это	4	3
103	по отношению	6	3
104	в себя	2	3
105	того что	17	3
106	увидим что	2	3
107	мы не	10	3
108	раньше чем	2	3
109	тому как	2	3
110	он в	3	3
111	подобно тому	2	3
112	что мы	9	3
113	как он	6	3
114	и это	3	3
115	в других	2	3
116	он является	2	2
117	на вопрос	4	2
118	уже в	5	2
119	во время	3	2
120	и более	2	2
121	могут быть	2	2
122	он должен	2	2
123	смысле этого	3	2
124	перед нами	2	2
125	с другой	6	2
126	мы могли	4	2
127	это не	5	2
128	но с	2	2
129	к себе	2	2
130	представление о	5	2
131	на самом	3	2
132	с которой	2	2
133	нисколько не	2	2
134	что у	3	2
135	ни в	2	2
136	именно в	2	2
137	по существу	5	2
138	как и	6	2
139	есть ли	2	2
140	мы видели	6	2
141	в силу	2	2
142	но не	3	2
143	того чтобы	12	2
144	и из	2	2
145	важно отметить	2	2
146	и для	2	2
147	в сущности	9	2
148	а также	2	2
149	хотя бы	4	2
150	ее в	2	2
151	с ее	2	2
152	на этой	2	2
153	принадлежит к	2	2
154	из них	3	2
155	во всех	2	2
156	и их	5	2
157	в некоторых	2	2
158	приводит к	5	2
159	и только	3	2
160	показать что	5	2
161	той же	2	2
162	а с	4	2
163	живет в	2	2
164	самом деле	6	2
165	тем самым	3	2
166	к чему	2	2
167	до лет	2	2
168	и по	3	2
169	ребенка и	4	2
170	другом месте	2	2
171	на которой	2	2
172	или в	3	2
173	с другими	3	2
174	в которых	3	2
175	сказать что	6	2
176	к ней	2	2
177	находится в	2	2
178	состоит в	3	2
179	и ее	3	2
180	при помощи	4	2
181	что эта	6	2
182	их в	4	2
183	заметить что	2	2
184	в которой	4	2
185	в эту	4	2
186	видит в	2	2
187	в виду	6	2
