N	2gram	Bakhtin_Pr_3	Literetu
1	не только	4	24
2	при этом	3	19
3	но и	7	17
4	а не	11	16
5	в том	14	16
6	том что	5	14
7	может быть	12	13
8	и не	15	12
9	в этом	8	12
10	прежде всего	15	11
11	своего рода	3	11
12	то что	9	10
13	не в	2	8
14	и в	53	8
15	только в	4	8
16	как это	2	8
17	не менее	3	7
18	я не	4	7
19	в его	8	7
20	как бы	14	7
21	в себе	5	7
22	в жизни	8	6
23	как и	11	6
24	точки зрения	4	6
25	то есть	48	6
26	с его	2	5
27	казалось бы	3	5
28	что он	4	5
29	же время	5	5
30	а также	4	5
31	как в	7	5
32	не может	2	5
33	то же	6	5
34	уже в	2	5
35	одним из	3	5
36	в то	5	5
37	это не	6	4
38	о себе	2	4
39	в конце	3	4
40	но не	5	4
41	еще не	5	4
42	и тем	2	4
43	из них	4	4
44	в своей	3	4
45	так и	6	4
46	и т.п	31	4
47	никогда не	2	4
48	в связи	2	4
49	и его	10	4
50	в своих	2	4
51	в основе	5	3
52	не было	4	3
53	что в	2	3
54	с другой	2	3
55	такие как	2	3
56	при всей	2	3
57	да и	2	3
58	одна из	7	3
59	с их	2	3
60	и прежде	6	3
61	века в	4	3
62	например в	5	3
63	в самом	2	3
64	несмотря на	2	3
65	один из	6	3
66	и др	14	3
67	жизни и	9	3
68	в их	2	3
69	по отношению	2	3
70	а в	2	3
71	таким образом	6	3
72	и даже	2	3
73	той же	5	3
74	потому что	5	3
75	к себе	6	3
76	но в	5	3
77	по своей	9	3
78	также и	4	3
79	далеко не	2	3
80	его в	2	3
81	в области	3	3
82	у достоевского	17	2
83	человека и	7	2
84	в себя	6	2
85	для понимания	2	2
86	в мире	5	2
87	тем не	2	2
88	тому же	2	2
89	что я	2	2
90	того же	2	2
91	было бы	5	2
92	xviii века	3	2
93	вплоть до	4	2
94	в нем	10	2
95	при всех	2	2
96	в сущности	10	2
97	или нет?	2	2
98	жизни на	2	2
99	все эти	9	2
100	хотя бы	2	2
101	с точки	2	2
102	между тем	2	2
103	тем более	2	2
104	нового времени	8	2
105	тем что	2	2
106	могут быть	4	2
107	самим собою	4	2
108	как будто	2	2
109	о том	2	2
110	как он	2	2
111	нет ничего	2	2
112	здесь как	3	2
113	в сознании	2	2
114	а для	2	2
