N	2gram	Bakhtin_Pr_1	Istorich
1	и в	29	26
2	т е	21	22
3	так как	6	18
4	никогда не	3	13
5	потому что	8	13
6	что в	8	12
7	таким образом	12	12
8	в том	8	12
9	и на	7	12
10	в этом	22	12
11	может быть	24	11
12	с другой	3	10
13	том что	7	10
14	и т	4	10
15	и не	31	10
16	не только	15	10
17	что он	8	9
18	еще не	5	9
19	но и	14	9
20	в нем	19	8
21	все же	9	8
22	другой стороны	3	8
23	все эти	9	8
24	и это	5	8
25	с ним	5	8
26	превращается в	4	7
27	уже не	13	7
28	например в	3	7
29	и его	14	7
30	у него	5	7
31	но в	7	7
32	то что	15	6
33	мы уже	2	6
34	как в	6	6
35	не может	12	6
36	и с	4	6
37	как и	12	5
38	мы видим	2	5
39	в ней	2	5
40	в его	24	5
41	так и	7	5
42	то же	14	5
43	и что	2	5
44	тем что	4	5
45	в то	10	5
46	только в	10	5
47	его в	6	5
48	там где	10	5
49	и этим	3	5
50	есть и	2	4
51	это не	9	4
52	прежде всего	7	4
53	с его	9	4
54	здесь мы	2	4
55	но это	4	4
56	до сих	2	4
57	все что	3	4
58	на его	2	4
59	как бы	19	4
60	что и	4	4
61	сих пор	2	4
62	что оно	2	4
63	как мы	4	4
64	но как	3	4
65	и ее	2	3
66	если бы	9	3
67	могут быть	6	3
68	в них	3	3
69	на котором	3	3
70	и от	2	3
71	в одном	10	3
72	должна быть	5	3
73	вопрос о	2	3
74	таким же	3	3
75	так что	2	3
76	не в	7	3
77	они не	4	3
78	кроме того	3	3
79	она не	7	3
80	от того	4	3
81	один из	2	3
82	в своей	8	3
83	данном случае	2	3
84	что она	6	3
85	а в	7	3
86	при этом	2	3
87	из которых	2	3
88	и наконец	4	3
89	как на	3	3
90	в своих	3	3
91	в данном	2	3
92	их в	4	3
93	сказать что	3	3
94	в себе	7	3
95	не было	4	3
96	как будто	3	3
97	далеко не	3	3
98	не потому	2	3
99	с этой	2	2
100	перед нами	5	2
101	что герой	2	2
102	все время	2	2
103	и как	7	2
104	однако в	2	2
105	в своем	8	2
106	но он	2	2
107	отличается от	3	2
108	в одной	6	2
109	с этим	2	2
110	вовсе не	7	2
111	не поддается	2	2
112	по отношению	8	2
113	но все	5	2
114	одна из	3	2
115	отсюда же	2	2
116	но не	9	2
117	так же	6	2
118	на западе	2	2
119	только он	2	2
120	только то	3	2
121	героя в	4	2
122	было бы	5	2
123	и сам	2	2
124	кажется что	2	2
125	него в	2	2
126	что из	2	2
127	всяком случае	3	2
128	ни одной	2	2
129	и др	5	2
130	даже в	4	2
131	не есть	2	2
132	нам кажется	2	2
133	отношению к	8	2
134	жизни и	2	2
135	ни в	3	2
136	и до	3	2
137	но эти	2	2
138	на него	3	2
139	в форме	7	2
140	что же	4	2
141	то и	2	2
142	или же	2	2
143	он не	5	2
144	человека в	4	2
145	также не	2	2
146	именно на	2	2
147	а не	22	2
148	можно было	2	2
149	во всяком	5	2
150	говорит он	6	2
151	он и	5	2
152	к себе	2	2
153	в которых	2	2
154	из его	2	2
155	мы должны	3	2
156	зависимости от	5	2
157	в этой	4	2
158	то он	2	2
159	мира и	7	2
160	оно может	2	2
161	ничего не	5	2
162	нет ни	2	2
163	е в	2	2
164	или как	5	2
165	же не	2	2
