N	2gram	Vygotskiy__4	Problemy
1	и в	33	43
2	и не	13	29
3	может быть	22	23
4	как бы	25	22
5	не может	10	18
6	в пределах	3	16
7	но и	3	14
8	как и	5	14
9	и т	6	13
10	точки зрения	6	13
11	в этом	28	13
12	что он	20	13
13	в нем	7	12
14	в одном	3	12
15	слова и	4	12
16	не в	2	11
17	по себе	9	11
18	не только	7	11
19	прежде всего	2	10
20	и на	5	10
21	но в	2	10
22	в его	10	10
23	как мы	4	10
24	никогда не	5	9
25	в сущности	6	9
26	он не	11	9
27	т п	3	9
28	то же	9	8
29	с точки	4	8
30	и его	5	8
31	слово в	2	8
32	перед нами	6	7
33	до сих	3	7
34	в самом	12	7
35	в то	3	7
36	то что	44	7
37	сих пор	3	7
38	а не	6	7
39	в том	21	6
40	при этом	2	6
41	в котором	2	6
42	и наконец	2	6
43	и все	12	6
44	у него	6	6
45	о нем	4	6
46	на то	10	5
47	да и	3	5
48	так что	7	5
49	же время	2	5
50	нам кажется	2	5
51	все это	13	5
52	таким образом	13	5
53	все эти	6	5
54	а в	4	5
55	и с	2	5
56	вовсе не	5	5
57	о том	20	5
58	но не	3	5
59	было бы	12	5
60	мы увидим	2	5
61	никак не	6	5
62	и что	25	5
63	в той	3	5
64	самом деле	12	5
65	и он	3	5
66	сам по	2	5
67	в себе	6	5
68	героя и	2	5
69	я не	4	4
70	сама по	3	4
71	что в	21	4
72	в своем	7	4
73	с другой	2	4
74	к тому	12	4
75	в самой	6	4
76	до конца	7	4
77	друг с	4	4
78	себе и	2	4
79	ни одного	2	4
80	вот как	3	4
81	в словах	2	4
82	т д	2	4
83	должно быть	3	4
84	в результате	2	4
85	их в	3	4
86	но он	6	4
87	во время	6	4
88	так как	12	4
89	так чтобы	2	4
90	то есть	13	4
91	а как	2	4
92	с его	2	4
93	в них	2	4
94	почему же	2	4
95	совершенно не	4	4
96	в своей	4	4
97	и до	3	4
98	во всех	2	4
99	не на	2	4
100	на этот	3	4
101	мы не	5	4
102	как раз	9	4
103	этот вопрос	4	4
104	с другом	4	4
105	только в	4	4
106	далеко не	3	4
107	и это	5	4
108	мы будем	5	3
109	что если	3	3
110	это не	6	3
111	в одной	2	3
112	тому же	3	3
113	такой же	2	3
114	есть конечно	2	3
115	в виду	2	3
116	в их	2	3
117	и только	7	3
118	и здесь	3	3
119	во всем	2	3
120	ни на	2	3
121	его в	3	3
122	в художественном	2	3
123	с ним	5	3
124	в жизни	4	3
125	если бы	10	3
126	и к	2	3
127	по существу	2	3
128	даны в	4	3
129	здесь в	3	3
130	она не	3	3
131	тот же	3	3
132	кажется что	2	3
133	мы уже	5	3
134	когда он	7	3
135	даже в	2	3
136	что и	3	3
137	все же	5	3
138	себя в	4	3
139	рассказа в	3	3
140	на него	4	3
141	так и	3	3
142	к самому	2	3
143	другой стороны	2	3
144	также и	2	3
145	и для	3	3
146	никому не	2	3
147	той же	4	3
148	можно было	4	3
149	ничего не	2	3
150	в рассказе	8	3
151	слова как	3	3
152	тем что	3	3
153	в виде	3	3
154	и ее	2	3
155	уже в	2	2
156	не был	2	2
157	в сторону	3	2
158	его и	2	2
159	что у	4	2
160	та же	3	2
161	из этих	2	2
162	в конце	8	2
163	дело и	2	2
164	была бы	2	2
165	вопрос о	2	2
166	для понимания	2	2
167	одна и	2	2
168	что может	3	2
169	оно является	2	2
170	для нас	7	2
171	ни в	3	2
172	без всякого	2	2
173	который не	2	2
174	и как	5	2
175	но все	2	2
176	из его	2	2
177	пути и	3	2
178	знает что	2	2
179	времени и	2	2
180	что это	13	2
181	например в	3	2
182	и является	2	2
183	время как	2	2
184	то это	3	2
185	в целом	5	2
186	для чего	4	2
187	целый ряд	5	2
188	для этого	8	2
189	здесь мы	3	2
190	того что	4	2
191	мы переходим	2	2
192	так же	13	2
193	в своих	3	2
194	в которых	3	2
195	сказать что	13	2
196	и так	4	2
197	именно как	2	2
198	в руках	2	2
199	из них	4	2
200	перед ним	2	2
201	как он	5	2
202	во всяком	3	2
203	рассказа и	10	2
204	и та	2	2
205	с этим	5	2
206	в такой	2	2
207	лежит в	2	2
208	об этом	4	2
209	у нас	4	2
210	одна из	4	2
211	то время	2	2
212	указывает на	3	2
213	конечно не	3	2
214	он говорит	3	2
215	и о	4	2
216	которую он	2	2
217	конце концов	3	2
218	этого слова	3	2
219	ее в	4	2
220	бы и	2	2
221	как в	3	2
222	нами в	2	2
223	а с	2	2
224	если мы	12	2
225	том что	22	2
226	что не	4	2
227	и эта	2	2
228	хотя бы	2	2
229	слов в	2	2
230	почти всегда	2	2
231	в таком	4	2
232	чтобы сделать	2	2
233	что этот	3	2
234	и то	2	2
235	мы можем	5	2
236	бы не	2	2
237	что говорит	2	2
