N	3gram	Bakhtin_Pr_2	Problemy
1	в то же	3	12
2	то же время	3	12
3	человек из подполья	2	7
4	не может быть	6	6
5	о себе самом	3	5
6	по отношению к	8	5
7	на протяжении всего	2	4
8	в этом смысле	5	4
9	с точки зрения	9	4
10	может быть даже	2	3
11	по крайней мере	2	3
12	в самом деле	3	3
13	в мире достоевского	2	3
14	в романах достоевского	5	3
15	мы уже говорили	2	3
16	понимаете ли вы	3	3
17	в конце концов	3	3
18	и в самом	2	3
19	но в то	3	3
20	в братьях карамазовых	2	3
21	человек в человеке	2	2
22	смысле этого слова	2	2
23	протяжении всего романа	2	2
24	друг с другом	2	2
25	той или иной	3	2
26	и в этом	6	2
27	о том что	3	2
28	в той или	2	2
29	в его целом	3	2
30	в большинстве случаев	2	2
31	в произведениях достоевского	3	2
32	а может быть	2	2
33	не бывать не	2	2
34	и не может	2	2
35	хотя бы и	2	2
36	как мы видели	3	2
37	не входит в	2	2
38	сама по себе	5	2
39	ли вы что	2	2
40	он и не	2	2
41	подобно тому как	2	2
