N	2gram	Bakhtin_Pr_2	Istorich
1	и в	45	22
2	мы имеем	2	19
3	в этом	20	17
4	что в	6	15
5	не только	16	14
6	мы видели	3	13
7	но и	15	12
8	и не	42	12
9	и пр	2	11
10	может быть	18	11
11	в этих	4	11
12	или в	2	11
13	еще не	9	10
14	таким образом	11	10
15	но в	6	10
16	что он	7	9
17	в нем	20	9
18	что и	5	9
19	в том	8	9
20	что они	3	8
21	том что	7	8
22	мы видим	2	8
23	в большом	3	8
24	как мы	8	8
25	к этому	4	7
26	но не	6	7
27	то что	5	7
28	из них	9	7
29	уже не	6	7
30	и здесь	2	7
31	мы должны	4	7
32	так как	5	7
33	там где	6	7
34	в них	4	6
35	это не	3	6
36	мы уже	3	6
37	связь с	2	6
38	а в	3	6
39	то же	5	6
40	а не	10	6
41	друг друга	7	6
42	мы можем	4	6
43	ничего не	3	6
44	если бы	2	6
45	не менее	2	5
46	так что	2	5
47	до сих	2	5
48	есть и	3	5
49	один из	2	5
50	все же	4	5
51	что она	4	5
52	он не	9	5
53	того что	3	5
54	сих пор	2	5
55	к нему	11	5
56	могут быть	4	5
57	у меня	3	5
58	в некоторых	2	5
59	и другие	4	4
60	как это	2	4
61	у нас	2	4
62	не в	8	4
63	в дальнейшем	2	4
64	в пределах	4	4
65	только в	9	4
66	она не	5	4
67	они не	2	4
68	одним из	3	4
69	отношение к	8	4
70	его и	3	4
71	а именно	3	4
72	находится в	2	4
73	и его	8	4
74	и на	7	4
75	можно найти	2	4
76	не может	24	4
77	тем что	2	4
78	имеем в	2	4
79	в большой	3	4
80	все эти	4	4
81	и с	7	4
82	я не	6	3
83	для них	3	3
84	что у	4	3
85	превращается в	4	3
86	в одной	5	3
87	и от	3	3
88	о себе	3	3
89	представление о	2	3
90	прежде всего	11	3
91	от них	2	3
92	и к	2	3
93	как и	14	3
94	и как	2	3
95	но это	2	3
96	они и	2	3
97	все что	3	3
98	у него	6	3
99	было бы	4	3
100	на его	5	3
101	не совсем	2	3
102	в его	22	3
103	никогда не	17	3
104	в целом	5	3
105	ее в	2	3
106	со стороны	4	3
107	и у	2	3
108	так же	5	3
109	с ними	4	3
110	сказать что	5	3
111	потому что	8	3
112	вступает в	4	3
113	их и	3	3
114	он и	4	3
115	и ее	7	3
116	далеко не	4	3
117	в русской	2	3
118	о том	3	3
119	его в	3	3
120	здесь не	2	3
121	их в	7	3
122	в чем	2	3
123	героя с	2	2
124	не было	2	2
125	все время	3	2
126	в сторону	2	2
127	и др	4	2
128	и герой	2	2
129	вступают в	2	2
130	это делает	2	2
131	с матерью	2	2
132	здесь и	2	2
133	в особом	2	2
134	в одном	6	2
135	в жизни	3	2
136	вовсе не	7	2
137	можно сказать	2	2
138	или не	2	2
139	ни в	2	2
140	есть у	2	2
141	но все	4	2
142	от него	3	2
143	и более	2	2
144	одна из	3	2
145	как в	4	2
146	при этом	2	2
147	ни один	3	2
148	например в	2	2
149	и о	2	2
150	же как	4	2
151	с одним	2	2
152	они могут	3	2
153	хотя и	2	2
154	в ней	7	2
155	и потому	6	2
156	относится к	2	2
157	и он	3	2
158	в котором	7	2
159	даже в	6	2
160	не имеет	3	2
161	отношению к	8	2
162	жизни и	15	2
163	связан с	2	2
164	так и	3	2
165	по отношению	8	2
166	за счет	2	2
167	в своем	5	2
168	в особенности	2	2
169	не раз	2	2
170	если не	2	2
171	этот вопрос	4	2
172	и вот	2	2
173	образом в	2	2
174	и некоторые	2	2
175	и что	2	2
176	что не	5	2
177	и даже	3	2
178	есть только	4	2
179	и для	2	2
180	вот почему	3	2
181	со своими	6	2
182	из которого	2	2
183	нам важно	2	2
184	точки зрения	19	2
185	в то	5	2
186	во все	2	2
187	что еще	2	2
188	большинстве случаев	2	2
189	и действительно	2	2
