N	2gram	Propp_Isto_4	StatiiOP
1	и в	26	44
2	в том	3	36
3	и т	27	30
4	что в	14	30
5	том что	3	29
6	т д	24	21
7	в этом	7	21
8	вовсе не	4	19
9	то что	16	18
10	не только	15	18
11	было бы	2	17
12	а в	8	17
13	о том	4	17
14	и не	9	16
15	а не	6	16
16	т е	18	15
17	может быть	14	15
18	в данном	3	14
19	в области	2	14
20	как в	7	13
21	не в	5	12
22	в тексте	2	12
23	у нас	2	11
24	в этой	2	11
25	что он	10	10
26	но и	12	10
27	но в	5	10
28	только в	3	10
29	с другой	4	9
30	если бы	2	9
31	как и	7	9
32	того что	2	9
33	так и	10	9
34	в его	5	9
35	например в	3	8
36	все же	9	8
37	из них	2	8
38	не может	6	8
39	и его	10	8
40	это не	5	8
41	так например	2	7
42	для нас	3	7
43	сих пор	5	7
44	до сих	5	7
45	другой стороны	4	7
46	таким образом	10	7
47	сказать что	2	7
48	что они	6	7
49	потому что	6	6
50	из этих	3	6
51	так что	2	6
52	но это	3	6
53	что и	9	6
54	в своей	4	6
55	данном случае	3	6
56	хотя бы	2	6
57	не менее	2	5
58	никогда не	2	5
59	несколько примеров	2	5
60	так же	18	5
61	что мы	3	5
62	в нем	2	5
63	в целом	2	5
64	все это	2	5
65	то же	8	5
66	и даже	4	5
67	и по	5	5
68	в которых	4	5
69	и то	6	5
70	тем что	5	5
71	могут быть	6	5
72	все эти	3	5
73	так как	9	5
74	там где	3	5
75	на вопрос	3	4
76	что это	2	4
77	в частности	2	4
78	что она	3	4
79	вопрос о	4	4
80	это и	5	4
81	но все	5	4
82	и что	5	4
83	в качестве	7	4
84	как бы	3	4
85	на то	3	4
86	дело не	2	4
87	что у	3	4
88	не имеет	3	4
89	этот вопрос	2	4
90	как это	3	4
91	том как	2	4
92	во время	7	3
93	и с	5	3
94	с этой	2	3
95	должна быть	2	3
96	задний план	2	3
97	в тех	4	3
98	же это	2	3
99	ни в	2	3
100	об этом	7	3
101	же как	13	3
102	но не	5	3
103	а на	4	3
104	еще не	6	3
105	не по	2	3
106	даже в	4	3
107	и тем	2	3
108	то это	5	3
109	и за	2	3
110	в истории	2	3
111	говорит о	2	3
112	а именно	3	3
113	никакого сомнения	2	3
114	и только	5	3
115	в виде	2	3
116	лишь в	2	3
117	возможно что	2	3
118	говорит что	2	3
119	на этот	2	3
120	в другом	5	3
121	связанные с	3	3
122	с этим	2	3
123	уже в	2	2
124	что ни	3	2
125	а как	2	2
126	бы мы	2	2
127	в этих	7	2
128	даже и	2	2
129	в своем	2	2
130	превращается в	7	2
131	и во	2	2
132	иногда и	2	2
133	не всегда	6	2
134	смысле этого	2	2
135	что на	2	2
136	меня не	3	2
137	за очень	2	2
138	этом случае	3	2
139	по существу	3	2
140	и более	3	2
141	есть в	2	2
142	при этом	3	2
143	она не	3	2
144	не хочет	2	2
145	знает и	2	2
146	между прочим	2	2
147	но для	2	2
148	а также	3	2
149	этого слова	2	2
150	ни одной	2	2
151	тем не	2	2
152	в свой	2	2
153	отношение к	2	2
154	такого рода	2	2
155	конечно не	2	2
156	уже выше	2	2
157	на него	3	2
158	и их	2	2
159	и и	3	2
160	и у	5	2
161	есть только	3	2
162	по его	2	2
163	он должен	3	2
164	в других	2	2
165	на которой	2	2
166	ничего не	5	2
167	что этот	4	2
168	можно найти	2	2
169	их в	7	2
170	у него	5	2
171	он не	7	2
172	но он	4	2
173	что эта	3	2
174	в себе	2	2
175	по своей	2	2
176	что здесь	7	2
177	и все	2	2
178	его в	9	2
179	при помощи	10	2
180	к нему	6	2
181	должен был	3	2
182	только с	2	2
183	или же	3	2
184	говорит об	2	2
185	могло бы	2	2
186	мы имеем	7	2
187	е в	3	2
188	в числе	4	2
