N	2gram	Vinokur_St_1	Myslijsy
1	то есть	2	34
2	потому что	6	33
3	то что	18	29
4	может быть	15	26
5	таким образом	7	24
6	в том	36	23
7	и в	44	23
8	в этом	21	23
9	в слове	5	22
10	и не	16	18
11	что в	30	17
12	при этом	2	15
13	только в	10	15
14	для нас	7	14
15	как и	9	14
16	в себе	2	14
17	то же	5	14
18	того что	9	14
19	так как	5	14
20	если бы	9	13
21	том что	29	12
22	не было	4	12
23	а не	16	12
24	но и	10	11
25	не в	12	11
26	не может	8	11
27	и потому	2	10
28	что мы	5	10
29	по отношению	3	10
30	не только	18	10
31	тем что	5	10
32	между тем	3	9
33	в своем	2	8
34	было бы	17	8
35	то это	3	8
36	отношению к	3	8
37	мы не	2	8
38	сказать что	7	8
39	о том	17	8
40	но в	10	8
41	что это	4	7
42	это не	8	7
43	на то	4	7
44	в нем	5	7
45	что и	6	7
46	и что	4	7
47	вовсе не	19	7
48	и т	30	7
49	могут быть	5	7
50	как в	13	7
51	с этим	3	7
52	этого слова	2	7
53	для того	10	6
54	что не	3	6
55	в которой	4	6
56	так и	9	6
57	уже в	2	5
58	по крайней	2	5
59	так что	6	5
60	есть только	2	5
61	для него	6	5
62	в его	9	5
63	как бы	4	5
64	к нему	2	5
65	крайней мере	2	5
66	этом случае	2	5
67	бы и	4	5
68	что же	6	5
69	все это	5	5
70	допустим что	2	5
71	не менее	5	5
72	внимание на	3	5
73	а в	17	5
74	во всяком	6	5
75	тем более	4	5
76	говорить о	2	5
77	и то	5	5
78	есть в	2	5
79	не имеет	4	5
80	на вопрос	4	4
81	думать что	2	4
82	и более	2	4
83	и все	2	4
84	что все	2	4
85	что он	10	4
86	тем не	2	4
87	до сих	7	4
88	по поводу	7	4
89	в представлении	2	4
90	в котором	5	4
91	и тем	3	4
92	сих пор	7	4
93	а именно	3	4
94	да и	3	4
95	в истории	3	4
96	в той	6	4
97	тем самым	2	4
98	того чтобы	11	4
99	хотя бы	6	4
100	так же	5	4
101	что как	2	4
102	в таком	3	4
103	точки зрения	11	4
104	в каком	3	4
105	в данном	14	4
106	т п	9	4
107	в сознании	2	4
108	в то	9	4
109	видно что	3	4
110	его в	2	4
111	мы имеем	2	4
112	и с	3	4
113	это слово	4	4
114	при помощи	2	3
115	никогда не	5	3
116	в этих	2	3
117	не всегда	2	3
118	именно в	6	3
119	но это	6	3
120	же время	4	3
121	еще не	3	3
122	например в	8	3
123	в самом	7	3
124	между прочим	2	3
125	всяком случае	6	3
126	в каждом	3	3
127	и их	2	3
128	со стороны	6	3
129	языка и	4	3
130	и только	3	3
131	бы не	2	3
132	т д	21	3
133	той же	5	3
134	все эти	5	3
135	что у	4	3
136	на самом	6	3
137	лишь в	3	3
138	самом деле	11	3
139	более чем	2	3
140	должны быть	3	3
141	и по	5	3
142	что то	2	3
143	этот вопрос	4	3
144	в которых	5	3
145	то в	3	3
146	их в	2	3
147	и так	3	3
148	даже и	2	3
149	с точки	8	3
150	в первом	2	3
151	там где	5	3
152	не существует	3	2
153	что так	3	2
154	что от	2	2
155	во время	3	2
156	я не	7	2
157	в двух	3	2
158	и без	3	2
159	тому что	3	2
160	превращается в	2	2
161	столь же	4	2
162	с другой	9	2
163	из этих	6	2
164	в наших	2	2
165	и я	3	2
166	а как	2	2
167	вопрос о	4	2
168	отношение к	2	2
169	что на	2	2
170	все в	2	2
171	в ее	4	2
172	у нас	11	2
173	об этом	3	2
174	чем в	3	2
175	что до	2	2
176	имеем дело	2	2
177	не имели	2	2
178	она не	2	2
179	в сущности	2	2
180	никем не	2	2
181	в ней	3	2
182	он не	2	2
183	не значит	3	2
184	никто не	4	2
185	так или	2	2
186	даже в	3	2
187	и это	2	2
188	можно назвать	2	2
189	судя по	2	2
190	конечно не	2	2
191	данном случае	6	2
192	что она	4	2
193	даже не	4	2
194	и вполне	3	2
195	и для	3	2
196	еще более	4	2
197	хотя в	2	2
198	дело не	4	2
199	и у	2	2
200	на этот	3	2
201	и даже	5	2
202	и его	8	2
203	в других	2	2
204	во многих	3	2
205	можно было	13	2
206	или иначе	2	2
207	в своих	2	2
208	в виде	3	2
209	на который	2	2
210	том смысле	2	2
211	это можно	3	2
212	и вообще	3	2
213	в остальных	3	2
214	люди которые	3	2
215	быть и	2	2
216	а если	2	2
217	в области	14	2
