N	2gram	Bakhtin_Pr_2	Myslijsy
1	потому что	8	49
2	то есть	50	30
3	и в	45	24
4	может быть	18	23
5	в сознании	2	23
6	то что	5	20
7	и не	42	19
8	а не	10	18
9	в том	8	18
10	что в	6	16
11	по себе	8	15
12	не только	16	15
13	при этом	2	13
14	было бы	4	13
15	не в	8	13
16	но не	6	12
17	не может	24	12
18	то же	5	12
19	мы можем	4	12
20	если бы	2	11
21	что и	5	11
22	только в	9	11
23	таким образом	11	11
24	для него	9	10
25	в себе	5	10
26	так что	2	10
27	как в	4	10
28	так как	5	10
29	вовсе не	7	9
30	в нем	20	9
31	как бы	15	9
32	но и	15	9
33	а только	2	8
34	а в	3	8
35	том что	7	8
36	и на	7	8
37	в этом	20	8
38	могут быть	4	8
39	прежде всего	11	7
40	во всех	4	7
41	или же	2	7
42	как и	14	7
43	того что	3	7
44	тем что	2	7
45	в чем	2	7
46	того как	3	7
47	что если	3	6
48	в одном	6	6
49	не есть	2	6
50	и как	2	6
51	не было	2	6
52	не имеет	3	6
53	есть только	4	6
54	одного и	2	6
55	в то	5	6
56	этого слова	2	6
57	слова в	4	5
58	уже в	4	5
59	не менее	2	5
60	по крайней	2	5
61	с ним	8	5
62	крайней мере	2	5
63	что они	3	5
64	тот же	2	5
65	что не	5	5
66	на то	2	5
67	о том	3	5
68	и их	6	5
69	так и	3	5
70	в них	4	5
71	бы не	3	5
72	от того	2	5
73	а потому	2	5
74	с другими	7	5
75	или не	2	5
76	из них	9	5
77	только для	2	5
78	все же	4	5
79	в которой	2	5
80	в человеке	10	4
81	никогда не	17	4
82	сознание и	4	4
83	образом в	2	4
84	что он	7	4
85	уже не	6	4
86	одна из	3	4
87	до сих	2	4
88	еще не	9	4
89	в самом	13	4
90	в котором	7	4
91	в некоторых	2	4
92	сих пор	2	4
93	если не	2	4
94	и что	2	4
95	тем самым	2	4
96	в таком	3	4
97	тому как	2	4
98	подобно тому	2	4
99	они не	2	4
100	от него	3	4
101	как он	4	4
102	там где	6	4
103	так сказать	7	4
104	но в	6	4
105	стало быть	3	4
106	для меня	2	4
107	смысле этого	2	3
108	это не	3	3
109	не как	6	3
110	и от	3	3
111	человека и	2	3
112	хотя и	2	3
113	от них	2	3
114	все что	3	3
115	кажется что	2	3
116	но это	2	3
117	например в	2	3
118	относится к	2	3
119	в самой	3	3
120	не совсем	2	3
121	в ней	7	3
122	же что	3	3
123	его в	3	3
124	в целом	5	3
125	как не	5	3
126	на него	2	3
127	со стороны	4	3
128	что она	4	3
129	в словах	2	3
130	находится в	2	3
131	только что	2	3
132	те же	2	3
133	человека в	5	3
134	и у	2	3
135	не так	2	3
136	и для	2	3
137	бы быть	2	3
138	как на	2	3
139	что для	2	3
140	рядом с	3	3
141	с ними	4	3
142	далеко не	4	3
143	в этих	4	3
144	и той	3	2
145	в каждом	4	2
146	но на	2	2
147	этом смысле	5	2
148	и затем	2	2
149	перестает быть	3	2
150	в нашем	2	2
151	и его	8	2
152	что у	4	2
153	превращается в	4	2
154	хотя бы	5	2
155	в жизни	3	2
156	что все	3	2
157	между ними	4	2
158	к этому	4	2
159	с его	8	2
160	остановимся на	2	2
161	сознании и	2	2
162	бы в	5	2
163	у нас	2	2
164	за пределы	5	2
165	но все	4	2
166	все эти	4	2
167	есть в	8	2
168	так же	5	2
169	у него	6	2
170	же время	3	2
171	сама по	5	2
172	и следовательно	7	2
173	в его	22	2
174	и потому	6	2
175	себя и	2	2
176	его с	2	2
177	один из	2	2
178	находиться в	2	2
179	ни с	2	2
180	все это	5	2
181	а с	3	2
182	точке зрения	3	2
183	и других	3	2
184	но только	2	2
185	самом деле	4	2
186	мы видим	2	2
187	ко всем	2	2
188	и по	2	2
189	должно быть	4	2
190	друг друга	7	2
191	отношения к	2	2
192	как это	2	2
193	или в	2	2
194	по отношению	8	2
195	и здесь	2	2
196	их в	7	2
197	сказать что	5	2
198	ничем не	2	2
199	быть только	2	2
200	не на	4	2
201	само по	2	2
202	даже и	2	2
203	во все	2	2
204	мы должны	4	2
205	может стать	2	2
206	с которыми	2	2
207	к нам	2	2
208	это было	2	2
