N	2gram	Vygotskiy__5	Problemy
1	и в	30	46
2	то есть	13	40
3	и не	6	27
4	может быть	11	23
5	как бы	19	19
6	не может	9	19
7	в нем	7	17
8	в этом	14	16
9	не только	16	14
10	перед нами	2	12
11	но и	6	12
12	как и	6	12
13	как мы	5	12
14	и на	3	11
15	точки зрения	7	11
16	в одном	2	11
17	а не	8	11
18	не в	8	10
19	между ними	2	10
20	прежде всего	4	9
21	в том	27	9
22	в самом	14	9
23	и все	4	9
24	вовсе не	3	9
25	и к	4	9
26	в его	4	9
27	с точки	2	9
28	до сих	5	8
29	сих пор	5	8
30	или в	6	8
31	и с	2	7
32	по себе	7	7
33	еще не	5	7
34	в сущности	12	7
35	как раз	13	7
36	в себе	5	7
37	никогда не	9	6
38	в каждом	2	6
39	ни в	3	6
40	в него	4	6
41	но в	5	6
42	что он	17	6
43	мы увидим	9	6
44	и между	3	6
45	в романе	2	6
46	то же	7	6
47	все это	2	6
48	и он	2	6
49	и его	6	6
50	только в	5	6
51	это не	3	5
52	при этом	8	5
53	друг с	3	5
54	в котором	2	5
55	нам кажется	2	5
56	жизни и	6	5
57	по отношению	2	5
58	мы находим	2	5
59	рядом с	5	5
60	в то	2	5
61	так как	9	5
62	с его	2	5
63	у него	3	5
64	к другому	2	5
65	о том	10	5
66	если же	2	5
67	во всех	2	5
68	если мы	16	5
69	с другом	3	5
70	уже в	6	4
71	что в	24	4
72	в этих	3	4
73	можно сказать	2	4
74	до конца	2	4
75	в виду	4	4
76	в словах	2	4
77	в их	3	4
78	таким образом	20	4
79	все эти	2	4
80	и наконец	3	4
81	должно быть	2	4
82	потому что	23	4
83	и здесь	6	4
84	во всем	2	4
85	мы не	3	4
86	мы можем	7	4
87	не знает	2	4
88	как в	3	4
89	этих двух	7	4
90	том что	21	4
91	но не	7	4
92	совершенно не	6	4
93	он не	3	4
94	все же	7	4
95	то что	37	4
96	так и	3	4
97	приводит к	2	4
98	в себя	2	4
99	самом деле	8	4
100	героя и	7	4
101	и другие	3	3
102	себя и	2	3
103	в отношении	2	3
104	с другой	9	3
105	из этих	3	3
106	не могут	3	3
107	на то	17	3
108	в своем	6	3
109	на этом	6	3
110	себе и	2	3
111	то это	4	3
112	и для	6	3
113	и до	2	3
114	образом и	2	3
115	другой стороны	5	3
116	так же	13	3
117	и только	3	3
118	с помощью	2	3
119	и даже	2	3
120	но он	3	3
121	в конце	4	3
122	как он	2	3
123	бы в	5	3
124	мы имеем	8	3
125	чем у	3	3
126	если бы	11	3
127	не как	3	3
128	по существу	2	3
129	и при	2	3
130	того же	2	3
131	и что	23	3
132	слов и	2	3
133	было бы	5	3
134	мы уже	6	3
135	в своей	4	3
136	и о	3	3
137	никак не	6	3
138	что и	3	3
139	только на	4	3
140	в центре	2	3
141	в отличие	2	3
142	в той	3	3
143	героя в	3	3
144	тем же	3	3
145	той же	3	3
146	отличается от	2	3
147	сам по	3	3
148	тем что	6	3
149	в этой	5	3
150	и это	8	3
151	дело в	2	3
152	отличие от	2	3
153	должна быть	2	2
154	для этого	9	2
155	в одной	2	2
156	вопрос о	3	2
157	или иной	2	2
158	к тому	8	2
159	все время	20	2
160	для нас	3	2
161	так что	3	2
162	и как	7	2
163	но все	2	2
164	же как	2	2
165	времени и	3	2
166	в большей	2	2
167	не дает	2	2
168	для него	3	2
169	и следовательно	2	2
170	той или	2	2
171	и тем	6	2
172	он только	3	2
173	на том	2	2
174	но она	2	2
175	целый ряд	3	2
176	отношения к	2	2
177	а в	4	2
178	увидим что	9	2
179	в которых	2	2
180	и совершенно	4	2
181	в результате	4	2
182	сказать что	9	2
183	и так	2	2
184	о котором	6	2
185	что мы	11	2
186	от одного	2	2
187	он как	2	2
188	почти не	2	2
189	а как	2	2
190	с этим	2	2
191	этом смысле	2	2
192	стороны и	4	2
193	о которых	2	2
194	остановимся на	3	2
195	у нас	4	2
196	одна из	3	2
197	указывает на	4	2
198	об этом	3	2
199	сами по	2	2
200	когда он	5	2
201	вместе с	12	2
202	к самому	2	2
203	так в	3	2
204	все равно	2	2
205	на этот	3	2
206	хотя бы	3	2
207	речь в	2	2
208	можно было	3	2
209	ничего не	2	2
210	в данном	3	2
211	этот вопрос	4	2
212	в рассказе	2	2
213	могут быть	8	2
214	в другом	3	2
215	ту же	2	2
216	там где	4	2
217	не могли	4	2
218	того как	2	2
