N	2gram	Potebnia_M_4	Istorich
1	и в	23	24
2	что он	4	21
3	не только	10	21
4	и т	7	17
5	этих случаях	2	16
6	т д	3	16
7	может быть	26	14
8	не может	11	14
9	в этих	3	13
10	что в	17	13
11	мы имеем	4	12
12	как в	7	12
13	в этом	23	12
14	и здесь	2	12
15	но и	11	11
16	это не	7	10
17	том что	12	10
18	а в	5	10
19	и что	7	10
20	мы видим	2	10
21	с другой	2	9
22	не в	11	9
23	о том	8	9
24	потому что	33	9
25	еще не	3	8
26	что и	7	8
27	все это	5	8
28	то же	14	8
29	а не	12	8
30	так как	14	8
31	один из	2	7
32	в том	23	7
33	то что	29	7
34	вместе с	6	7
35	к нему	5	7
36	таким образом	24	7
37	тем что	10	6
38	об этом	2	6
39	для нас	14	6
40	как и	14	6
41	так же	4	6
42	в нем	7	6
43	а именно	4	6
44	он не	2	6
45	и все	4	6
46	того что	14	6
47	во время	2	6
48	только в	15	6
49	что это	7	6
50	не менее	5	5
51	то это	8	5
52	отношение к	2	5
53	дело не	2	5
54	так и	6	5
55	что она	2	5
56	здесь мы	2	5
57	с ним	5	5
58	видно что	4	5
59	там где	3	5
60	но в	8	5
61	на вопрос	4	4
62	никогда не	3	4
63	что у	3	4
64	в состоянии	2	4
65	не всегда	3	4
66	вовсе не	7	4
67	тем не	4	4
68	при этом	15	4
69	есть и	2	4
70	после того	2	4
71	мы уже	3	4
72	со своим	4	4
73	как бы	5	4
74	то и	4	4
75	и не	18	4
76	не имеет	5	4
77	в других	2	4
78	мы не	8	4
79	так в	3	4
80	точки зрения	4	4
81	в данном	4	4
82	мы должны	2	4
83	мы можем	10	4
84	уже в	5	3
85	в другой	2	3
86	из одного	3	3
87	в них	3	3
88	превращается в	2	3
89	тогда когда	8	3
90	в образе	2	3
91	вопрос о	2	3
92	на то	7	3
93	в различных	2	3
94	так что	5	3
95	предположить что	4	3
96	кроме того	3	3
97	но есть	4	3
98	и если	3	3
99	например в	3	3
100	между прочим	3	3
101	не вполне	2	3
102	его в	4	3
103	при помощи	3	3
104	происходит в	2	3
105	выше мы	2	3
106	сих пор	4	3
107	данном случае	2	3
108	как мы	2	3
109	эта связь	2	3
110	должны быть	3	3
111	и даже	2	3
112	и по	3	3
113	и его	2	3
114	но это	3	3
115	хотя и	5	3
116	из этих	2	3
117	от него	2	3
118	связи с	3	3
119	что мы	10	3
120	тогда как	4	3
121	того как	6	3
122	не будет	3	2
123	тому что	2	2
124	думать что	4	2
125	и так	3	2
126	же что	2	2
127	не могут	2	2
128	не можем	5	2
129	этом мы	2	2
130	в то	4	2
131	все в	2	2
132	в ее	2	2
133	что его	2	2
134	такое же	2	2
135	в силу	7	2
136	только о	2	2
137	но тем	2	2
138	она не	2	2
139	тот же	2	2
140	было бы	8	2
141	и тот	3	2
142	в действительности	3	2
143	не от	3	2
144	на его	3	2
145	в самом	3	2
146	и о	4	2
147	это обстоятельство	2	2
148	к ним	2	2
149	к ней	2	2
150	и когда	2	2
151	в котором	4	2
152	тем более	5	2
153	и др	2	2
154	и тем	4	2
155	другими словами	8	2
156	на том	2	2
157	во сне	2	2
158	со стороны	3	2
159	по которому	3	2
160	точно так	2	2
161	уже не	3	2
162	то этим	2	2
163	образом мы	3	2
164	во многих	2	2
165	там же	3	2
166	но эта	2	2
167	что не	6	2
168	и у	2	2
169	что такое	7	2
170	на этот	2	2
171	не так	2	2
172	в которой	6	2
173	друг друга	2	2
174	что по	2	2
175	которые не	2	2
176	сказать что	8	2
177	с этим	7	2
178	известно что	6	2
179	и на	3	2
180	этот вопрос	3	2
181	и другое	2	2
182	только на	4	2
183	в таких	2	2
184	что эти	3	2
185	все эти	3	2
186	и это	2	2
187	конечно не	2	2
188	а если	2	2
189	в ряд	2	2
190	до сих	4	2
