N	2gram	Vygotskiy__2	FransuaR
1	и в	32	56
2	то есть	21	24
3	в романе	2	21
4	в его	2	18
5	таким образом	21	17
6	все эти	7	15
7	в этом	13	14
8	в том	37	13
9	так и	3	13
10	и его	7	12
11	в то	5	12
12	вещей и	2	11
13	в этих	2	11
14	до конца	3	11
15	как бы	6	11
16	в них	2	11
17	то же	13	11
18	же время	2	10
19	еще не	2	10
20	и до	4	10
21	только в	7	9
22	в самом	12	9
23	но и	10	9
24	и не	10	9
25	том что	21	8
26	по своему	3	8
27	в сущности	7	8
28	не только	12	8
29	в нем	4	8
30	во всех	3	8
31	сих пор	5	8
32	и их	3	8
33	все это	5	8
34	и даже	5	8
35	до сих	5	8
36	и с	4	8
37	в частности	3	7
38	и на	5	7
39	вовсе не	2	6
40	в ее	2	6
41	мы видим	4	6
42	в этой	6	6
43	той же	8	6
44	потому что	21	6
45	на его	2	6
46	точки зрения	17	6
47	и все	4	6
48	но в	3	6
49	но не	2	5
50	с его	2	5
51	никогда не	9	5
52	в отношении	3	5
53	с ее	3	5
54	как и	10	5
55	он не	6	5
56	один из	3	5
57	в процессе	2	5
58	что в	20	5
59	не было	2	5
60	в творчестве	4	5
61	роль в	2	5
62	такой же	7	5
63	что все	9	4
64	и более	4	4
65	что это	8	4
66	и ее	3	4
67	в себе	2	4
68	например в	3	4
69	и к	3	4
70	в ней	5	4
71	начала и	2	4
72	при этом	13	4
73	и других	3	4
74	форм и	2	4
75	того чтобы	14	4
76	в свете	2	4
77	в основе	11	4
78	в своих	9	4
79	их в	2	4
80	во всем	3	4
81	ту же	4	4
82	о том	6	4
83	в особенности	2	4
84	так как	12	4
85	в которой	2	4
86	и которые	2	4
87	казалось бы	2	3
88	главным образом	3	3
89	и здесь	2	3
90	так что	3	3
91	может быть	18	3
92	что и	17	3
93	то что	21	3
94	образом и	4	3
95	в их	3	3
96	не на	2	3
97	что для	7	3
98	там где	2	3
99	мы находим	2	3
100	здесь мы	2	3
101	не в	8	3
102	сказать что	7	3
103	между тем	4	3
104	но он	3	3
105	к которому	2	3
106	если бы	6	2
107	видим что	3	2
108	с другой	3	2
109	это не	2	2
110	не как	3	2
111	в других	2	2
112	в одном	2	2
113	на самом	5	2
114	это в	2	2
115	значение и	2	2
116	что он	13	2
117	бы и	3	2
118	интерес к	2	2
119	и эти	2	2
120	ни в	2	2
121	говорит о	2	2
122	и как	7	2
123	но это	2	2
124	в узком	2	2
125	из всех	2	2
126	а на	4	2
127	две части	2	2
128	то время	3	2
129	было бы	11	2
130	и сам	4	2
131	в действительности	4	2
132	из них	4	2
133	несмотря на	4	2
134	себе и	2	2
135	а в	4	2
136	к ним	2	2
137	указывает что	4	2
138	все те	2	2
139	что на	4	2
140	точка зрения	2	2
141	его жизни	2	2
142	все же	4	2
143	действующих лиц	3	2
144	в своей	3	2
145	когда он	10	2
146	вместе с	2	2
147	самом деле	16	2
148	данном случае	4	2
149	что она	16	2
150	только на	5	2
151	другой стороны	2	2
152	целый ряд	6	2
153	так же	18	2
154	как раз	5	2
155	не может	17	2
156	в каком	3	2
157	как к	3	2
158	того как	4	2
159	то ни	2	2
160	у всех	2	2
161	образом в	3	2
162	а не	7	2
163	для того	13	2
164	из которых	2	2
165	к нему	2	2
166	и для	4	2
167	с точки	10	2
168	бы то	2	2
169	и те	4	2
170	мы не	3	2
171	в данном	4	2
172	и то	3	2
173	с этой	4	2
174	и совершенно	3	2
175	также и	2	2
176	в которых	3	2
177	и при	2	2
178	лиц и	2	2
179	он дает	2	2
180	что они	7	2
181	далеко не	5	2
182	с тем	11	2
183	не потому	2	2
184	это очень	2	2
185	не могли	3	2
186	он говорит	5	2
