N	2gram	Bakhtin_Pr_2	FransuaR
1	и в	45	41
2	то есть	50	20
3	таким образом	11	19
4	в этом	20	15
5	как и	14	14
6	то же	5	13
7	все эти	4	13
8	мы уже	3	12
9	в его	22	12
10	прежде всего	11	11
11	в том	8	11
12	как мы	8	11
13	в себе	5	11
14	так и	3	10
15	все это	5	10
16	в то	5	10
17	и его	8	9
18	не в	8	9
19	же время	3	9
20	но и	15	9
21	и т.п	6	9
22	в своем	5	9
23	что в	6	9
24	в конце	4	8
25	и от	3	8
26	то что	5	8
27	но в	6	8
28	в них	4	7
29	вовсе не	7	7
30	в романе	3	7
31	как бы	15	7
32	в нем	20	7
33	и не	42	7
34	у него	6	6
35	все они	4	6
36	это не	3	6
37	ни в	2	6
38	мы видим	2	6
39	есть в	8	6
40	для него	9	6
41	и до	4	6
42	только в	9	6
43	о том	3	6
44	уже в	4	5
45	к этому	4	5
46	не только	16	5
47	и к	2	5
48	в другое	2	5
49	в ней	7	5
50	что и	5	5
51	мы видели	3	5
52	как в	4	5
53	того как	3	5
54	и у	2	5
55	а в	3	5
56	к нему	11	5
57	и для	2	5
58	так же	5	5
59	точки зрения	19	5
60	потому что	8	5
61	том числе	2	4
62	хотя и	2	4
63	из одного	2	4
64	в образе	3	4
65	и здесь	2	4
66	том что	7	4
67	но все	4	4
68	одна из	3	4
69	все что	3	4
70	было бы	4	4
71	в сущности	7	4
72	может быть	18	4
73	он не	9	4
74	в виду	2	4
75	уже говорили	2	4
76	должно быть	4	4
77	рядом с	3	4
78	и на	7	4
79	и с	7	4
80	конце концов	3	4
81	ничего не	3	4
82	поэтому и	3	3
83	я не	6	3
84	сам он	2	3
85	и другие	4	3
86	что у	4	3
87	нового времени	3	3
88	с образом	3	3
89	в одном	6	3
90	и потому	6	3
91	он может	2	3
92	в мире	3	3
93	но это	2	3
94	в своей	6	3
95	есть и	3	3
96	при этом	2	3
97	из них	9	3
98	например в	2	3
99	все то	2	3
100	и их	6	3
101	и эта	3	3
102	таким же	2	3
103	о нем	6	3
104	выражение в	3	3
105	что он	7	3
106	с ее	3	3
107	проявляется в	2	3
108	жизни и	15	3
109	во всех	4	3
110	в форме	2	3
111	в их	4	3
112	не может	24	3
113	не было	2	3
114	на них	2	3
115	в той	3	3
116	тем самым	2	3
117	с точки	9	3
118	не имеет	3	3
119	и по	2	3
120	можно было	2	3
121	с ними	4	3
122	ничем не	2	3
123	тем что	2	3
124	не на	4	3
125	не знает	4	3
126	его в	3	3
127	так сказать	7	3
128	так как	5	3
129	все его	3	3
130	перед нами	4	2
131	что все	3	2
132	в человеке	10	2
133	с его	8	2
134	все время	3	2
135	где она	2	2
136	именно в	3	2
137	этой новой	2	2
138	а на	2	2
139	и др	4	2
140	с начала	2	2
141	никогда не	17	2
142	числе и	2	2
143	в этих	4	2
144	и со	2	2
145	характерно что	2	2
146	здесь и	2	2
147	другими словами	2	2
148	в одной	5	2
149	же что	3	2
150	человека в	5	2
151	его целом	3	2
152	на службу	2	2
153	переходим к	2	2
154	и ее	7	2
155	отношению к	8	2
156	и как	2	2
157	всего этого	3	2
158	они и	2	2
159	точка зрения	7	2
160	в большинстве	2	2
161	до конца	7	2
162	отношение к	8	2
163	тот же	2	2
164	еще не	9	2
165	того что	3	2
166	не совсем	2	2
167	одной из	2	2
168	все те	2	2
169	здесь нет	2	2
170	не есть	2	2
171	остановимся на	2	2
172	всего романа	2	2
173	начала и	2	2
174	в процессе	2	2
175	и всегда	2	2
176	по отношению	8	2
177	нигде не	6	2
178	в особенности	2	2
179	этом отношении	2	2
180	и других	3	2
181	и человеческой	2	2
182	находится в	2	2
183	и вот	2	2
184	а не	10	2
185	свое время	2	2
186	а только	2	2
187	из которых	2	2
188	уже не	6	2
189	что значит	2	2
190	жизнь и	3	2
191	или в	2	2
192	в результате	3	2
193	их в	7	2
194	в словах	2	2
195	в литературе	6	2
196	имеем в	2	2
197	во все	2	2
198	может стать	2	2
199	и т.д	3	2
200	далеко не	4	2
201	как он	4	2
202	в свое	2	2
203	связан с	2	2
204	большинстве случаев	2	2
205	бы в	5	2
206	в чем	2	2
207	в которой	2	2
208	с ним	8	2
209	в области	2	2
210	мы имеем	2	2
211	нет ни	3	2
212	это было	2	2
