N	2gram	Vygotskiy__4	StatiiOP
1	и в	20	44
2	в том	42	36
3	что в	19	30
4	том что	35	29
5	в этом	24	21
6	то что	15	18
7	не только	15	18
8	было бы	8	17
9	а в	2	17
10	о том	5	17
11	и не	8	16
12	а не	7	16
13	может быть	12	15
14	в данном	2	14
15	в области	4	14
16	как в	5	13
17	можно было	6	13
18	не в	4	12
19	в этой	3	11
20	самом деле	7	11
21	того чтобы	7	11
22	точки зрения	24	11
23	ясно что	2	10
24	для того	5	10
25	что он	6	10
26	но и	9	10
27	но в	3	10
28	только в	10	10
29	в отношении	10	9
30	с другой	12	9
31	если бы	5	9
32	как и	9	9
33	того что	10	9
34	также и	2	9
35	так и	5	9
36	в его	11	9
37	все же	5	8
38	из них	4	8
39	не может	6	8
40	и его	5	8
41	это не	5	8
42	с точки	11	8
43	прежде всего	2	7
44	в самом	6	7
45	для нас	4	7
46	другой стороны	9	7
47	таким образом	25	7
48	этом отношении	7	7
49	сказать что	6	7
50	что они	14	7
51	потому что	12	6
52	из этих	2	6
53	так что	3	6
54	для него	2	6
55	что и	9	6
56	в своей	7	6
57	данном случае	2	6
58	со стороны	3	6
59	именно в	3	6
60	в той	2	6
61	во всяком	4	6
62	всяком случае	3	6
63	не менее	3	5
64	никогда не	5	5
65	такой же	2	5
66	так же	11	5
67	что мы	7	5
68	совершенно не	3	5
69	в нем	2	5
70	в целом	11	5
71	той же	6	5
72	то же	16	5
73	этой области	2	5
74	в слове	2	5
75	и то	10	5
76	тем что	7	5
77	могут быть	7	5
78	все эти	5	5
79	так как	10	5
80	в основу	2	4
81	речь идет	5	4
82	что это	2	4
83	в частности	5	4
84	это слово	2	4
85	столь же	3	4
86	это в	2	4
87	является не	4	4
88	и что	8	4
89	в качестве	21	4
90	как бы	7	4
91	на то	5	4
92	заключается в	18	4
93	не имеет	2	4
94	как это	9	4
95	в которой	3	4
96	к которому	3	4
97	в основе	17	3
98	не являются	3	3
99	а с	2	3
100	тому что	4	3
101	в какой	3	3
102	и с	4	3
103	с этой	4	3
104	не является	5	3
105	должна быть	2	3
106	в каждом	2	3
107	очень часто	2	3
108	ни в	3	3
109	в начале	2	3
110	же как	6	3
111	чем в	3	3
112	но не	3	3
113	того же	9	3
114	еще не	2	3
115	в деле	3	3
116	и для	4	3
117	не по	2	3
118	в ней	2	3
119	даже в	2	3
120	и тем	8	3
121	из истории	2	3
122	в истории	10	3
123	внимание на	3	3
124	ничего общего	3	3
125	и только	4	3
126	по мнению	2	3
127	в виде	3	3
128	с одной	9	3
129	что оно	4	3
130	говорит что	3	3
131	на этот	3	3
132	тем же	4	3
133	в таком	2	3
134	значит что	2	3
135	в чем	3	3
136	в результате	8	3
137	в каком	2	3
138	обстоятельство что	3	3
139	вопроса о	2	3
140	во многих	2	3
141	между тем	9	3
142	с этим	5	3
143	может не	2	2
144	том числе	2	2
145	что все	3	2
146	уже в	6	2
147	нисколько не	2	2
148	на которое	2	2
149	одним и	3	2
150	в этих	3	2
151	в своем	4	2
152	вообще не	2	2
153	и во	3	2
154	в наших	2	2
155	смысле этого	7	2
156	что на	2	2
157	этом случае	3	2
158	раз в	2	2
159	который не	2	2
160	ли не	2	2
161	по существу	3	2
162	идет о	3	2
163	и более	7	2
164	если не	2	2
165	при этом	12	2
166	случае не	2	2
167	что при	2	2
168	что с	4	2
169	одной стороны	9	2
170	с нашей	4	2
171	со всеми	3	2
172	этого вопроса	2	2
173	в данной	2	2
174	в сущности	4	2
175	но для	2	2
176	а также	2	2
177	свое время	2	2
178	этого слова	11	2
179	целого ряда	2	2
180	никаких оснований	2	2
181	такого рода	6	2
182	которые в	4	2
183	в первую	4	2
184	и речи	2	2
185	первую очередь	4	2
186	и тогда	2	2
187	целый ряд	5	2
188	в свое	2	2
189	то обстоятельство	3	2
190	тем самым	7	2
191	и у	2	2
192	и те	4	2
193	не знает	2	2
194	числе и	2	2
195	что этот	2	2
196	их в	2	2
197	у него	2	2
198	что эта	3	2
199	в себе	10	2
200	в сознании	4	2
201	по своей	6	2
202	что здесь	2	2
203	в равной	3	2
204	его в	6	2
205	и это	2	2
206	том смысле	2	2
207	к нему	2	2
208	мы имеем	2	2
209	равной мере	3	2
