N	2gram	Bakhtin_Pr_1	StatiiOP
1	и в	23	25
2	в этом	25	24
3	в том	11	20
4	что в	8	19
5	что он	10	19
6	может быть	21	19
7	тем что	3	19
8	том что	9	15
9	в этой	4	14
10	в его	24	12
11	то что	18	12
12	не только	13	12
13	в этих	2	11
14	прежде всего	7	10
15	таким образом	11	10
16	и не	34	10
17	у него	6	9
18	но и	11	9
19	все это	7	8
20	как например	2	8
21	в своих	2	8
22	о том	2	8
23	это не	10	7
24	было бы	6	7
25	не может	11	7
26	точки зрения	21	7
27	из его	3	7
28	в то	10	7
29	из этих	2	6
30	в конце	5	6
31	не в	6	6
32	только в	8	6
33	как бы	28	6
34	как в	6	6
35	как на	2	6
36	а в	7	6
37	и на	10	6
38	в области	3	6
39	между тем	5	6
40	то же	10	5
41	в них	3	5
42	потому что	12	5
43	с другой	2	5
44	ни в	3	5
45	в котором	2	5
46	и это	5	5
47	а не	20	5
48	того что	2	5
49	другой стороны	2	5
50	он не	4	5
51	отношения между	2	5
52	так и	10	5
53	но в	4	5
54	этом отношении	5	4
55	всяком случае	3	4
56	точка зрения	7	4
57	по крайней	2	4
58	в жизни	6	4
59	в каждом	8	4
60	этом смысле	9	4
61	это в	2	4
62	была бы	2	4
63	а как	6	4
64	в смысле	2	4
65	крайней мере	2	4
66	как и	8	4
67	мы видим	3	4
68	но это	5	4
69	должна была	4	4
70	можно сказать	2	4
71	если бы	10	4
72	например в	3	4
73	и к	4	4
74	на его	2	4
75	он говорит	2	4
76	и тем	2	4
77	в своей	11	4
78	в целом	4	4
79	отличается от	2	4
80	не было	3	4
81	лишь в	3	4
82	из которых	2	4
83	с точки	15	4
84	к нему	3	4
85	и для	3	4
86	и с	4	4
87	сказать что	5	4
88	во всяком	4	4
89	все же	5	4
90	в которой	4	4
91	то время	2	4
92	ничего не	6	4
93	на вопрос	2	3
94	что все	3	3
95	уже в	5	3
96	с его	6	3
97	вот что	2	3
98	тому что	2	3
99	к этому	2	3
100	же время	7	3
101	и здесь	3	3
102	всех этих	3	3
103	его как	5	3
104	для него	15	3
105	кроме того	3	3
106	до конца	5	3
107	несмотря на	6	3
108	и наконец	5	3
109	конце концов	4	3
110	все эти	8	3
111	со стороны	2	3
112	по этому	2	3
113	в их	3	3
114	как раз	4	3
115	уже не	8	3
116	и его	13	3
117	что для	2	3
118	но он	2	3
119	говорить о	2	3
120	так как	7	3
121	в творчестве	5	3
122	сам он	3	2
123	для его	3	2
124	никогда не	5	2
125	себя и	2	2
126	он может	3	2
127	точку зрения	4	2
128	и у	4	2
129	не столько	3	2
130	но они	4	2
131	и во	2	2
132	в одной	4	2
133	в рамках	2	2
134	в духе	3	2
135	вовсе не	8	2
136	его к	4	2
137	самого начала	3	2
138	что именно	2	2
139	как мы	5	2
140	на котором	2	2
141	не как	12	2
142	но все	4	2
143	есть в	3	2
144	но не	8	2
145	до сих	2	2
146	своего времени	2	2
147	еще не	5	2
148	в самом	8	2
149	в сущности	5	2
150	во всех	5	2
151	одна из	2	2
152	что из	2	2
153	на себе	2	2
154	один из	2	2
155	как можно	2	2
156	вместе с	2	2
157	сих пор	2	2
158	в форме	6	2
159	не на	3	2
160	в отношении	2	2
161	с ее	2	2
162	и других	5	2
163	которые были	3	2
164	от того	2	2
165	а потому	2	2
166	в произведениях	2	2
167	заключается в	2	2
168	самом деле	5	2
169	с самого	2	2
170	для того	2	2
171	в драме	5	2
172	и по	2	2
173	той же	6	2
174	мы не	2	2
175	в которых	2	2
176	то он	3	2
177	слово в	2	2
178	тем как	4	2
179	в результате	4	2
180	то и	2	2
181	ни на	2	2
182	он и	5	2
183	он писал	3	2
184	но как	3	2
185	этого слова	2	2
186	так сказать	3	2
187	заметить что	2	2
188	в каждой	2	2
189	не потому	2	2
190	в плане	5	2
191	то есть	24	2
