N	2gram	Vygotskiy__4	FransuaR
1	и в	20	49
2	прежде всего	2	19
3	в его	11	18
4	не только	15	17
5	и его	5	17
6	и на	6	17
7	и не	8	15
8	в этом	24	15
9	только в	10	13
10	но и	9	13
11	как и	9	11
12	как бы	7	11
13	и т.п	2	11
14	в этой	3	10
15	для него	2	9
16	в нем	2	9
17	в сущности	4	8
18	все же	5	7
19	один из	3	7
20	не может	6	7
21	таким образом	25	7
22	то же	16	7
23	все эти	5	7
24	как мы	13	7
25	именно в	3	6
26	то что	15	6
27	в истории	10	6
28	мы уже	5	6
29	так и	5	6
30	сказать что	6	6
31	и с	4	6
32	точки зрения	24	6
33	так как	10	6
34	никогда не	5	5
35	в своем	4	5
36	уже в	6	5
37	из этих	2	5
38	в начале	2	5
39	но не	3	5
40	при этом	12	5
41	тот же	9	5
42	может быть	12	5
43	уже говорили	2	5
44	в своей	7	5
45	с точки	11	5
46	роль в	4	5
47	и более	7	4
48	с другой	12	4
49	и во	3	4
50	и к	5	4
51	в себе	10	4
52	том что	35	4
53	в свое	2	4
54	в этих	3	4
55	этот процесс	6	4
56	а в	2	4
57	в области	4	4
58	тем что	7	4
59	но в	3	4
60	место в	2	3
61	связана с	2	3
62	но они	2	3
63	с одной	9	3
64	другими словами	2	3
65	на все	3	3
66	в собственном	7	3
67	что он	6	3
68	в том	42	3
69	а затем	2	3
70	во всем	3	3
71	своего развития	10	3
72	одной стороны	9	3
73	было бы	8	3
74	из них	4	3
75	в самом	6	3
76	свое время	2	3
77	даже в	2	3
78	раз в	2	3
79	мы видели	6	3
80	к этим	2	3
81	ни в	3	3
82	образов и	2	3
83	другой стороны	9	3
84	этом отношении	7	3
85	и других	3	3
86	к нему	2	3
87	можно было	6	3
88	также и	2	3
89	их в	2	3
90	далеко не	2	3
91	о том	5	3
92	и это	2	3
93	в виду	3	3
94	под влиянием	2	2
95	содержит в	2	2
96	связи с	3	2
97	что в	19	2
98	могут быть	7	2
99	в нашем	4	2
100	понятно что	2	2
101	в качестве	21	2
102	не подлежит	3	2
103	это в	2	2
104	как известно	3	2
105	в смысле	4	2
106	на то	5	2
107	в условиях	3	2
108	в отношении	10	2
109	по существу	3	2
110	что они	14	2
111	он видит	2	2
112	по сравнению	4	2
113	еще не	2	2
114	и другие	9	2
115	со всеми	3	2
116	совершенно не	3	2
117	такого рода	6	2
118	в первую	4	2
119	видеть в	2	2
120	одним из	2	2
121	у него	2	2
122	в ней	2	2
123	в него	2	2
124	себе и	3	2
125	вместе с	8	2
126	собственном смысле	7	2
127	в их	12	2
128	целый ряд	5	2
129	в связи	3	2
130	того как	2	2
131	ключ к	4	2
132	того чтобы	7	2
133	мы наблюдаем	2	2
134	так же	11	2
135	что слово	2	2
136	на основе	10	2
137	тому как	2	2
138	во всяком	4	2
139	одной из	3	2
140	подобно тому	2	2
141	на его	3	2
142	мы должны	11	2
143	они являются	7	2
144	и т.д	2	2
145	сравнению с	3	2
146	здесь не	2	2
147	всяком случае	3	2
148	мы можем	5	2
