N	2gram	Bakhtin_Fr_3	Myslijsy
1	то есть	18	34
2	потому что	2	33
3	то что	5	29
4	может быть	9	26
5	таким образом	10	24
6	в том	8	23
7	и в	40	23
8	в этом	15	23
9	и не	13	18
10	что в	12	17
11	в языке	2	16
12	при этом	3	15
13	только в	3	15
14	как и	11	14
15	в себе	3	14
16	то же	7	14
17	так как	4	14
18	если бы	3	13
19	том что	4	12
20	не было	5	12
21	а не	5	12
22	но и	11	11
23	не может	3	11
24	и потому	4	10
25	по отношению	3	10
26	не только	13	10
27	тем что	3	10
28	между тем	3	9
29	в своем	7	8
30	было бы	4	8
31	отношению к	2	8
32	другими словами	3	8
33	мы не	2	8
34	сказать что	3	8
35	о том	4	8
36	но в	8	8
37	это не	2	7
38	в нем	5	7
39	что и	3	7
40	вовсе не	12	7
41	как в	3	7
42	с этим	2	7
43	этого слова	2	7
44	и к	3	6
45	для того	3	6
46	вместе с	3	6
47	в которой	2	6
48	так и	3	6
49	уже в	2	5
50	для него	5	5
51	в его	13	5
52	как бы	3	5
53	к нему	2	5
54	все это	4	5
55	не менее	2	5
56	а в	3	5
57	образом в	2	5
58	слова и	2	5
59	так сказать	5	5
60	думать что	2	4
61	и все	9	4
62	что он	2	4
63	до сих	4	4
64	можно сказать	2	4
65	в одном	7	4
66	и о	4	4
67	в котором	2	4
68	между ними	3	4
69	сих пор	4	4
70	только на	4	4
71	слово в	3	4
72	в истории	4	4
73	в той	6	4
74	того чтобы	4	4
75	хотя бы	2	4
76	точки зрения	2	4
77	в данном	4	4
78	в то	6	4
79	видно что	4	4
80	и с	8	4
81	слова в	2	3
82	ее не	2	3
83	до того	2	3
84	и есть	3	3
85	связи с	6	3
86	в этих	6	3
87	в них	9	3
88	с нею	2	3
89	именно в	2	3
90	но это	3	3
91	переход от	2	3
92	же время	6	3
93	кроме того	3	3
94	еще не	3	3
95	и если	2	3
96	мы уже	13	3
97	например в	2	3
98	на его	2	3
99	в самом	6	3
100	и следовательно	3	3
101	в виду	7	3
102	так в	4	3
103	связь между	3	3
104	той же	8	3
105	в разных	2	3
106	все эти	8	3
107	и других	6	3
108	те же	5	3
109	на самом	3	3
110	лишь в	2	3
111	самом деле	3	3
112	должны быть	2	3
113	ко всем	3	3
114	и на	8	3
115	это есть	2	3
116	и до	8	3
117	их в	3	3
118	и так	2	3
119	даже и	2	3
120	там где	3	3
121	только для	3	2
122	во время	8	2
123	не были	2	2
124	том же	2	2
125	и как	3	2
126	в нашем	4	2
127	все что	2	2
128	в состоянии	2	2
129	с другой	2	2
130	связь и	2	2
131	из этих	2	2
132	для понимания	3	2
133	отношение к	8	2
134	и здесь	4	2
135	в ее	3	2
136	у нас	4	2
137	из этого	2	2
138	об этом	3	2
139	есть и	2	2
140	значение этого	2	2
141	в сущности	9	2
142	значительной степени	2	2
143	в ней	4	2
144	он не	9	2
145	и др	7	2
146	даже в	4	2
147	один из	4	2
148	и мысли	3	2
149	и это	2	2
150	в мире	4	2
151	конечно не	2	2
152	данном случае	2	2
153	и прежде	3	2
154	этот образ	7	2
155	мы видим	5	2
156	и для	5	2
157	в течение	2	2
158	еще более	4	2
159	хотя в	2	2
160	дело не	3	2
161	и они	2	2
162	как мы	10	2
163	здесь мы	2	2
164	и у	2	2
165	и даже	4	2
166	не так	3	2
167	и его	17	2
168	в других	3	2
169	можно было	3	2
170	нас в	2	2
171	в своих	5	2
172	в более	3	2
173	влияние на	2	2
174	его к	2	2
175	в таких	3	2
176	в ту	7	2
177	одном из	2	2
178	в области	4	2
179	и сама	2	2
180	имеет в	2	2
