N	2gram	Bakhtin_Pr_5	Problemy
1	и не	27	31
2	и в	35	29
3	в его	21	24
4	может быть	14	24
5	а не	4	22
6	в этом	14	22
7	как бы	31	19
8	в нем	16	19
9	точки зрения	7	19
10	для него	14	18
11	у достоевского	12	16
12	не только	10	15
13	то что	10	15
14	не как	3	14
15	но и	14	14
16	и его	14	14
17	то же	15	14
18	рядом с	4	14
19	в пределах	11	13
20	уже не	3	13
21	с точки	2	13
22	как и	18	12
23	о себе	17	12
24	достоевского в	3	12
25	не может	18	12
26	таким образом	7	12
27	в одном	6	10
28	этом смысле	3	10
29	в самом	6	10
30	из подполья	35	10
31	в то	11	10
32	только в	6	10
33	героя и	10	10
34	там где	7	10
35	с его	7	9
36	это не	3	9
37	себе самом	5	9
38	все же	8	9
39	но не	6	9
40	же время	10	9
41	о нем	2	9
42	одного сознания	3	9
43	все эти	3	9
44	достоевского как	2	9
45	в каждом	6	8
46	в своем	2	8
47	до конца	4	8
48	по себе	4	8
49	что он	24	8
50	что в	6	8
51	самого героя	3	8
52	отношению к	7	8
53	последнее слово	4	8
54	в своей	4	8
55	по отношению	6	8
56	потому что	8	8
57	в том	5	8
58	слово о	7	7
59	слово героя	4	7
60	мире достоевского	3	7
61	прежде всего	12	7
62	вовсе не	7	7
63	а как	2	7
64	том что	3	7
65	не в	10	7
66	за пределы	3	7
67	так и	8	7
68	в форме	3	7
69	достоевского и	2	7
70	и как	2	7
71	а в	7	7
72	с другими	2	7
73	и на	6	7
74	в себе	5	7
75	в романах	5	7
76	но в	19	7
77	все это	14	6
78	в одной	3	6
79	в конце	5	6
80	в кругозор	2	6
81	его целом	2	6
82	о мире	8	6
83	сливается с	4	6
84	в целом	3	6
85	к нему	13	6
86	как в	5	6
87	как раз	4	6
88	самом деле	10	6
89	в мире	4	6
90	так же	7	6
91	говорит он	4	6
92	его в	4	6
93	так как	4	6
94	сознания и	4	5
95	романах достоевского	4	5
96	было бы	3	5
97	но все	4	5
98	еще не	7	5
99	это и	3	5
100	в сущности	14	5
101	дело идет	3	5
102	у него	4	5
103	он не	13	5
104	той же	2	5
105	на самом	9	5
106	в творчестве	4	5
107	конце концов	3	5
108	во всяком	4	5
109	между тем	4	5
110	он и	5	5
111	сознание и	2	5
112	для достоевского	2	5
113	творчестве достоевского	7	5
114	и это	5	5
115	с ним	7	5
116	ничего не	3	5
117	произведениях достоевского	2	5
118	в плане	6	5
119	или как	3	5
120	человек из	7	4
121	раз и	3	4
122	бы и	2	4
123	что и	3	4
124	эта особенность	2	4
125	должна была	2	4
126	в построении	2	4
127	так чтобы	4	4
128	ивана карамазова	4	4
129	но это	6	4
130	и с	12	4
131	даже в	5	4
132	он есть	2	4
133	и для	8	4
134	тем что	4	4
135	но эта	2	4
136	как мы	8	4
137	героя в	5	4
138	другого человека	3	4
139	и наконец	7	4
140	должно быть	3	4
141	их в	2	4
142	в произведении	2	4
143	так сказать	2	4
144	что же	7	4
145	он знает	3	3
146	уже в	3	3
147	я не	8	3
148	он сам	6	3
149	для его	2	3
150	никогда не	4	3
151	в них	4	3
152	с другой	4	3
153	точек зрения	2	3
154	ни в	2	3
155	и слово	8	3
156	достоевского нет	3	3
157	но именно	2	3
158	как другой	4	3
159	в произведениях	2	3
160	диалог в	2	3
161	всяком случае	4	3
162	человека из	13	3
163	себе и	7	3
164	на него	5	3
165	и внутренне	2	3
166	другой стороны	3	3
167	тому что	2	3
168	например в	2	3
169	себе самому	18	3
170	приводит к	2	3
171	и у	4	3
172	друг друга	2	3
173	мире а	2	3
174	тому как	2	3
175	ее как	3	3
176	сказать что	3	3
177	он в	4	3
178	подобно тому	2	3
179	время не	3	3
180	как к	5	3
181	но как	4	3
182	за ним	2	3
183	не знает	6	3
184	как будто	4	3
185	мы должны	3	3
186	отношении к	7	3
187	и самое	2	3
188	бы в	4	3
189	все его	4	3
190	на вопрос	2	2
191	достоевский заставляет	2	2
192	самого начала	8	2
193	все время	4	2
194	всех этих	2	2
195	уже и	2	2
196	ни был	2	2
197	бы уже	4	2
198	себя и	8	2
199	однако в	2	2
200	нему и	4	2
201	человек и	4	2
202	друг другу	4	2
203	его и	3	2
204	то ни	3	2
205	ибо в	3	2
206	хотя бы	2	2
207	обращено к	2	2
208	с этой	2	2
209	и во	3	2
210	и от	3	2
211	он все	2	2
212	себя сам	2	2
213	те же	2	2
214	в жизни	2	2
215	именно потому	2	2
216	вопрос о	2	2
217	чужого сознания	4	2
218	его к	3	2
219	и к	12	2
220	слову героя	2	2
221	мы остановимся	3	2
222	так что	5	2
223	последним словом	2	2
224	из его	2	2
225	чужое слово	6	2
226	в обычном	2	2
227	бы то	3	2
228	при этом	2	2
229	благодаря этому	2	2
230	тот же	4	2
231	и сам	7	2
232	кажется что	2	2
233	друг с	4	2
234	со своим	2	2
235	если б	3	2
236	бы он	2	2
237	конечно не	2	2
238	наконец в	4	2
239	не о	4	2
240	одном сознании	2	2
241	этого самосознания	2	2
242	в котором	3	2
243	и тон	3	2
244	как можно	2	2
245	и со	3	2
246	в большинстве	2	2
247	на его	4	2
248	войти в	2	2
249	отношение к	6	2
250	ни одного	9	2
251	но эти	2	2
252	момент его	2	2
253	мы уже	8	2
254	себя самого	7	2
255	ни было	3	2
256	из своего	4	2
257	в отношении	9	2
258	и даже	5	2
259	что оно	2	2
260	записок из	3	2
261	слово в	2	2
262	в той	4	2
263	и что	6	2
264	к себе	18	2
265	него нет	2	2
266	на этот	2	2
267	к другому	16	2
268	образа героя	3	2
269	с собою	5	2
270	можно было	2	2
271	для других	3	2
272	в которых	2	2
273	себя как	3	2
274	в ней	2	2
275	но он	4	2
276	самим собою	9	2
277	для себя	7	2
278	голос самого	2	2
279	героя но	2	2
280	большинстве случаев	2	2
281	голоса в	2	2
282	сочетания голосов	2	2
283	чужому сознанию	3	2
284	в которой	2	2
285	мысли в	2	2
286	же не	4	2
