N	2gram	Losev_Dial_4	Vladivir
1	и в	15	40
2	то что	16	28
3	и не	30	25
4	не только	8	25
5	учение о	5	24
6	но и	4	18
7	в том	11	18
8	том что	10	18
9	что в	7	17
10	также и	4	17
11	в этом	11	16
12	так что	6	14
13	в его	4	14
14	не может	11	14
15	точки зрения	14	13
16	вовсе не	6	13
17	в виде	3	13
18	только в	7	13
19	а именно	6	12
20	сказать что	6	12
21	даже и	3	12
22	никогда не	2	11
23	таким образом	5	11
24	потому что	10	11
25	о том	5	11
26	едва ли	3	11
27	прежде всего	11	10
28	тем не	2	10
29	ни в	8	10
30	это есть	13	10
31	не просто	7	10
32	и потому	3	10
33	не есть	40	10
34	как раз	4	10
35	и его	7	10
36	не менее	2	9
37	что это	13	9
38	уже не	9	9
39	есть только	3	9
40	и с	4	9
41	и то	3	9
42	в своей	3	9
43	что же	2	9
44	в себе	8	9
45	в своем	5	8
46	в этой	4	8
47	может быть	17	8
48	так же	4	8
49	и что	9	8
50	а не	18	8
51	что все	4	7
52	и как	4	7
53	и если	3	7
54	хотя и	6	7
55	так как	14	7
56	с тем	4	7
57	того что	13	7
58	в то	6	7
59	что и	6	7
60	вместе с	2	7
61	как и	7	7
62	оно есть	4	6
63	да и	2	6
64	это значит	8	6
65	кроме того	2	6
66	и даже	6	6
67	не мог	2	6
68	и на	5	6
69	по себе	13	6
70	об этом	3	6
71	то в	5	6
72	во всем	2	6
73	в смысле	5	6
74	не будет	2	6
75	так и	5	6
76	иной раз	3	6
77	хотя бы	4	6
78	с точки	9	6
79	но это	4	6
80	и это	8	6
81	значит что	9	6
82	не говорит	5	5
83	но если	5	5
84	должно быть	2	5
85	отношения к	3	5
86	в отношении	2	5
87	не было	2	5
88	все эти	3	5
89	никакого отношения	2	5
90	в ней	5	5
91	в истории	3	5
92	это учение	2	5
93	тоже не	2	5
94	отнюдь не	4	5
95	в одном	4	5
96	что он	7	5
97	у нас	3	5
98	мы уже	3	5
99	в данном	3	5
100	тем что	2	5
101	ничего общего	4	5
102	ничего не	17	5
103	то следовательно	2	4
104	точно так	2	4
105	вопрос о	2	4
106	на то	5	4
107	и можно	5	4
108	что если	3	4
109	мог бы	2	4
110	в самом	2	4
111	есть все	2	4
112	в котором	2	4
113	от того	2	4
114	не имеет	14	4
115	поскольку он	2	4
116	бы и	3	4
117	в результате	6	4
118	мы должны	4	4
119	при помощи	3	4
120	как это	2	4
121	как идея	2	4
122	и все	11	4
123	есть и	3	4
124	еще не	4	4
125	было бы	9	4
126	и о	8	4
127	никак не	2	4
128	говорит о	3	4
129	то же	9	4
130	в течение	4	4
131	если мы	5	4
132	в каком	5	4
133	все же	2	4
134	но в	3	4
135	перед нами	6	3
136	я не	5	3
137	в качестве	2	3
138	то ни	4	3
139	это не	12	3
140	всегда есть	2	3
141	из этих	2	3
142	человека и	2	3
143	и нельзя	2	3
144	только о	3	3
145	но все	2	3
146	при этом	2	3
147	но для	2	3
148	как бы	14	3
149	в виду	9	3
150	был бы	2	3
151	и тут	3	3
152	и тем	6	3
153	в нем	5	3
154	ни с	4	3
155	что есть	2	3
156	и только	2	3
157	именно в	5	3
158	что здесь	3	3
159	или не	4	3
160	в абсолютном	2	3
161	мы имеем	5	3
162	нисколько не	2	3
163	если бы	6	3
164	само по	4	3
165	этом смысле	4	3
166	но о	2	3
167	и чисто	5	3
168	с их	4	3
169	за пределы	3	3
170	оно не	2	3
171	если есть	2	3
