N	2gram	Propp_Isto_5	Problema
1	то что	7	38
2	и не	11	37
3	вовсе не	2	37
4	и в	25	35
5	сказать что	2	24
6	не только	13	24
7	том что	8	19
8	о том	7	18
9	может быть	17	18
10	в этом	10	17
11	но и	13	16
12	и вообще	3	16
13	что мы	2	14
14	только в	7	14
15	не менее	4	13
16	и что	8	13
17	потому что	7	13
18	не может	6	13
19	тем не	4	12
20	в том	6	12
21	того что	2	12
22	что в	8	11
23	прежде всего	6	11
24	так что	2	11
25	и с	3	10
26	еще не	8	10
27	а не	2	10
28	в данном	3	10
29	ничего не	2	10
30	для нас	5	9
31	в этой	3	9
32	уже не	11	8
33	ясно что	5	8
34	по себе	2	8
35	все же	10	8
36	при помощи	7	8
37	этом случае	7	7
38	все эти	8	7
39	в его	12	7
40	так как	11	7
41	мы не	5	7
42	с другой	9	6
43	что все	4	6
44	можно сказать	2	6
45	но это	7	6
46	мы и	2	6
47	о чем	2	6
48	и т	20	6
49	а именно	4	6
50	т д	18	6
51	в то	3	6
52	на то	2	6
53	и для	2	6
54	мы можем	2	6
55	в виде	9	6
56	в частности	7	5
57	представление о	17	5
58	данном случае	2	5
59	в связи	4	5
60	с этим	5	5
61	с одной	7	5
62	так же	5	5
63	и на	8	5
64	и все	3	5
65	как и	7	5
66	связи с	8	5
67	но уже	3	5
68	то же	4	5
69	как мы	5	5
70	одной стороны	7	5
71	другой стороны	8	5
72	с другими	4	5
73	и это	4	5
74	в этих	6	4
75	и как	3	4
76	это значит	2	4
77	как бы	2	4
78	и тем	4	4
79	все это	4	4
80	таким образом	9	4
81	а в	3	4
82	их в	3	4
83	и здесь	7	4
84	тем что	10	4
85	если бы	2	4
86	все еще	4	4
87	что он	22	4
88	но не	5	4
89	что при	3	4
90	до сих	2	4
91	не будем	5	4
92	сих пор	2	4
93	если не	4	4
94	самом деле	2	4
95	которой он	2	4
96	значит что	2	4
97	уже в	2	3
98	вопрос о	2	3
99	несмотря на	2	3
100	мы уже	4	3
101	никто не	3	3
102	только один	3	3
103	один из	2	3
104	но мы	3	3
105	то это	3	3
106	в целом	3	3
107	здесь мы	5	3
108	и по	2	3
109	в истории	4	3
110	мы должны	4	3
111	его в	9	3
112	с тем	8	3
113	уже и	2	3
114	тогда когда	2	3
115	о которых	2	3
116	ли он	2	3
117	только тогда	2	3
118	одна из	2	3
119	она не	2	3
120	на том	3	3
121	не знаем	3	3
122	оказывается что	2	3
123	мы здесь	4	3
124	в свете	3	3
125	для того	3	3
126	в таких	3	3
127	перед нами	2	2
128	не в	6	2
129	в нее	6	2
130	но все	5	2
131	и сам	2	2
132	и мы	2	2
133	из которых	2	2
134	в него	5	2
135	и др	3	2
136	к нему	3	2
137	на этой	4	2
138	язык и	2	2
139	даже в	2	2
140	в одно	2	2
141	эта связь	2	2
142	и хотя	4	2
143	или в	6	2
144	или как	2	2
145	в ней	5	2
146	точки зрения	2	2
147	и действительно	5	2
148	бы мы	2	2
149	об этом	2	2
150	и при	2	2
151	представляет собой	7	2
152	в качестве	7	2
153	он не	4	2
154	о нем	3	2
155	еще в	2	2
156	что и	6	2
157	во всех	2	2
158	вместе с	22	2
159	на него	8	2
160	совершенно не	2	2
161	входит в	5	2
162	в голове	2	2
163	того чтобы	3	2
164	прийти к	2	2
165	роль в	2	2
166	просто на	2	2
167	состоит из	3	2
168	здесь как	2	2
169	это было	2	2
