N	2gram	Propp_Isto_2	Myshleni
1	в этом	11	29
2	и в	15	26
3	не только	18	24
4	то что	12	24
5	таким образом	7	23
6	представляет собой	5	19
7	того чтобы	2	19
8	в том	6	18
9	и не	11	18
10	том что	7	17
11	потому что	9	16
12	как и	2	15
13	этом случае	5	14
14	того что	3	14
15	так же	13	14
16	так как	14	14
17	что в	12	12
18	вместе с	7	12
19	и его	3	12
20	в которой	2	11
21	но и	14	11
22	не может	5	11
23	что они	10	10
24	что мы	3	9
25	в сущности	2	9
26	тем что	4	9
27	в себе	4	9
28	же как	5	8
29	то же	10	8
30	что она	5	8
31	ребенка и	2	8
32	сказать что	2	8
33	что он	24	8
34	ее в	2	8
35	тем самым	2	8
36	той же	2	8
37	только в	6	8
38	самого начала	2	7
39	к тому	5	7
40	представление о	2	7
41	прежде всего	5	7
42	с самого	2	7
43	может быть	17	7
44	по мере	3	7
45	мы не	3	7
46	и то	2	7
47	вопрос о	4	6
48	мы могли	2	6
49	по отношению	3	6
50	именно в	2	6
51	мы должны	4	6
52	как бы	6	6
53	и что	6	6
54	было бы	5	6
55	во всех	2	6
56	все эти	4	6
57	все же	9	6
58	самом деле	2	6
59	а не	5	6
60	что это	6	6
61	что эта	2	6
62	слова в	2	5
63	на вопрос	2	5
64	как она	4	5
65	одной стороны	3	5
66	в виду	2	5
67	и их	2	5
68	с одной	4	5
69	и с	4	5
70	одно из	2	5
71	как это	3	5
72	с тем	9	5
73	в силу	2	5
74	в качестве	3	5
75	она не	5	5
76	у нее	4	5
77	отношению к	3	5
78	и для	2	5
79	что этот	3	5
80	никогда не	15	4
81	что у	2	4
82	с другой	2	4
83	на то	3	4
84	так что	6	4
85	в котором	5	4
86	в свете	2	4
87	и наконец	5	4
88	в его	6	4
89	о том	3	4
90	но в	6	4
91	связи с	8	4
92	еще не	9	4
93	одной из	4	4
94	говорится в	2	4
95	как в	5	4
96	приводит к	2	4
97	не в	7	4
98	и только	2	4
99	показать что	2	4
100	связана с	6	3
101	я не	2	3
102	все это	3	3
103	это не	2	3
104	из этих	3	3
105	в новой	2	3
106	но это	4	3
107	такой же	2	3
108	совершается в	2	3
109	мог бы	3	3
110	в ней	4	3
111	смысле этого	2	3
112	обратимся к	2	3
113	мы видели	2	3
114	на котором	2	3
115	и по	2	3
116	он не	8	3
117	мы уже	6	3
118	что эти	4	3
119	состоит в	2	3
120	об этом	11	3
121	о его	2	3
122	но не	2	3
123	в одной	4	3
124	до сих	6	3
125	мы в	2	3
126	привести к	3	3
127	в основном	2	3
128	что и	6	3
129	сих пор	7	3
130	так и	5	3
131	на самом	2	3
132	к нему	5	3
133	мы видим	8	3
134	с другими	2	3
135	мы можем	8	3
136	в этой	4	3
137	перед нами	2	2
138	уже в	2	2
139	себя и	2	2
140	в этих	11	2
141	его и	4	2
142	точно так	6	2
143	следовательно не	2	2
144	и вместе	2	2
145	показывает что	4	2
146	что при	5	2
147	мы знаем	11	2
148	для нас	4	2
149	ни в	2	2
150	является не	2	2
151	на его	2	2
152	не мог	3	2
153	или в	2	2
154	что ее	3	2
155	но если	3	2
156	они говорят	2	2
157	один из	8	2
158	в нем	7	2
159	с ее	2	2
160	в их	3	2
161	показывают что	2	2
162	эта связь	3	2
163	а в	12	2
164	в которых	2	2
165	но он	4	2
166	и ничего	2	2
167	и есть	5	2
168	его в	10	2
169	к этой	4	2
170	во время	2	2
171	с этим	5	2
172	и здесь	9	2
173	а затем	2	2
174	наряду с	6	2
175	должно было	3	2
176	к ней	2	2
177	находится в	2	2
178	оказывается что	2	2
179	того как	4	2
180	должны были	8	2
181	но с	2	2
182	и она	3	2
183	говорит что	3	2
184	можно было	5	2
185	могут быть	2	2
186	и ее	2	2
187	не могла	2	2
188	ничего не	7	2
