N	2gram	Vygotskiy__4	FransuaR
1	и в	33	56
2	то есть	13	24
3	в его	10	18
4	таким образом	13	17
5	все эти	6	15
6	в этом	28	14
7	в том	21	13
8	так и	3	13
9	и его	5	12
10	в то	3	12
11	до конца	7	11
12	как бы	25	11
13	в них	2	11
14	то же	9	11
15	же время	2	10
16	мы уже	5	10
17	и до	3	10
18	только в	4	9
19	в самом	12	9
20	но и	3	9
21	и не	13	9
22	том что	22	8
23	в сущности	6	8
24	не только	7	8
25	в нем	7	8
26	во всех	2	8
27	сих пор	3	8
28	все это	13	8
29	до сих	3	8
30	и с	2	8
31	в частности	4	7
32	у него	6	7
33	как мы	4	7
34	и на	5	7
35	все они	2	6
36	прежде всего	2	6
37	вовсе не	5	6
38	в ее	2	6
39	мы видим	6	6
40	в этой	9	6
41	в той	3	6
42	той же	4	6
43	потому что	24	6
44	точки зрения	6	6
45	связи с	2	6
46	и все	12	6
47	но в	2	6
48	но не	3	5
49	с его	2	5
50	никогда не	5	5
51	в пределах	3	5
52	с ее	3	5
53	как и	5	5
54	он не	11	5
55	один из	2	5
56	что в	21	5
57	не было	3	5
58	в результате	2	5
59	во время	6	5
60	такой же	2	5
61	что все	11	4
62	времени и	2	4
63	не был	2	4
64	что это	13	4
65	и ее	2	4
66	в себе	6	4
67	например в	3	4
68	и к	2	4
69	конечно не	3	4
70	в ней	6	4
71	и потому	2	4
72	даже в	2	4
73	с одной	3	4
74	при этом	2	4
75	и других	4	4
76	того чтобы	22	4
77	в основе	3	4
78	в своих	3	4
79	их в	3	4
80	во всем	2	4
81	о том	20	4
82	так как	12	4
83	одна из	4	4
84	в которой	4	4
85	перед нами	6	3
86	всех этих	3	3
87	казалось бы	5	3
88	в своем	7	3
89	и здесь	3	3
90	так что	7	3
91	здесь в	3	3
92	может быть	22	3
93	и о	4	3
94	был бы	3	3
95	что и	3	3
96	то что	44	3
97	связь с	5	3
98	в их	2	3
99	не на	2	3
100	что для	5	3
101	не просто	4	3
102	здесь мы	3	3
103	и наконец	2	3
104	не в	2	3
105	сказать что	13	3
106	но он	6	3
107	во все	3	3
108	слова и	4	3
109	только не	2	2
110	если бы	10	2
111	в виде	3	2
112	видим что	2	2
113	из нее	3	2
114	о них	2	2
115	с другой	2	2
116	это не	6	2
117	уже в	2	2
118	в одном	3	2
119	на самом	6	2
120	это в	4	2
121	к этому	4	2
122	для понимания	2	2
123	что он	20	2
124	бы и	2	2
125	можно сказать	2	2
126	так например	4	2
127	и эти	2	2
128	ни в	3	2
129	и конечно	2	2
130	говорит о	4	2
131	и как	5	2
132	а на	2	2
133	то время	2	2
134	одной стороны	3	2
135	было бы	12	2
136	в действительности	2	2
137	из них	4	2
138	себе и	2	2
139	мире в	2	2
140	а в	4	2
141	и эта	2	2
142	все те	2	2
143	в котором	2	2
144	значение имеет	3	2
145	точка зрения	2	2
146	на две	2	2
147	все же	5	2
148	в своей	4	2
149	в мире	3	2
150	когда он	7	2
151	вот как	3	2
152	вместе с	8	2
153	самом деле	12	2
154	ни одного	2	2
155	что она	10	2
156	другой стороны	2	2
157	во всей	3	2
158	целый ряд	5	2
159	так же	13	2
160	как раз	9	2
161	не может	10	2
162	в каком	8	2
163	образом в	2	2
164	а не	6	2
165	для того	23	2
166	из которых	3	2
167	и для	3	2
168	с точки	4	2
169	его в	3	2
170	бы то	2	2
171	мы не	5	2
172	эпизод с	3	2
173	и то	2	2
174	с этой	4	2
175	и совершенно	5	2
176	также и	2	2
177	в которых	3	2
178	что они	6	2
179	далеко не	3	2
180	что эти	2	2
181	почти все	2	2
182	с тем	4	2
183	с ним	5	2
184	не потому	2	2
185	нет ни	3	2
186	он говорит	3	2
