N	2gram	Losev_Prob_1	FransuaR
1	и в	32	56
2	то есть	33	24
3	в его	6	18
4	таким образом	6	17
5	все эти	8	15
6	в этом	19	14
7	в том	9	13
8	так и	12	13
9	и его	3	12
10	в то	6	12
11	в этих	3	11
12	как бы	14	11
13	в них	7	11
14	то же	10	11
15	еще не	9	10
16	мы уже	5	10
17	и до	2	10
18	только в	7	9
19	в самом	6	9
20	но и	9	9
21	и не	31	9
22	том что	12	8
23	по своему	9	8
24	в сущности	2	8
25	не только	17	8
26	в нем	13	8
27	во всех	7	8
28	сих пор	3	8
29	все это	7	8
30	и даже	11	8
31	до сих	3	8
32	и с	2	8
33	как мы	7	7
34	и на	8	7
35	прежде всего	10	6
36	вовсе не	35	6
37	в ее	3	6
38	мы видим	2	6
39	в этой	10	6
40	потому что	16	6
41	на его	2	6
42	точки зрения	3	6
43	связи с	5	6
44	и все	7	6
45	но в	14	6
46	но не	9	5
47	с его	2	5
48	никогда не	7	5
49	в отношении	3	5
50	как и	3	5
51	есть и	3	5
52	он не	3	5
53	один из	4	5
54	что в	12	5
55	не было	4	5
56	в результате	2	5
57	говорили что	2	5
58	в области	2	5
59	что все	3	4
60	что это	3	4
61	и ее	8	4
62	в себе	15	4
63	в качестве	2	4
64	например в	2	4
65	за пределы	6	4
66	и потому	2	4
67	при этом	6	4
68	того чтобы	9	4
69	их в	4	4
70	вещи и	12	4
71	о том	11	4
72	так как	11	4
73	в которой	2	4
74	и которые	5	4
75	перед нами	5	3
76	всех этих	7	3
77	казалось бы	4	3
78	в своем	5	3
79	сливаются в	3	3
80	в литературе	4	3
81	и здесь	6	3
82	так что	6	3
83	здесь в	3	3
84	кроме того	2	3
85	может быть	14	3
86	и о	8	3
87	а также	4	3
88	в настоящее	3	3
89	здесь нет	2	3
90	то что	42	3
91	образом и	2	3
92	в их	4	3
93	не на	3	3
94	в связи	4	3
95	что для	2	3
96	еще и	5	3
97	не просто	23	3
98	мы находим	2	3
99	уже не	3	3
100	не в	4	3
101	мы наблюдаем	2	3
102	сказать что	13	3
103	между тем	2	3
104	но он	3	3
105	к его	2	3
106	настоящее время	3	3
107	в таких	2	3
108	только не	3	2
109	если бы	4	2
110	в виде	15	2
111	друг другу	2	2
112	с другой	3	2
113	это не	6	2
114	уже в	3	2
115	не как	2	2
116	и во	3	2
117	в других	5	2
118	на самом	6	2
119	что он	7	2
120	конечно в	2	2
121	можно сказать	5	2
122	и еще	3	2
123	ни в	7	2
124	говорит о	3	2
125	и как	6	2
126	но это	8	2
127	совсем не	4	2
128	момент в	2	2
129	для него	2	2
130	было бы	8	2
131	в действительности	3	2
132	из них	3	2
133	несмотря на	3	2
134	действительности и	5	2
135	ни о	5	2
136	а в	4	2
137	по преимуществу	2	2
138	очень много	3	2
139	хотя и	6	2
140	в котором	5	2
141	действующих лиц	2	2
142	в своей	8	2
143	его как	2	2
144	вместе с	2	2
145	самом деле	6	2
146	данном случае	8	2
147	что она	5	2
148	или менее	3	2
149	только на	4	2
150	другой стороны	3	2
151	во всей	3	2
152	так же	9	2
153	как раз	13	2
154	не может	8	2
155	в каком	3	2
156	того как	3	2
157	а не	15	2
158	с собой	2	2
159	для того	8	2
160	к нему	3	2
161	и для	4	2
162	с точки	3	2
163	его в	6	2
164	мы не	2	2
165	от всех	2	2
166	между собою	7	2
167	на одном	2	2
168	в данном	9	2
169	и то	6	2
170	также и	11	2
171	в которых	3	2
172	и при	2	2
173	он и	8	2
174	той или	5	2
175	для своего	2	2
176	что они	3	2
177	далеко не	5	2
178	дело в	3	2
179	он часто	2	2
180	с тем	5	2
181	с ним	3	2
182	не потому	2	2
183	более или	3	2
184	в эту	2	2
185	вовсе еще	3	2
