N	2gram	Bakhtin_Pr_3	Tvorches
1	у достоевского	17	28
2	и в	53	21
3	как бы	14	17
4	в то	5	15
5	в его	8	13
6	из подполья	5	13
7	то же	6	13
8	что в	2	12
9	как и	11	12
10	же время	5	12
11	достоевского в	3	12
12	то есть	48	12
13	с его	2	11
14	том что	5	11
15	все это	8	10
16	как в	7	8
17	достоевского с	3	8
18	он не	3	8
19	то что	9	8
20	во многом	2	7
21	в том	14	7
22	при этом	3	7
23	не только	4	7
24	и не	15	7
25	и на	18	7
26	но в	5	7
27	он сам	4	6
28	что он	4	6
29	жизни в	3	6
30	и все	10	6
31	в преступлении	2	6
32	не менее	3	6
33	записки из	2	6
34	человека в	3	6
35	а в	2	6
36	и его	10	6
37	в этом	8	6
38	о том	2	6
39	в творчестве	8	6
40	вовсе не	3	5
41	а не	11	5
42	но это	3	5
43	может быть	12	5
44	таким образом	6	5
45	хотя бы	2	5
46	в своих	2	5
47	потому что	5	5
48	творчестве достоевского	5	5
49	как будто	2	5
50	только в	4	5
51	человека и	7	4
52	прежде всего	15	4
53	в мире	5	4
54	времени и	2	4
55	одной из	4	4
56	творчества достоевского	10	4
57	одним из	3	4
58	один из	6	4
59	и наказании	2	4
60	своего рода	3	4
61	преступлении и	2	4
62	в своей	3	4
63	не может	2	4
64	это не	6	4
65	с большой	2	4
66	и от	3	4
67	для достоевского	3	4
68	место в	2	3
69	уже в	2	3
70	самого начала	4	3
71	и другие	9	3
72	никогда не	2	3
73	с другой	2	3
74	в каждом	4	3
75	я не	4	3
76	с ним	2	3
77	творчество достоевского	2	3
78	говорит о	2	3
79	в соответствии	2	3
80	с самого	3	3
81	в дальнейшем	7	3
82	соответствии с	2	3
83	что я	2	3
84	но не	5	3
85	со всеми	8	3
86	на его	3	3
87	в самом	2	3
88	той же	5	3
89	авторской позиции	2	3
90	в нем	10	3
91	к человеку	2	3
92	жизни и	9	3
93	но и	7	3
94	ее в	3	3
95	достоевского и	6	3
96	в их	2	3
97	в бесах	2	3
98	на земле	14	3
99	и других	9	3
100	и даже	2	3
101	и по	3	3
102	в которой	2	3
103	и с	6	3
104	хотя и	4	3
105	на протяжении	5	3
106	в рассказе	2	3
107	далеко не	2	3
108	смешного человека	18	3
109	героев достоевского	2	3
110	так как	7	3
111	в основе	5	2
112	сне смешного	5	2
113	перед нами	5	2
114	отчасти и	2	2
115	в этих	5	2
116	в беседе	2	2
117	в жизни	8	2
118	к этому	4	2
119	в литературе	5	2
120	можно сказать	8	2
121	что и	3	2
122	влияние на	12	2
123	а затем	4	2
124	не в	2	2
125	бога и	2	2
126	одна из	7	2
127	того же	2	2
128	между людьми	3	2
129	на площади	2	2
130	тот же	2	2
131	из них	4	2
132	действительности и	2	2
133	его произведений	3	2
134	не могу	3	2
135	тон рассказа	2	2
136	живет в	2	2
137	в одной	2	2
138	в ней	7	2
139	и тем	2	2
140	тем не	2	2
141	в духе	8	2
142	вместе с	2	2
143	так и	6	2
144	во всей	4	2
145	именно в	2	2
146	одновременно и	3	2
147	еще более	5	2
148	в двух	2	2
149	в себя	6	2
150	мы находим	2	2
151	здесь мы	2	2
152	на достоевского	4	2
153	на миг	2	2
154	и у	7	2
155	и наконец	2	2
156	на свете	2	2
157	настасьи филипповны	2	2
158	для этой	2	2
159	сказать что	10	2
160	могут быть	4	2
161	но он	2	2
162	в себе	5	2
163	не знает	4	2
164	в один	2	2
165	в сне	7	2
166	так сказать	5	2
167	не то	3	2
168	нет ни	2	2
169	жизнь на	2	2
