N	2gram	Tiupa_Hudo_1	Tvorches
1	и в	14	20
2	не только	12	13
3	и т	11	13
4	никогда не	6	11
5	м м	3	11
6	т д	3	11
7	как бы	7	11
8	в его	8	10
9	в то	8	10
10	там же	2	9
11	и его	5	9
12	и не	2	9
13	прежде всего	11	8
14	в том	12	8
15	при этом	12	8
16	но и	5	8
17	может быть	5	8
18	в этом	11	8
19	и с	4	8
20	это не	7	7
21	же время	8	7
22	что в	6	7
23	не может	7	7
24	то же	9	7
25	потому что	5	7
26	у него	9	6
27	в конце	4	6
28	что он	9	6
29	в бытовой	2	6
30	как и	9	6
31	в целом	2	6
32	в своей	10	6
33	так и	13	6
34	все это	2	6
35	именно в	7	6
36	а не	12	6
37	в творческом	3	5
38	в мире	3	5
39	еще не	7	5
40	но не	3	5
41	читателя в	6	5
42	например в	2	5
43	все же	3	5
44	и даже	3	5
45	и на	3	5
46	в этой	8	5
47	о том	12	5
48	в творчестве	3	5
49	об этом	5	4
50	что у	3	4
51	в лице	3	4
52	и от	4	4
53	в духе	4	4
54	мы не	2	4
55	том что	16	4
56	отнюдь не	3	4
57	м бахтин	2	4
58	на его	2	4
59	хотя и	2	4
60	что она	4	4
61	по нашему	2	4
62	на стороне	2	4
63	как в	8	4
64	а а	2	4
65	все эти	3	4
66	героя в	2	4
67	не в	7	4
68	а в	7	4
69	и потому	2	4
70	ничего не	8	4
71	если бы	3	4
72	но в	5	4
73	а с	2	3
74	же как	2	3
75	казалось бы	7	3
76	жизни в	6	3
77	превращается в	3	3
78	с этой	2	3
79	в одной	2	3
80	своих героев	2	3
81	с ним	4	3
82	характера и	2	3
83	отношению к	8	3
84	быть может	7	3
85	одна из	2	3
86	для него	10	3
87	у нее	2	3
88	что не	2	3
89	одной из	2	3
90	своего рода	7	3
91	в самом	4	3
92	он не	4	3
93	один из	4	3
94	в нем	3	3
95	то что	8	3
96	и это	4	3
97	сих пор	2	3
98	ф м	3	3
99	в их	2	3
100	по отношению	8	3
101	по мнению	5	3
102	тогда как	7	3
103	человека в	6	3
104	уже не	7	3
105	в таком	3	3
106	в рассказе	11	3
107	тем что	3	3
108	в своих	3	3
109	в себе	11	3
110	в начале	2	3
111	его в	3	3
112	нет ничего	2	3
113	между тем	8	3
114	до сих	2	3
115	действующих лиц	2	2
116	ни к	2	2
117	не менее	5	2
118	личности в	7	2
119	не означает	2	2
120	о человеке	2	2
121	в такой	2	2
122	такой же	3	2
123	наш взгляд	2	2
124	что на	2	2
125	в литературе	3	2
126	в ее	3	2
127	так что	2	2
128	мы узнаем	4	2
129	что я	2	2
130	на наш	2	2
131	характер в	2	2
132	в произведениях	2	2
133	в частности	5	2
134	к жизни	5	2
135	только для	2	2
136	себя в	4	2
137	в первой	6	2
138	по преимуществу	3	2
139	на него	2	2
140	как по	2	2
141	приводит к	3	2
142	так в	2	2
143	т п	8	2
144	не было	4	2
145	самом деле	5	2
146	и что	2	2
147	характера в	3	2
148	и он	5	2
149	и по	3	2
150	друг друга	5	2
151	особенно в	2	2
152	с ними	2	2
153	не столько	2	2
154	не случайно	7	2
155	из нас	3	2
156	из них	4	2
157	и м	2	2
158	говорить о	3	2
159	с другим	2	2
160	только в	5	2
161	в литературном	2	2
162	как правило	6	2
163	в русской	4	2
164	героя и	5	2
165	так сказать	2	2
166	б м	2	2
167	едва ли	3	2
168	это прежде	2	2
169	начинается с	2	2
170	и поэтому	2	2
