N	2gram	Propp_Isto_3	Problema
1	и в	22	30
2	то что	7	18
3	не только	14	18
4	том что	8	17
5	в этом	17	17
6	и даже	2	14
7	но и	12	13
8	таким образом	10	13
9	потому что	3	13
10	в том	9	12
11	в его	3	12
12	и не	12	12
13	а именно	4	12
14	о том	3	12
15	в своем	2	11
16	у него	3	11
17	так что	5	11
18	в виде	2	10
19	для нас	4	10
20	точки зрения	2	10
21	в этой	5	10
22	все же	5	9
23	сказать что	3	9
24	но в	10	9
25	только в	4	9
26	и все	3	9
27	вовсе не	2	8
28	хотя и	2	8
29	никогда не	3	7
30	что он	9	7
31	у нас	4	7
32	как и	3	7
33	в дальнейшем	4	7
34	связи с	6	7
35	но не	7	7
36	может быть	11	7
37	вместе с	9	7
38	на землю	2	7
39	так и	2	7
40	в связи	3	7
41	не в	4	7
42	здесь не	3	7
43	с другой	7	6
44	прежде всего	3	6
45	можно сказать	2	6
46	уже не	7	6
47	и как	3	6
48	и для	2	6
49	в нем	9	6
50	что и	9	6
51	другой стороны	7	6
52	и что	2	6
53	а в	6	6
54	и его	4	6
55	и на	4	6
56	можно найти	4	6
57	его в	3	6
58	при помощи	3	6
59	так как	7	6
60	не менее	5	5
61	с тем	2	5
62	что в	15	5
63	что у	3	5
64	тем не	5	5
65	в силу	2	5
66	так же	3	5
67	и о	2	5
68	не может	4	5
69	а не	6	5
70	и у	3	5
71	и то	2	5
72	но он	4	5
73	он и	3	5
74	за это	2	5
75	и с	4	5
76	мы можем	6	5
77	если не	2	4
78	в частности	5	4
79	ни в	2	4
80	все еще	6	4
81	но все	2	4
82	при этом	2	4
83	было бы	3	4
84	этот мотив	5	4
85	в качестве	2	4
86	из земли	4	4
87	и к	3	4
88	не мог	2	4
89	и он	2	4
90	или в	11	4
91	в то	2	4
92	далеко не	3	4
93	же не	2	4
94	он видит	3	3
95	все время	2	3
96	для них	3	3
97	и другие	4	3
98	еще более	2	3
99	точно так	2	3
100	не всегда	4	3
101	не что	3	3
102	перейти к	2	3
103	же в	2	3
104	что иное	3	3
105	что они	8	3
106	то время	2	3
107	как будто	2	3
108	после того	2	3
109	еще не	10	3
110	одной стороны	2	3
111	он не	5	3
112	а также	2	3
113	в русской	3	3
114	иное как	3	3
115	от своих	2	3
116	с одной	2	3
117	того что	5	3
118	к нему	5	3
119	есть только	2	3
120	в человека	2	3
121	в других	4	3
122	время как	2	3
123	в ней	2	3
124	в другом	2	3
125	в одном	2	3
126	я не	3	2
127	и более	2	2
128	но тем	2	2
129	в них	6	2
130	как в	2	2
131	это не	6	2
132	не все	6	2
133	на месте	2	2
134	один из	5	2
135	представление о	3	2
136	если он	2	2
137	к этому	7	2
138	от них	3	2
139	к тому	3	2
140	то же	6	2
141	как мы	8	2
142	да и	2	2
143	что здесь	6	2
144	равно как	3	2
145	в свою	4	2
146	до сих	5	2
147	жизни и	2	2
148	в данном	4	2
149	что не	2	2
150	мы имеем	19	2
151	на его	3	2
152	за него	2	2
153	в брак	14	2
154	всяком случае	2	2
155	в котором	2	2
156	отношению к	2	2
157	он все	3	2
158	из них	7	2
159	ее в	3	2
160	все что	3	2
161	данном случае	3	2
162	отношение к	4	2
163	по отношению	2	2
164	то и	6	2
165	все эти	4	2
166	почему в	3	2
167	и они	4	2
168	они не	4	2
169	его не	3	2
170	во всяком	2	2
171	между тем	2	2
172	тем что	4	2
173	в одной	3	2
174	о себе	3	2
175	его на	2	2
176	в чем	3	2
177	ничего не	6	2
178	сих пор	5	2
