N	2gram	Vygotskiy__2	Problema
1	и в	32	44
2	вовсе не	2	37
3	и не	10	35
4	то есть	21	34
5	может быть	18	28
6	потому что	21	25
7	по себе	12	25
8	то что	21	23
9	в том	37	21
10	только в	7	19
11	а не	7	18
12	в этом	13	17
13	для нас	2	16
14	также и	2	16
15	сказать что	7	16
16	если мы	12	16
17	когда мы	2	15
18	и даже	5	14
19	художественного произведения	5	14
20	не только	12	14
21	и то	3	14
22	не в	8	13
23	и т	10	13
24	т д	2	13
25	то же	13	13
26	так что	3	12
27	но в	3	12
28	том что	21	12
29	в басне	15	11
30	не менее	8	10
31	то это	3	10
32	но и	10	10
33	в виду	3	10
34	отнюдь не	5	10
35	как и	10	10
36	тем не	4	10
37	так и	3	10
38	это не	2	9
39	и от	2	9
40	и тем	4	9
41	в нем	4	9
42	не имеет	4	9
43	и с	4	9
44	же самое	6	9
45	как бы	6	9
46	так как	12	9
47	что он	13	9
48	в то	5	9
49	никак не	4	9
50	в его	2	9
51	что и	17	9
52	как нечто	2	9
53	в данном	4	9
54	во всяком	2	9
55	и это	4	9
56	таким образом	21	9
57	что в	20	8
58	ни в	2	8
59	есть нечто	2	8
60	того что	8	8
61	при помощи	10	8
62	но это	2	8
63	было бы	11	8
64	он не	6	8
65	что же	3	8
66	художественное произведение	6	8
67	как раз	5	8
68	в себе	2	8
69	и вообще	2	8
70	с другой	3	7
71	данном случае	4	7
72	не может	17	7
73	все эти	7	7
74	мы находим	2	7
75	и что	22	7
76	мы должны	3	7
77	указывает на	3	7
78	на самом	5	7
79	мы не	3	7
80	значит что	3	7
81	никогда не	9	6
82	для этого	3	6
83	то ни	2	6
84	всяком случае	2	6
85	в целом	4	6
86	жизни и	4	6
87	и только	2	6
88	но только	4	6
89	того или	3	6
90	имеет значение	2	6
91	сами по	3	6
92	ясно что	7	6
93	и к	3	6
94	о том	6	6
95	все же	4	6
96	мы можем	3	6
97	сам по	4	6
98	состоит из	2	5
99	не было	2	5
100	в конце	3	5
101	а только	3	5
102	что они	7	5
103	с тем	11	5
104	и сам	4	5
105	в ней	5	5
106	с той	4	5
107	другой стороны	2	5
108	все это	5	5
109	а в	4	5
110	точки зрения	17	5
111	и здесь	2	5
112	значение и	2	5
113	есть не	4	5
114	в таком	2	5
115	еще не	2	5
116	в своей	3	5
117	как в	9	5
118	так же	18	5
119	только на	5	5
120	и его	7	5
121	едва ли	4	5
122	но даже	2	4
123	тому что	4	4
124	это значит	3	4
125	при этом	13	4
126	не имеют	2	4
127	время как	3	4
128	совершенно не	4	4
129	же самой	2	4
130	и без	2	4
131	отличается от	2	4
132	заключается в	12	4
133	есть только	5	4
134	в искусстве	21	4
135	но как	3	4
136	могли бы	2	4
137	бы то	2	4
138	то время	3	4
139	мы в	3	4
140	в ее	2	4
141	на этот	2	4
142	в чем	4	4
143	можно было	7	4
144	тем что	9	4
145	в каком	3	4
146	как только	2	3
147	же как	4	3
148	что это	8	3
149	формы и	6	3
150	из себя	2	3
151	что у	5	3
152	точно так	3	3
153	именно потому	2	3
154	на то	11	3
155	к тому	7	3
156	и как	7	3
157	в этой	6	3
158	в самом	12	3
159	которые мы	4	3
160	на которую	2	3
161	значение в	2	3
162	но эта	2	3
163	не так	2	3
164	что для	7	3
165	с этой	4	3
166	в которых	3	3
167	ни на	3	3
168	конце концов	3	3
169	могло бы	2	3
170	если бы	6	3
171	само по	3	3
172	или иного	2	3
173	об этом	3	3
174	художественном произведении	5	3
175	тем более	2	3
176	но не	2	3
177	в художественном	6	3
178	она не	2	3
179	не значит	2	3
180	из этого	4	3
181	и все	4	3
182	из того	2	3
183	самом деле	16	3
184	хотя бы	3	3
185	то или	2	3
186	отличие от	2	3
187	с другими	2	3
188	этот вопрос	3	3
189	и ее	3	3
190	как будто	7	3
191	если же	4	3
192	ничего не	4	3
193	мы будем	2	2
194	в частности	3	2
195	в этих	2	2
196	в отношении	3	2
197	того же	2	2
198	само собой	3	2
199	что все	9	2
200	до сих	5	2
201	но что	2	2
202	в нашей	3	2
203	и следовательно	2	2
204	искусства и	9	2
205	с ее	3	2
206	при таком	4	2
207	из них	4	2
208	для самого	2	2
209	и до	4	2
210	образом и	4	2
211	от того	4	2
212	в их	3	2
213	во внимание	2	2
214	что оно	2	2
215	этой точки	2	2
216	возможны только	2	2
217	и по	4	2
218	столько же	3	2
219	как на	5	2
220	о ней	4	2
221	в основе	11	2
222	с этим	4	2
223	как это	4	2
224	мы имеем	4	2
225	том как	2	2
226	виде как	2	2
227	в самой	2	2
228	и более	4	2
229	это в	2	2
230	были бы	3	2
231	ничего кроме	2	2
232	на нас	3	2
233	но когда	2	2
234	на одну	2	2
235	по существу	3	2
236	только потому	2	2
237	а к	2	2
238	и при	2	2
239	по своему	3	2
240	том виде	3	2
241	что при	9	2
242	когда она	4	2
243	басня и	2	2
244	во всех	3	2
245	для нее	2	2
246	по сравнению	2	2
247	когда он	10	2
248	в процессе	2	2
249	вместе с	2	2
250	сих пор	5	2
251	жизнь и	3	2
252	а с	2	2
253	из которых	2	2
254	и у	2	2
255	и для	4	2
256	с точки	10	2
257	же сколько	2	2
258	и всегда	2	2
259	у них	2	2
260	свое собственное	3	2
261	это можно	2	2
262	он в	3	2
263	могут быть	4	2
264	как она	4	2
265	к какому	2	2
266	сравнению с	2	2
267	в которой	2	2
268	это было	3	2
